Pathway	Direction	Technology	SquaredDeviation
tertiary branching involved in mammary gland duct morphogenesis	Downregulated	Microarray	0
tertiary branching involved in mammary gland duct morphogenesis	Downregulated	RNAseq	0
testosterone biosynthetic process	Downregulated	RNAseq	0
testosterone secretion	Downregulated	Microarray	0
testosterone secretion	Downregulated	RNAseq	0
tetracycline transmembrane transport	Downregulated	Microarray	0
tetracycline transmembrane transport	Downregulated	RNAseq	0
tetrahydrofolate biosynthetic process	Downregulated	Microarray	0
tetrahydrofolylpolyglutamate biosynthetic process	Downregulated	Microarray	0
tetrahydrofolylpolyglutamate biosynthetic process	Downregulated	RNAseq	0
tetrahydrofolylpolyglutamate metabolic process	Downregulated	Microarray	0
tetrahydrofolylpolyglutamate metabolic process	Downregulated	RNAseq	0
tetrapyrrole catabolic process	Downregulated	Microarray	0
tetraterpenoid biosynthetic process	Downregulated	Microarray	0
tetraterpenoid biosynthetic process	Downregulated	RNAseq	0
tetraterpenoid catabolic process	Downregulated	Microarray	0
tetraterpenoid catabolic process	Downregulated	RNAseq	0
tetraterpenoid metabolic process	Downregulated	Microarray	0
tetraterpenoid metabolic process	Downregulated	RNAseq	0
tetraterpenoid transport	Downregulated	Microarray	0
tetraterpenoid transport	Downregulated	RNAseq	0
thalamus development	Downregulated	Microarray	0
thalamus development	Downregulated	RNAseq	0
thelarche	Downregulated	Microarray	0
thelarche	Downregulated	RNAseq	0
thermoception	Downregulated	Microarray	0
thermoception	Downregulated	RNAseq	0
thermosensory behavior	Downregulated	Microarray	0
thermosensory behavior	Downregulated	RNAseq	0
thermotaxis	Downregulated	Microarray	0
thermotaxis	Downregulated	RNAseq	0
thiamine diphosphate biosynthetic process	Downregulated	Microarray	0
thiamine diphosphate biosynthetic process	Downregulated	RNAseq	0
thiamine diphosphate metabolic process	Downregulated	Microarray	0
thiamine diphosphate metabolic process	Downregulated	RNAseq	0
thiamine metabolic process	Downregulated	Microarray	0
thiamine metabolic process	Downregulated	RNAseq	0
thiamine pyrophosphate transmembrane transport	Downregulated	Microarray	0
thiamine pyrophosphate transmembrane transport	Downregulated	RNAseq	0
thiamine transmembrane transport	Downregulated	Microarray	0
thiamine transmembrane transport	Downregulated	RNAseq	0
thiamine transport	Downregulated	Microarray	0
thiamine-containing compound biosynthetic process	Downregulated	Microarray	0
thiamine-containing compound biosynthetic process	Downregulated	RNAseq	0
thick ascending limb development	Downregulated	Microarray	0
thick ascending limb development	Downregulated	RNAseq	0
thigmotaxis	Downregulated	Microarray	0
thigmotaxis	Downregulated	RNAseq	0
thiocyanate metabolic process	Downregulated	Microarray	0
thiocyanate metabolic process	Downregulated	RNAseq	0
thioester transport	Downregulated	Microarray	0
thioester transport	Downregulated	RNAseq	0
thiosulfate transport	Downregulated	Microarray	0
thiosulfate transport	Downregulated	RNAseq	0
third ventricle development	Downregulated	Microarray	0
third ventricle development	Downregulated	RNAseq	0
threonine catabolic process	Downregulated	Microarray	0
threonine catabolic process	Downregulated	RNAseq	0
threonine metabolic process	Downregulated	Microarray	0
threonine metabolic process	Downregulated	RNAseq	0
threonine transport	Downregulated	Microarray	0
threonine transport	Downregulated	RNAseq	0
threonyl-tRNA aminoacylation	Downregulated	Microarray	0
threonyl-tRNA aminoacylation	Downregulated	RNAseq	0
thrombin-activated receptor signaling pathway	Downregulated	RNAseq	0
thrombocyte differentiation	Downregulated	Microarray	0
thrombocyte differentiation	Downregulated	RNAseq	0
thrombopoietin-mediated signaling pathway	Downregulated	Microarray	0
thrombopoietin-mediated signaling pathway	Downregulated	RNAseq	0
thromboxane A2 signaling pathway	Downregulated	Microarray	0
thromboxane A2 signaling pathway	Downregulated	RNAseq	0
thymidine biosynthetic process	Downregulated	Microarray	0
thymidine biosynthetic process	Downregulated	RNAseq	0
thymidine catabolic process	Downregulated	Microarray	0
thymidine catabolic process	Downregulated	RNAseq	0
thymine catabolic process	Downregulated	Microarray	0
thymine catabolic process	Downregulated	RNAseq	0
thymine metabolic process	Downregulated	Microarray	0
thymine metabolic process	Downregulated	RNAseq	0
thymine transport	Downregulated	Microarray	0
thymine transport	Downregulated	RNAseq	0
thymocyte apoptotic process	Downregulated	Microarray	0
thymocyte apoptotic process	Downregulated	RNAseq	0
thymocyte migration	Downregulated	Microarray	0
thymocyte migration	Downregulated	RNAseq	0
thymus epithelium morphogenesis	Downregulated	Microarray	0
thymus epithelium morphogenesis	Downregulated	RNAseq	0
thyroid gland development	Downregulated	RNAseq	0
thyroid gland epithelial cell proliferation	Downregulated	Microarray	0
thyroid gland epithelial cell proliferation	Downregulated	RNAseq	0
thyroid hormone catabolic process	Downregulated	Microarray	0
thyroid hormone catabolic process	Downregulated	RNAseq	0
thyroid hormone mediated signaling pathway	Downregulated	RNAseq	0
thyroid hormone transport	Downregulated	Microarray	0
thyroid-stimulating hormone secretion	Downregulated	Microarray	0
thyroid-stimulating hormone secretion	Downregulated	RNAseq	0
thyroid-stimulating hormone signaling pathway	Downregulated	Microarray	0
thyroid-stimulating hormone signaling pathway	Downregulated	RNAseq	0
thyroid-stimulating hormone-secreting cell differentiation	Downregulated	Microarray	0
thyroid-stimulating hormone-secreting cell differentiation	Downregulated	RNAseq	0
tight junction disassembly	Downregulated	Microarray	0
tight junction disassembly	Downregulated	RNAseq	0
tissue development	Downregulated	Microarray	0
tissue development	Downregulated	RNAseq	0
tissue homeostasis	Downregulated	Microarray	0
tissue homeostasis	Downregulated	RNAseq	0
tissue migration	Downregulated	Microarray	0
tissue migration	Downregulated	RNAseq	0
tissue morphogenesis	Downregulated	Microarray	0
tissue morphogenesis	Downregulated	RNAseq	0
tissue regeneration	Downregulated	Microarray	0
tolerance induction	Downregulated	RNAseq	0
tolerance induction dependent upon immune response	Downregulated	Microarray	0
tolerance induction dependent upon immune response	Downregulated	RNAseq	0
tolerance induction to lipopolysaccharide	Downregulated	Microarray	0
tolerance induction to lipopolysaccharide	Downregulated	RNAseq	0
tolerance induction to self antigen	Downregulated	RNAseq	0
tolerance induction to tumor cell	Downregulated	Microarray	0
tolerance induction to tumor cell	Downregulated	RNAseq	0
toll-like receptor 2 signaling pathway	Downregulated	RNAseq	0
toll-like receptor 5 signaling pathway	Downregulated	Microarray	0
toll-like receptor 5 signaling pathway	Downregulated	RNAseq	0
toll-like receptor 6 signaling pathway	Downregulated	Microarray	0
toll-like receptor 6 signaling pathway	Downregulated	RNAseq	0
toll-like receptor 7 signaling pathway	Downregulated	Microarray	0
toll-like receptor 7 signaling pathway	Downregulated	RNAseq	0
toll-like receptor 8 signaling pathway	Downregulated	RNAseq	0
toll-like receptor 9 signaling pathway	Downregulated	Microarray	0
toll-like receptor 9 signaling pathway	Downregulated	RNAseq	0
toll-like receptor TLR1:TLR2 signaling pathway	Downregulated	Microarray	0
toll-like receptor TLR1:TLR2 signaling pathway	Downregulated	RNAseq	0
toll-like receptor TLR6:TLR2 signaling pathway	Downregulated	Microarray	0
toll-like receptor TLR6:TLR2 signaling pathway	Downregulated	RNAseq	0
tongue development	Downregulated	Microarray	0
tongue development	Downregulated	RNAseq	0
tongue morphogenesis	Downregulated	Microarray	0
tongue morphogenesis	Downregulated	RNAseq	0
tongue muscle cell differentiation	Downregulated	Microarray	0
tongue muscle cell differentiation	Downregulated	RNAseq	0
tonic smooth muscle contraction	Downregulated	RNAseq	0
tooth eruption	Downregulated	Microarray	0
tooth eruption	Downregulated	RNAseq	0
toxin biosynthetic process	Downregulated	Microarray	0
toxin biosynthetic process	Downregulated	RNAseq	0
toxin catabolic process	Downregulated	Microarray	0
toxin catabolic process	Downregulated	RNAseq	0
toxin metabolic process	Downregulated	RNAseq	0
toxin transport	Downregulated	Microarray	0
toxin transport	Downregulated	RNAseq	0
trabecula formation	Downregulated	Microarray	0
trabecula formation	Downregulated	RNAseq	0
trabecula morphogenesis	Downregulated	Microarray	0
trabecula morphogenesis	Downregulated	RNAseq	0
trabecular meshwork development	Downregulated	Microarray	0
trabecular meshwork development	Downregulated	RNAseq	0
trachea cartilage development	Downregulated	Microarray	0
trachea cartilage development	Downregulated	RNAseq	0
trachea cartilage morphogenesis	Downregulated	Microarray	0
trachea cartilage morphogenesis	Downregulated	RNAseq	0
trachea development	Downregulated	RNAseq	0
trachea formation	Downregulated	Microarray	0
trachea formation	Downregulated	RNAseq	0
trachea gland development	Downregulated	Microarray	0
trachea gland development	Downregulated	RNAseq	0
trachea morphogenesis	Downregulated	Microarray	0
trachea morphogenesis	Downregulated	RNAseq	0
trachea submucosa development	Downregulated	Microarray	0
trachea submucosa development	Downregulated	RNAseq	0
tracheoesophageal septum formation	Downregulated	Microarray	0
tracheoesophageal septum formation	Downregulated	RNAseq	0
trans-Golgi network membrane organization	Downregulated	Microarray	0
trans-Golgi network membrane organization	Downregulated	RNAseq	0
trans-Golgi network to recycling endosome transport	Downregulated	Microarray	0
trans-Golgi network to recycling endosome transport	Downregulated	RNAseq	0
trans-synaptic signaling	Downregulated	Microarray	0
trans-synaptic signaling	Downregulated	RNAseq	0
trans-synaptic signaling by BDNF	Downregulated	Microarray	0
trans-synaptic signaling by BDNF	Downregulated	RNAseq	0
trans-synaptic signaling by BDNF, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by BDNF, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by endocannabinoid	Downregulated	Microarray	0
trans-synaptic signaling by endocannabinoid	Downregulated	RNAseq	0
trans-synaptic signaling by endocannabinoid, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by endocannabinoid, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by lipid	Downregulated	Microarray	0
trans-synaptic signaling by lipid	Downregulated	RNAseq	0
trans-synaptic signaling by lipid, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by lipid, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by neuropeptide	Downregulated	Microarray	0
trans-synaptic signaling by neuropeptide	Downregulated	RNAseq	0
trans-synaptic signaling by neuropeptide, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by neuropeptide, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by nitric oxide	Downregulated	Microarray	0
trans-synaptic signaling by nitric oxide	Downregulated	RNAseq	0
trans-synaptic signaling by nitric oxide, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by nitric oxide, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by soluble gas	Downregulated	Microarray	0
trans-synaptic signaling by soluble gas	Downregulated	RNAseq	0
trans-synaptic signaling by soluble gas, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by soluble gas, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling by trans-synaptic complex	Downregulated	Microarray	0
trans-synaptic signaling by trans-synaptic complex	Downregulated	RNAseq	0
trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission	Downregulated	RNAseq	0
trans-synaptic signaling, modulating synaptic transmission	Downregulated	Microarray	0
trans-synaptic signaling, modulating synaptic transmission	Downregulated	RNAseq	0
transcription by RNA polymerase I	Downregulated	RNAseq	0
transcription by RNA polymerase II	Downregulated	Microarray	0
transcription by RNA polymerase II	Downregulated	RNAseq	0
transcription elongation by RNA polymerase I	Downregulated	Microarray	0
transcription elongation by RNA polymerase I	Downregulated	RNAseq	0
transcription elongation by RNA polymerase II	Downregulated	RNAseq	0
transcription elongation by mitochondrial RNA polymerase	Downregulated	Microarray	0
transcription elongation by mitochondrial RNA polymerase	Downregulated	RNAseq	0
transcription elongation-coupled chromatin remodeling	Downregulated	Microarray	0
transcription elongation-coupled chromatin remodeling	Downregulated	RNAseq	0
transcription factor catabolic process	Downregulated	Microarray	0
transcription factor catabolic process	Downregulated	RNAseq	0
transcription initiation at RNA polymerase I promoter	Downregulated	RNAseq	0
transcription initiation at RNA polymerase III promoter	Downregulated	Microarray	0
transcription initiation at RNA polymerase III promoter	Downregulated	RNAseq	0
transcription initiation at mitochondrial promoter	Downregulated	Microarray	0
transcription initiation at mitochondrial promoter	Downregulated	RNAseq	0
transcription open complex formation at RNA polymerase II promoter	Downregulated	Microarray	0
transcription open complex formation at RNA polymerase II promoter	Downregulated	RNAseq	0
transcription preinitiation complex assembly	Downregulated	RNAseq	0
transcription-coupled nucleotide-excision repair	Downregulated	RNAseq	0
