Description	dn_aggregated_microarray_0.8	dn_aggregated_microarray_DE	dn_aggregated_microarray	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood
regulation of protein localization to nucleus	0.02040816326530612	NA	NA	NA	NA	NA	NA	0.01430615164520744	0.01430615164520744
regulation of protein localization to plasma membrane	0.01904761904761905	0.012702078521939953	NA	0.010096153846153847	0.010799691437387503	NA	NA	NA	NA
regulation of protein polymerization	0.024489795918367346	NA	NA	NA	NA	NA	NA	NA	NA
regulation of protein sumoylation	NA	NA	NA	0.003125	NA	NA	NA	NA	NA
regulation of protein targeting	0.013605442176870748	NA	NA	NA	NA	NA	0.007486897928624906	NA	NA
regulation of protein targeting to membrane	0.00816326530612245	NA	NA	NA	NA	NA	0.004242575492887447	NA	NA
regulation of protein tyrosine kinase activity	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
regulation of protein ubiquitination	0.03537414965986395	NA	NA	0.015865384615384615	NA	0.015834348355663823	NA	0.01859799713876967	0.01859799713876967
regulation of purine nucleotide metabolic process	0.009523809523809525	NA	NA	NA	NA	NA	NA	NA	NA
regulation of Ras protein signal transduction	0.021768707482993196	NA	NA	NA	NA	NA	NA	NA	NA
regulation of reactive oxygen species biosynthetic process	0.009523809523809525	NA	NA	0.0045673076923076926	0.004885574697865775	NA	NA	NA	NA
regulation of reactive oxygen species metabolic process	0.04081632653061224	NA	NA	0.01826923076923077	0.017485214708151196	0.014372716199756394	0.014225106064387321	0.013733905579399141	0.013733905579399141
regulation of receptor binding	NA	NA	NA	NA	0.0023142195937258937	NA	NA	0.0022889842632331904	0.0022889842632331904
regulation of receptor signaling pathway via JAK-STAT	0.0163265306122449	0.013856812933025405	NA	0.0069711538461538465	0.007714065312419645	NA	0.006987771400049913	0.008011444921316165	0.008011444921316165
regulation of receptor signaling pathway via STAT	0.017687074829931974	0.015011547344110854	NA	0.007932692307692307	0.008999742864489586	NA	0.007736461192912403	0.009155937052932762	0.009155937052932762
regulation of receptor-mediated endocytosis	NA	NA	NA	NA	NA	NA	0.010481657100074869	NA	NA
regulation of regulated secretory pathway	0.0163265306122449	NA	NA	0.010817307692307692	NA	0.010962241169305725	0.01197903668579985	NA	NA
regulation of relaxation of cardiac muscle	NA	NA	NA	NA	NA	0.001218026796589525	NA	NA	NA
regulation of relaxation of muscle	NA	NA	NA	NA	NA	0.00243605359317905	NA	NA	NA
regulation of release of cytochrome c from mitochondria	0.0163265306122449	NA	NA	NA	0.004885574697865775	NA	NA	NA	NA
regulation of release of sequestered calcium ion into cytosol	0.014965986394557823	0.011547344110854504	NA	0.008173076923076924	0.008485471843661609	0.00925700365408039	0.008235587721487397	0.008011444921316165	0.008011444921316165
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	NA	NA	NA	0.0033653846153846156	NA	0.00438489646772229	NA	NA	NA
regulation of renal sodium excretion	NA	NA	NA	0.0014423076923076924	NA	NA	NA	NA	NA
regulation of renal system process	NA	NA	NA	0.003605769230769231	NA	NA	NA	NA	NA
regulation of reproductive process	NA	NA	NA	NA	NA	NA	NA	0.01630901287553648	0.01630901287553648
regulation of response to cytokine stimulus	0.021768707482993196	NA	NA	NA	NA	NA	NA	NA	NA
regulation of response to endoplasmic reticulum stress	0.01904761904761905	NA	NA	0.008894230769230769	0.007971200822833634	NA	NA	NA	NA
regulation of response to nutrient levels	NA	NA	NA	NA	NA	NA	0.004492138757174944	NA	NA
regulation of response to wounding	0.029931972789115645	NA	NA	0.01730769230769231	0.013885317562355361	0.015834348355663823	0.01522335912153731	0.01602288984263233	0.01602288984263233
regulation of ribonuclease activity	NA	NA	NA	0.0016826923076923078	NA	NA	NA	NA	NA
regulation of RNA splicing	NA	NA	NA	0.015865384615384615	NA	NA	NA	NA	NA
regulation of ryanodine-sensitive calcium-release channel activity	NA	NA	NA	NA	NA	0.002679658952496955	NA	NA	NA
regulation of sequestering of calcium ion	0.02040816326530612	NA	NA	0.013701923076923077	0.012342504499871433	0.015347137637028014	0.011479910157224856	0.012875536480686695	0.012875536480686695
regulation of signal transduction by p53 class mediator	0.02585034013605442	NA	0.061855670103092786	NA	0.010028284906145539	0.009500609013398295	0.009982530571499875	0.010300429184549357	0.010300429184549357
regulation of signaling receptor activity	0.021768707482993196	NA	NA	NA	NA	NA	NA	NA	NA
regulation of sister chromatid segregation	0.02040816326530612	NA	NA	NA	NA	NA	NA	NA	NA
regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	NA	NA	NA	NA	NA	0.001218026796589525	NA	NA	NA
regulation of skeletal muscle tissue growth	NA	NA	NA	NA	NA	0.00146163215590743	0.0014973795857249812	NA	NA
regulation of SMAD protein signal transduction	NA	NA	NA	NA	0.006428387760349704	NA	NA	0.007439198855507869	0.007439198855507869
regulation of smooth muscle cell apoptotic process	NA	NA	NA	0.004086538461538462	NA	NA	0.003743448964312453	NA	NA
regulation of smooth muscle cell differentiation	0.009523809523809525	NA	NA	NA	NA	NA	NA	NA	NA
regulation of smooth muscle cell migration	0.01904761904761905	NA	NA	0.0069711538461538465	0.008228336333247621	0.006577344701583435	0.006488644871474919	NA	NA
regulation of smooth muscle cell proliferation	0.04081632653061224	NA	NA	0.015384615384615385	0.01671380817690923	0.014372716199756394	0.014724232592962317	0.015164520743919885	0.015164520743919885
regulation of smooth muscle contraction	0.012244897959183673	0.011547344110854504	NA	0.0057692307692307696	0.007456929802005657	NA	0.005989518342899925	0.008297567954220314	0.008297567954220314
regulation of sodium ion transmembrane transport	NA	NA	NA	NA	0.005914116739521728	NA	NA	NA	NA
regulation of sodium ion transmembrane transporter activity	NA	NA	NA	NA	0.0035998971457958345	NA	NA	NA	NA
regulation of sodium ion transport	NA	NA	NA	0.007692307692307693	0.008228336333247621	NA	NA	NA	NA
regulation of sodium-dependent phosphate transport	NA	NA	NA	NA	NA	0.001218026796589525	NA	NA	NA
regulation of stem cell differentiation	0.014965986394557823	NA	NA	NA	0.008742607354075598	0.007551766138855055	0.008235587721487397	NA	NA
regulation of stem cell population maintenance	0.012244897959183673	NA	NA	NA	NA	0.007064555420219245	NA	NA	NA
regulation of stem cell proliferation	NA	NA	NA	0.007451923076923077	0.008742607354075598	0.00876979293544458	0.00873471425006239	0.008583690987124463	0.008583690987124463
regulation of steroid biosynthetic process	0.012244897959183673	NA	NA	0.007692307692307693	NA	0.008038976857490865	0.0072373346643374095	NA	NA
regulation of steroid metabolic process	0.0163265306122449	NA	NA	0.009615384615384616	0.008999742864489586	0.0097442143727162	0.008984277514349888	0.00944206008583691	0.00944206008583691
regulation of stress fiber assembly	0.017687074829931974	NA	NA	NA	0.00977114939573155	NA	0.010232093835787373	0.008583690987124463	0.008583690987124463
regulation of stress-activated MAPK cascade	0.024489795918367346	NA	NA	NA	0.0053998457186937516	NA	NA	NA	NA
regulation of stress-activated protein kinase signaling cascade	0.02585034013605442	NA	NA	NA	0.00565698122910774	NA	NA	NA	NA
regulation of striated muscle cell apoptotic process	0.00816326530612245	NA	NA	0.005048076923076923	NA	NA	NA	NA	NA
regulation of striated muscle cell differentiation	0.0163265306122449	NA	NA	NA	NA	NA	NA	NA	NA
regulation of striated muscle contraction	NA	NA	NA	NA	0.010028284906145539	0.010962241169305725	0.010980783628649862	0.010586552217453506	0.010586552217453506
regulation of striated muscle tissue development	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
regulation of substrate adhesion-dependent cell spreading	0.010884353741496598	NA	NA	NA	0.008228336333247621	NA	0.0072373346643374095	0.006294706723891273	0.006294706723891273
regulation of superoxide anion generation	NA	NA	NA	0.003125	0.0030856261249678583	0.00292326431181486	NA	NA	NA
regulation of superoxide metabolic process	NA	NA	NA	0.004086538461538462	0.004114168166623811	0.0036540803897685747	NA	NA	NA
regulation of synaptic plasticity	0.02312925170068027	NA	NA	NA	NA	NA	NA	NA	NA
regulation of synaptic transmission, GABAergic	NA	NA	NA	NA	NA	0.0041412911084043845	0.004242575492887447	NA	NA
regulation of synaptic transmission, glutamatergic	NA	NA	NA	NA	NA	NA	0.006987771400049913	NA	NA
regulation of systemic arterial blood pressure	NA	0.014434180138568129	NA	0.00985576923076923	0.011828233479043456	0.00876979293544458	0.010232093835787373	0.012303290414878397	0.012303290414878397
regulation of systemic arterial blood pressure by endothelin	0.004081632653061225	0.0023094688221709007	NA	NA	NA	NA	NA	NA	NA
regulation of systemic arterial blood pressure by hormone	NA	NA	NA	NA	0.005142710208279763	NA	NA	0.004864091559370529	0.004864091559370529
regulation of systemic arterial blood pressure by renin-angiotensin	NA	NA	NA	NA	0.003342761635381846	NA	NA	NA	NA
regulation of systemic arterial blood pressure mediated by a chemical signal	NA	0.007505773672055427	NA	NA	0.006428387760349704	NA	NA	0.006008583690987125	0.006008583690987125
regulation of T cell anergy	NA	NA	NA	NA	NA	NA	0.0014973795857249812	NA	NA
regulation of T cell apoptotic process	0.00816326530612245	NA	NA	NA	NA	NA	NA	0.004864091559370529	0.004864091559370529
regulation of T cell cytokine production	NA	NA	NA	NA	NA	NA	0.004492138757174944	NA	NA
regulation of T cell differentiation	0.029931972789115645	NA	NA	NA	0.017742350218565184	0.01559074299634592	0.0159720489143998	0.019456366237482117	0.019456366237482117
regulation of T cell mediated cytotoxicity	NA	NA	NA	NA	NA	0.00633373934226553	0.005989518342899925	NA	NA
regulation of T cell mediated immunity	NA	NA	NA	NA	0.009256878374903575	0.009987819732034105	0.010481657100074869	NA	NA
regulation of T cell migration	0.010884353741496598	NA	NA	NA	0.006685523270763692	0.005115712545676005	NA	NA	NA
regulation of T cell proliferation	0.02585034013605442	NA	0.061855670103092786	0.015625	0.016970943687323218	0.016321559074299635	0.015472922385824806	0.01659513590844063	0.01659513590844063
regulation of T cell tolerance induction	NA	NA	NA	NA	NA	NA	0.001996506114299975	NA	NA
regulation of T-helper 1 cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.0020028612303290413	0.0020028612303290413
regulation of T-helper 2 cell differentiation	NA	NA	NA	NA	NA	NA	NA	0.0022889842632331904	0.0022889842632331904
regulation of telomerase activity	0.010884353741496598	NA	NA	NA	NA	NA	NA	NA	NA
regulation of telomere capping	0.00816326530612245	NA	NA	NA	NA	NA	NA	NA	NA
regulation of the force of heart contraction	NA	0.005196304849884526	NA	0.003125	0.0038570326562098224	0.00389768574908648	NA	0.004864091559370529	0.004864091559370529
regulation of the force of heart contraction by chemical signal	NA	NA	NA	NA	0.0012856775520699408	0.001218026796589525	NA	NA	NA
regulation of thyroid hormone generation	NA	NA	0.020618556701030927	NA	NA	NA	NA	NA	NA
regulation of tissue remodeling	NA	NA	NA	NA	0.007456929802005657	0.008038976857490865	0.0072373346643374095	0.008011444921316165	0.008011444921316165
regulation of TOR signaling	0.01904761904761905	NA	NA	NA	NA	NA	NA	NA	NA
regulation of TORC1 signaling	0.013605442176870748	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transcription from RNA polymerase II promoter in response to stress	0.014965986394557823	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transforming growth factor beta production	NA	NA	NA	NA	0.0038570326562098224	NA	NA	NA	NA
regulation of transforming growth factor beta2 production	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transmembrane transporter activity	NA	NA	NA	0.01514423076923077	0.016199537156081256	0.01705237515225335	0.01522335912153731	0.015736766809728183	0.015736766809728183
regulation of transmission of nerve impulse	NA	NA	NA	0.003125	NA	NA	NA	0.002575107296137339	0.002575107296137339
regulation of transporter activity	NA	NA	NA	0.01658653846153846	0.017742350218565184	0.018270401948842874	0.016221612178687297	0.01688125894134478	0.01688125894134478
regulation of tube diameter	0.01904761904761905	0.01905311778290993	NA	0.01706730769230769	0.02082797634353304	0.015347137637028014	0.016471175442974793	0.01659513590844063	0.01659513590844063
regulation of tube size	0.01904761904761905	0.01905311778290993	NA	0.01706730769230769	0.02108511185394703	0.01559074299634592	0.01672073870726229	0.01659513590844063	0.01659513590844063
regulation of tumor necrosis factor production	0.021768707482993196	NA	NA	0.014663461538461538	0.016199537156081256	0.014616321559074299	0.013725979535812328	0.017453505007153074	0.017453505007153074
regulation of tumor necrosis factor superfamily cytokine production	0.021768707482993196	NA	NA	0.01514423076923077	0.016970943687323218	0.014859926918392205	0.013975542800099825	0.018311874105865523	0.018311874105865523
regulation of tumor necrosis factor-mediated signaling pathway	NA	NA	NA	0.006730769230769231	NA	NA	NA	NA	NA
regulation of type 2 immune response	NA	NA	NA	NA	NA	NA	NA	0.004291845493562232	0.004291845493562232
regulation of type II interferon production	NA	NA	NA	0.010336538461538461	NA	NA	NA	NA	NA
regulation of ubiquitin protein ligase activity	0.005442176870748299	NA	NA	NA	0.0030856261249678583	NA	NA	NA	NA
regulation of ubiquitin-dependent protein catabolic process	0.034013605442176874	NA	NA	NA	0.014399588583183338	NA	NA	NA	NA
regulation of ubiquitin-protein transferase activity	0.00816326530612245	NA	NA	NA	0.004628439187451787	NA	NA	NA	NA
regulation of unsaturated fatty acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	0.0022889842632331904	0.0022889842632331904
regulation of urine volume	NA	NA	NA	NA	0.0038570326562098224	NA	0.0032443224357374596	NA	NA
regulation of vascular associated smooth muscle cell differentiation	0.005442176870748299	NA	NA	NA	NA	NA	NA	NA	NA
regulation of vascular associated smooth muscle cell migration	0.006802721088435374	NA	NA	NA	NA	NA	NA	NA	NA
regulation of vascular associated smooth muscle cell proliferation	0.02312925170068027	NA	0.041237113402061855	0.006009615384615385	0.006942658781177681	0.0060901339829476245	0.006239081607187422	0.006580829756795422	0.006580829756795422
regulation of vascular endothelial cell proliferation	NA	NA	NA	NA	0.004114168166623811	NA	NA	NA	NA
regulation of vascular endothelial growth factor production	NA	NA	NA	NA	NA	NA	NA	0.004864091559370529	0.004864091559370529
regulation of vascular endothelial growth factor receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	0.004005722460658083	0.004005722460658083
regulation of vascular permeability	NA	NA	NA	NA	0.004885574697865775	NA	NA	0.0054363376251788265	0.0054363376251788265
regulation of vascular wound healing	0.004081632653061225	NA	NA	NA	NA	NA	NA	NA	NA
regulation of vasoconstriction	NA	NA	NA	0.007451923076923077	0.010542555926973516	NA	0.006738208135762416	0.00715307582260372	0.00715307582260372
regulation of ventricular cardiac muscle cell membrane repolarization	NA	NA	NA	NA	0.0035998971457958345	NA	NA	NA	NA
regulation of viral entry into host cell	NA	NA	NA	NA	0.005142710208279763	0.00535931790499391	NA	0.005722460658082976	0.005722460658082976
regulation of viral genome replication	NA	NA	NA	NA	NA	0.00876979293544458	0.008235587721487397	NA	NA
regulation of viral life cycle	NA	NA	NA	0.012259615384615384	0.012342504499871433	0.014859926918392205	0.012478163214374845	0.012589413447782546	0.012589413447782546
regulation of viral process	NA	NA	NA	0.01514423076923077	0.014656724093597326	0.017295980511571253	0.014724232592962317	0.01602288984263233	0.01602288984263233
regulation of voltage-gated calcium channel activity	NA	NA	NA	NA	NA	0.0041412911084043845	NA	NA	NA
regulation of wound healing	0.021768707482993196	NA	NA	0.012740384615384615	0.011571097968629467	0.011449451887941534	0.01197903668579985	0.012303290414878397	0.012303290414878397
relaxation of cardiac muscle	0.005442176870748299	NA	NA	NA	NA	0.002679658952496955	NA	0.002861230329041488	0.002861230329041488
relaxation of muscle	NA	NA	NA	NA	NA	0.0041412911084043845	NA	0.004291845493562232	0.004291845493562232
release of cytochrome c from mitochondria	0.01904761904761905	NA	NA	NA	0.006942658781177681	NA	NA	NA	NA
release of sequestered calcium ion into cytosol	0.02040816326530612	NA	NA	0.013701923076923077	0.012342504499871433	0.01510353227771011	0.01123034689293736	0.012875536480686695	0.012875536480686695
release of sequestered calcium ion into cytosol by endoplasmic reticulum	NA	NA	NA	0.004086538461538462	0.004628439187451787	0.00535931790499391	0.00399301222859995	NA	NA
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	NA	NA	NA	0.0038461538461538464	0.004114168166623811	0.005115712545676005	0.00399301222859995	NA	NA
removal of superoxide radicals	NA	NA	NA	0.003125	0.00282849061455387	NA	NA	NA	NA
renal absorption	NA	NA	NA	0.004086538461538462	0.004371303677037799	NA	NA	0.004291845493562232	0.004291845493562232
renal albumin absorption	NA	NA	NA	NA	NA	NA	NA	0.001430615164520744	0.001430615164520744
renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure	NA	NA	NA	NA	0.0012856775520699408	NA	NA	NA	NA
