Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	circulating_aggregated_microarray	aggregated_RNAseq	circulating_aggregated_RNAseq
5S class rRNA transcription by RNA polymerase III	0	0	1.014156856051737	0	0	0	0.7716727237196409	0.9852872891177552	1.167349044344664	0	0	0	0	0.7036802641207458	0.6658560097834153	0	0	1.0177779349826166	0	0	0	0	0	0	0.901519331615012	0.6563029212629522	0.727847634758632	0	1.3826992733989505	1.3990772276022687	0.9020234857950488	0.9046789589929608
7-methylguanosine RNA capping	0	0	0	0	0	0	0	0.548407065823611	0.6734868424322298	0.8812930853225462	0	0	0	0.7036802641207458	1.5081334771776167	0.7935089518534805	1.403693004801006	0	1.302402249525138	0.9403036269881015	0	0.9643013264118544	1.4186034154990974	0	1.218404372859993	0.6563029212629522	0	0	0.9640157279209456	0.9779047289076088	0.9020234857950488	0.9046789589929608
7-methylguanosine mRNA capping	0	0	0	0	0	0	0	0.548407065823611	0.6734868424322298	0.8812930853225462	0	0	0	0.7036802641207458	1.5081334771776167	0.7935089518534805	1.403693004801006	0	1.302402249525138	0.9403036269881015	0	0.9643013264118544	1.4186034154990974	0	1.218404372859993	0.6563029212629522	0	0	0.9640157279209456	0.9779047289076088	0.9020234857950488	0.9046789589929608
ADP catabolic process	0	0.6834488779044051	0.8360525681506229	0.98598163205843	0.645929914584916	1.5151232112959594	0.2201066259753655	0.6945160120656229	0.18816624174373917	0.2579691074503805	0	0.866779539877386	0	0.7298477508964905	0.8340162932178271	0.4440976511883108	0	0.3088460342183919	0	1.1468891809117452	1.2196883025946483	0	0.25100562681632754	0.8535116536557591	0.9323491716942968	0.9520994652444964	1.4748902702323807	0	1.4203924732519335	1.391353930761155	0.6290459723180426	0.6311103017784803
ADP metabolic process	0	0.6585271866757741	0.8072855930161225	0.9541182457914004	0.6220650101733953	1.4766333263852092	0.2110720879885675	0.6692910366210771	0.18041170788216193	0.2474388503863913	0	0.8373246441046674	0	0.7036802641207458	0.8052959083923492	0.4266586522507142	0	0.2963485236411893	0	1.1123796245849384	1.184184814438174	0	0.24074855096295905	0.8243503349202808	0.901519331615012	0.920879685994467	1.4367224443322657	0	1.3826992733989505	1.3539328316449664	0.6413897478138717	0.6434853357568212
AMP biosynthetic process	0	1.618846405768462	0	1.3958253403203016	0	0	0	0.4758226961590648	1.3819312232322136	0	0	0.7362265405349339	0	0.6147243713154066	0.58066687371913	0	0	2.1243464856522314	0	0	0.8923277476750451	0	0	0.7243513531762704	0.7952317134772519	1.0208404369167554	0.6365611249638103	0	1.4076104165651786	1.2650685704422089	0.9020234857950488	0.9046789589929608
AMP metabolic process	0	1.7628259448835322	0	0.9541182457914004	0	0	0.7716727237196409	0.7822222593653205	1.3571809180953534	0.8812930853225462	0	0.8373246441046674	0.6681422949534389	0.9801577217468848	0.9329083827838968	0	0	1.995098482811411	0	0	1.0062125939972393	0.5345959352742927	0.8616674641717018	0.8243503349202808	0.901519331615012	1.3313959441296053	1.0100403736566157	0	1.2909603872892328	1.2068248276768063	0.9020234857950488	0.9046789589929608
ATF6-mediated unfolded protein response	0	0	0.5676089627134441	0.9541182457914004	1.7022040031009449	0	0	1.3153999466951267	1.519977952857555	0	0	1.3873814179173305	0	1.209327638160835	1.5081334771776167	0	0	0	0	0.9403036269881015	1.0062125939972393	0	0.8616674641717018	0	1.218404372859993	0	0.727847634758632	0	1.191373680793255	1.2068248276768063	0.9020234857950488	0.9046789589929608
ATP biosynthetic process	0	0.8038503277173096	0.5403904232957787	1.1359841212589386	0	1.0848097885491526	0.5142372660455732	1.0624697383102328	0.6422973466844853	0.3107290482153508	0	0.8008571031185134	0	0.8557250580471705	0.8123004054135431	0	0	0.3712511920315709	0	1.1208234818532314	0.6917877051438186	0.3469507116825402	0.3024187412818132	1.4595148428170484	1.2617691331741288	0.220660733524238	0.6947903930664044	0.4583813344459888	1.3919410135066226	1.4083563769610297	0.8244380889020139	0.8269464618106835
ATP export	0	0	0	0.9541182457914004	0	0	0	0.548407065823611	0.6734868424322298	0	0	0.8373246441046674	0	0.7036802641207458	0	0	0	0	0	0.9403036269881015	1.0062125939972393	0	0.8616674641717018	0	0.4940077664510189	0.6563029212629522	0	0	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
ATP metabolic process	0	0.7491564323360632	0.6004614236446425	1.1936139126109242	0.25389613825204854	0.8841836348576168	0.5483041114189537	0.9606953658937232	0.535732973145328	0.4666896625411081	0.15993105088706694	0.6744037379910116	0.1387112264032305	0.7423585930335346	0.8095928799492806	0.25262654238148063	0	0.7441945468265045	0	0.986929934924899	0.7347077894960079	0.10825801016663236	0.4546530158869546	0.9891981494148616	1.012520421659414	0.6930602460688605	1.0345111772262636	0.14493485040447787	1.4218265269273376	1.4216915858508443	0.7814011389811812	0.7838209127885238
ATP synthesis coupled electron transport	0	0	0.5975855271348183	0.38093660992994993	0.8353541655776983	0	0.2958661985436187	1.0289842260574973	0.253363397932327	0	0	0	0	0.5155866271247143	0.48614851104383977	0	0	0.41270890149730183	0	0.7058745887068901	0	0.3859422724650896	0.3367710733531637	1.2622574960593995	1.3578685293957802	0	0.5345335524928714	0	1.2392840353031638	1.1819895002776004	0.8591853010727097	0.8617615300038057
ATP transport	0	0	0	0.8958421659968426	0	0	0.38312923895522005	0.7310830317564346	0.6277129576908241	0.4465013208968136	0	0.4207050582603149	0	0.656349114421016	0.3247951628646927	0	0.7958629382149417	0.5299864930713147	0	0.8825424084561159	0.5227058995600551	0	1.1063647843698896	0.4131910901372994	1.007595742636042	0.8638592743694357	0	0	0.7802508407864761	0.7924192940258524	0.9020234857950488	0.9046789589929608
AV node cell action potential	0	0	0.5676089627134441	1.5342971206191864	0	0	0	0.548407065823611	0	0	0	0	0	0	0.6658560097834153	0	0	0	0	0.9403036269881015	0	0	0	1.370599981365715	0.4940077664510189	0.6563029212629522	1.2424312012583387	0	1.191373680793255	0.9779047289076088	0.7772062334192513	0.7796170978294186
AV node cell to bundle of His cell communication	0	0	0.4928719083083756	1.3958253403203016	1.5594728162967924	0	0	0.4758226961590648	0	0	0	0	0	0	0.58066687371913	0	0	0	0	0.8310784110287728	0	0	0	1.2376686258949714	0.7952317134772519	0.5720880075060016	1.1150207437389632	0	1.249303951394834	1.0811591068075896	0.795696735192758	0.7981465043774074
AV node cell to bundle of His cell signaling	0	0	0.5676089627134441	1.5342971206191864	0	0	0	0.548407065823611	0	0	0	0	0	0	0.6658560097834153	0	0	0	0	0.9403036269881015	0	0	0	1.370599981365715	0.4940077664510189	0.6563029212629522	1.2424312012583387	0	1.191373680793255	0.9779047289076088	0.7772062334192513	0.7796170978294186
Arp2/3 complex-mediated actin nucleation	0	0	0.6137370954579437	0	1.164701778209143	0.9715412000789492	0.8294586149673298	1.0522128619696232	0.7260395825156578	0	0	1.6692759273667075	0	0.7579155776848244	1.5876042480285188	0	0	0	0	1.3385581431168017	1.8891586060191308	0	0.5081990472480351	1.6515503541594354	1.427361142881688	0	0.4204992716689738	0	1.3665568559042611	1.382867979372904	0.7653223502117235	0.7677077088156604
B cell activation	0.9829135915332656	0.4224967990318524	0.89052608458859	0.4903907193948901	0.3974346123916072	1.064259363491591	0.6148140886503105	0.798899268408374	0.8846454982356892	0.9346507343834952	0	0.28494543658649896	0.4291515095601705	0.9993292691546604	0.6204839017788721	0.13488953654866492	0.7958629382149418	0.9572553535215927	0	0.4819512359708683	0.35692989519386475	0.49664631563575373	0.9143015991595956	0.7713121007593928	0.8452571729805758	0.939377780794436	0.6793074131705175	0	1.3412672566101502	1.3288635366443986	0.8457413282482018	0.828992800741357
B cell differentiation	0	0	0.5676089627134441	0.36066773516468553	0	0.6457955074534324	0.2798564179962136	0.548407065823611	0.8581502256323118	0.6250819672149639	0	0.30799269763779025	0	0.4890737734072209	0.6658560097834152	0	0.600645777058785	0.7341362118108526	0	0.9403036269881015	0.3853301840383193	0.6909336995856615	0.8616674641717018	1.033724679373397	0.776748610633907	0.6563029212629522	0.5071965705829875	0	1.38269927339895	1.3384784580921545	0.9020234857950488	0.9046789589929608
B cell mediated immunity	0	0	0.9206438129142366	0.7173164713548041	0	0	0.5691707139650165	1.2633299953603798	0.7076820208742769	0.34595844416770577	0	1.0936991202966868	0	0.7389829851884234	0.8891662722052859	0.30561217687898684	0	1.2998569116673755	0	1.5694454088085572	1.4835384929323732	0.3859422724650896	0	0.3195702672055547	0.35553141428318885	0.8774850283414665	0.5345335524928714	0.5082697884353156	1.307689890598959	1.3237405601147847	0.8150313927303569	0.8175208342047472
B cell proliferation	0	0	1.5479968386867442	0	1.4386621457371027	1.2255199881637846	1.6662678944047509	0.7822222593653207	1.726279151946866	1.550053920554527	0	0	1.5116900432424465	1.3095178207306162	0.9329083827838968	0.6192410651232201	0	1.721254179541462	0	0	0	0	1.5245706715245633	1.127128676779508	0.7102754742234991	1.241005165031122	1.343685314809413	0	1.5464342636960178	1.5633911926752324	0.9020234857950488	0.9046789589929608
B cell receptor signaling pathway	1.46000538258311	1.2183306610620022	0.472024540832318	0.8122773738801587	1.164701778209143	0.9715412000789492	0.8294586149673298	1.0522128619696232	0.3860997373162752	0.7467309033210628	0	0.7074778039062161	0.3827539361828652	1.046897007207243	0.7179730662915916	0.4629783407445693	1.2300571254698138	1.0858485824887352	0.44922541294885543	1.0055429380618537	0.8595628536839431	1.0304550824395051	0.7291798932552266	0.4832954367243365	0.535189271636923	0.853240703818458	0.6108067805410158	0	1.3665568559042611	1.382867979372904	0.7653223502117235	0.7677077088156604
BMP signaling pathway	0	0.4224967990318524	0.5277027661316342	0.4903907193948901	1.46133888899909	1.2468972783659704	0.5020681643096098	0.8637981846387609	0.8846454982356892	0.5819125862034157	0	0.9870186429786754	0.21945729964630709	0.5577173519195708	0.7949993940553098	0.26739988358168665	0.2901070117885487	0.9572553535215927	0	0.759544417247169	0.6763546787327948	0.17159549645308295	1.0138627182151452	0.5400893458290706	0.6626110732802193	1.1431365320794813	0.9497799833655608	0.2292046178125221	1.2835920149007105	1.2694320077916872	0.8457413282482018	0.8482916880276252
C-X-C chemokine receptor CXCR4 signaling pathway	0	0	1.1590715730693333	1.0946483098622903	0	0	0.8959251696155924	1.1281487707571969	0.7869152710792537	1.0158856743564564	0	0.9679805625585896	1.313698034938307	0.8206017019501793	0.7783780213927717	0.91996303496688	1.5681669764073012	0	0	1.6852854570634055	1.1505722633660311	0	0.9945367420159104	0	1.0378321493149838	1.2960772597163	1.400420477278559	0	1.3468791498785115	1.3631061864825122	0.9020234857950488	0.9046789589929608
C-terminal protein amino acid modification	0	0	0	0.9541182457914004	0	0	0	0	0	0	0	0.8373246441046674	0	0.7036802641207458	0.6658560097834153	0	0	0	0	0	1.0062125939972393	0	0.8616674641717018	0.8243503349202808	0.901519331615012	0.6563029212629522	0	0	0.3652958834976848	0.3718356344530572	0.9020234857950488	0.9046789589929608
C21-steroid hormone biosynthetic process	0	1.391353930761155	1.2469781299419664	1.18033949577328	1.334751776005637	1.1282125839532973	0.5403638836722494	0	0.46659611631964376	0.6250819672149639	0	0	0	0.4890737734072209	0.4609437446340167	0.5570379343651748	0	0.7341362118108526	0	0.6717446062978406	0	0	0	0	0.33651127752340815	0	0	0	1.5464342636960178	1.4565912642537204	0.6413897478138717	0.6434853357568212
C21-steroid hormone metabolic process	0	0.8802076564433478	1.3986406725246434	1.228058890122823	0.8353541655776983	0.6789377544868692	0.2958661985436187	0.202027255742367	0.7076820208742769	0.34595844416770577	0	0.3255112656764219	0	0.26621208202468927	0.6997645926174197	0.30561217687898684	0	0.7705135889716791	0	0.7058745887068901	0.4068509541747209	0	0.3367710733531637	0.6112871459242962	0.18055188678690956	0.47875451179949735	0.27663548237777524	0.5082697884353156	1.5464342636960178	1.5081404076091836	0.7695271087232274	0.7719215368356597
C4-dicarboxylate transport	0	0	1.1270904568084663	0.8958421659968426	1.031209967098861	1.405093120976962	0.7210246532773757	0.7310830317564346	1.2877612819618438	0.8258445387598824	0	0.4207050582603149	0.6226494630235998	0.656349114421016	0.8754268721411926	0.3955048683979674	0	0.9572553535215927	0	0.48195123597086814	0	0.4966463156357536	1.1063647843698896	0.4131910901372994	0.8452571729805758	1.0787624889543783	0.6793074131705173	0	1.22291671449596	1.2385423544015066	0.8457413282482017	0.8482916880276251
CD27 signaling pathway	0	0	1.5108364523234663	1.702769221599648	0	0	0.8959251696155924	0.6457507169043947	0.7869152710792537	1.0158856743564564	0	0	0	0.8206017019501793	1.3103067328799196	0	0	1.1629431757851254	0	1.079761098373628	0	0	0	0.9537915945560717	1.0378321493149838	0.7676766404315911	1.400420477278559	0	1.5464342636960176	1.5633911926752322	0.7509406404150224	0.7532946040799259
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	2.42403865867755	0	1.1066724954037492	0.7553158499531182	0	0	0.6010751724526117	1.07643909082902	0.9424888189098612	0.6930788731492988	0	0	0.9357813776936464	1.3095178207306162	0.5141649127872415	1.090082235848458	0	1.3524939997747016	1.0645598853231892	0.743441819165221	0	0	1.171512325371706	0	0.7102754742234991	0.9208796859944672	1.0100403736566157	0	1.13828971775007	0.9779047289076092	0.8094178579528228	0.8118958868257596
CD4-positive, alpha-beta T cell activation	0	1.2993989203689262	0.8072855930161225	0.32588534387569806	0	0.587993919911454	1.0636445028772268	0.9075474438222488	1.2078341061829247	1.0158856743564564	0	0.27800190371183137	1.0748823856992558	1.3657326635445066	0.9329083827838964	1.239937661258422	0	1.6568164281842317	0.8967559968282197	0.3200457107366051	0	0.33022137340655283	1.325988389843951	0.2728825240714232	0.5835323044288689	1.2960772597163	1.1546684149325397	0	1.1052992892289777	1.0510426512842916	0.865693994409212	0.86828257447973
CD4-positive, alpha-beta T cell differentiation	0	1.3438775727642591	0.842037764954275	0.3424110101612073	0	0.615602227278802	1.104403300786254	0.9449279477071962	1.2510416577062031	1.0556971206103936	0	0.29223998924576694	1.1158537077982087	1.4110128272998077	0.9708946263451742	1.2836139849793435	0	1.704669552829599	0.9338716914432668	0.3362961357127101	0	0.3469507116825402	1.370799666252599	0.28687206031804463	0.6109746584668265	1.3405132550292411	1.1970409071363275	0	1.146826667191452	1.0915584854579212	0.8637558964835845	0.86634081050207
CD4-positive, alpha-beta T cell lineage commitment	0	0	1.216319115462281	0.8438820298821752	0	0	0.6763118873418741	1.1847067592398766	1.0437333162136226	0.7765961823403859	0	0	1.036632132343922	1.426754139454387	0.58066687371913	1.1989809802461409	0	1.471014691151193	1.1722660443421349	0.8310784110287728	0	0	1.283885163718015	0	0.7952317134772519	1.0208404369167554	1.1150207437389632	0	1.066495598110179	0.8659706513628015	0.795696735192758	0.7981465043774074
CD40 signaling pathway	0	0	1.4667754330945737	0	0	0	1.171306923303042	1.1847067592398766	1.3819312232322136	1.6733311067541112	0	1.2538090414107608	1.6341750762392884	1.426754139454387	1.3704464155004363	0	1.269514502872188	0.9031176286298788	1.1722660443421349	0.8310784110287728	0.8923277476750451	0	1.6473280556477554	0.7243513531762704	1.0921605867074502	1.3559761888218551	1.4619508705272022	0	1.5464342636960178	1.5633911926752324	0.795696735192758	0.7981465043774074
COPII vesicle coating	0	0	0	0.5714490638586227	0	0.9715412000789492	0.4487358074677462	1.0522128619696232	1.434123923730088	0.5214393145073524	0	1.46488729591541	0	0.4051223625531616	1.228957339022086	0	0	0	0	1.5968827895904243	1.4159173367830935	0	1.4966596855507035	0	1.2923321233023646	0.37536479577042575	0.7833825019004412	0	1.0301588024699644	1.0445617122256066	0.835266790449926	0.8377966589787109
COPII-coated vesicle budding	0	0	0	0.2845649941283297	0	1.2615434516275266	0.2201066259753655	1.1966607260940294	1.7015081007351796	0.5005182200756823	0	1.6279958355479451	0	0.19780534605630215	1.2913624771049066	0	0	0	0	1.6647964977124472	1.8467785040442413	0.288382449822139	1.7499095528315318	0.6695708114177262	1.1813504798522751	1.07011622851589	1.042915328680401	0	1.1168741839198324	1.1318748852352032	0.8704858099081076	0.8730834113577879
COPII-coated vesicle cargo loading	0	0	0	0	0	1.4766333263852092	0.4134089075367419	1.4512537465840574	1.899090478362432	0.48116091218543994	0	1.5887177298504302	0	0	1.345770413767068	0	0	0	0	1.517280227526992	1.8063691849049677	0.5345959352742927	1.791858201680509	1.127128676779508	1.0698057569850057	1.3313959441296053	1.0100403736566157	0	0.9640157279209456	0.9779047289076088	0.9020234857950488	0.9046789589929608
CRD-mediated mRNA stabilization	0	1.2183306610620022	0.6137370954579437	0.5714490638586227	1.164701778209143	0	0.4487358074677462	1.2339210171302544	1.5996189600839397	0	0	1.46488729591541	0	0.7579155776848244	1.228957339022086	0.8523664269947723	0.9114890922894828	0.616318529877084	0	1.0055429380618537	1.4159173367830935	0.5785535883802876	2.2669658954474143	0.8846657657258801	0.9652067635744048	1.2150956266638857	0.7833825019004412	1.2697535113453315	1.3665568559042611	1.280466098296695	0.9020234857950488	0.9046789589929608
CTP metabolic process	0	0	0	0	0	0	1.4619856571553664	0.6457507169043947	1.3216046631569451	0	0	0	0	0	1.3103067328799196	0	0	1.7820187729769312	0	0	1.1505722633660311	0	1.58358494198078	0	0.5835323044288689	1.2960772597163	1.400420477278559	0	1.1052992892289777	1.1202249259446382	0.9020234857950488	0.9046789589929608
D-glucose import across plasma membrane	0	1.9362968552577284	0	0	0	0	0	0	1.3216046631569451	0	0	0.9679805625585896	1.313698034938307	0	1.3103067328799196	0.91996303496688	0	1.1629431757851254	0	1.079761098373628	1.1505722633660311	0	1.58358494198078	0	0	0.7676766404315911	0.8474586712762363	0	1.3468791498785115	1.3631061864825122	0.9020234857950488	0.9046789589929608
D-glucose transmembrane transport	0	0.8038503277173096	0	0	0	0	0.26547226383291483	0.1810034030540592	0.6422973466844853	0.3107290482153508	0	0.8008571031185134	0.8149340574112037	0.465078093981064	0.8123004054135431	0.27426745329908286	0	0.9766680695280257	0.5147877935935611	1.1208234818532314	0.6917877051438186	0.3469507116825402	1.033900866405113	0.5530228935665829	0.16171972599494427	0.8012834242805569	0.8833097604483099	0	1.0768236070276531	1.0915584854579212	0.7840446427342286	0.7864700058695812
DNA alkylation repair	2.42403865867755	0	0	0	1.4386621457371027	1.8533827346088	1.063644502877227	0.7822222593653207	1.2660980368377943	0.6930788731492988	0	1.1426135173557004	0	0.9801577217468848	0.5141649127872415	0.6192410651232201	0	1.3524939997747016	0	0.743441819165221	1.3393219002035035	0	1.5245706715245633	0.6450348714134074	0.9883359438132664	0.9208796859944672	0	0	0.9640157279209456	0.9779047289076092	0.9020234857950488	0.9046789589929608
DNA biosynthetic process	0.7557982470267323	0	0.3267029372026201	0.5809888030518523	0.2905472638312254	0.4461383350105981	0.2798564179962136	0.6031130116100804	0.7990271425559027	0.22040802482328023	0	0.6771231775245754	0	0.4890737734072209	0.6658560097834153	0.5570379343651748	0.21090604137403793	1.611605852975117	0.18812416817262503	0.4653045898540498	0.9184716704007768	0.24657221145895028	0.609727754025973	0.6659577591308978	0.9407915986544708	0.7191138594115111	0.5071965705829876	0	1.0181593562314768	1.005473076825241	0.8478658156148229	0.8504202955351331
DNA catabolic process	0	1.2183306610620022	1.425146569807228	0.5714490638586227	1.164701778209143	0	0	1.3915120207244502	0.3860997373162752	0.5214393145073524	0.8127843508778628	0	0	0.4051223625531616	0.997858914847976	0.4629783407445693	0.9114890922894828	0.616318529877084	0.8302497751342099	0.5618549711311617	0	0.5785535883802876	0.5081990472480351	0	0.7648695777697777	0.37536479577042575	1.316935253715055	0	1.152998196715562	1.1682242424100644	0.9020234857950488	0.9046789589929608
DNA conformation change	0	1.2183306610620022	1.0821028291421886	1.3548936782111105	1.164701778209143	0	0	0.3093924724320888	0.3860997373162752	0	0	0	0	0	0	0.8523664269947723	0	1.4293468675167855	0	1.0055429380618537	0.6080860701840517	0	0.5081990472480351	0.8846657657258801	0.535189271636923	0.707868577277466	0	0	1.5464342636960178	1.47679295256588	0.835266790449926	0.8377966589787109
DNA cytosine deamination	0	0	0	0	0	0	0	1.7418331974107792	0	1.6093328211663225	0	0.9679805625585896	0	1.7354398259025106	1.3103067328799196	0.91996303496688	1.5681669764073012	1.7820187729769312	2.11571708943961	0	1.1505722633660311	2.103183102412158	0	0	0	1.9325973666093663	1.400420477278559	1.3521347479952155	0	0	0.9020234857950488	0.9046789589929608
DNA damage checkpoint signaling	0	0	0.4801549814456524	0.36066773516468553	0.6220650101733953	0.4978942375111016	0.2798564179962136	1.0163896354675528	0.5203710635594213	0.48116091218543994	0.13786906670153368	0.655933598403217	0.35216314001004095	0.7036802641207458	0.8916327934299992	0.49281667625811537	0.850009346926429	1.445736257202578	0.41386420530120954	0.8120379185648299	0.6453926052564297	0.3654298276163035	0.9185996114847166	0.4455784839280745	1.0698057569850057	1.0367878324750006	0.6208659925026616	0	0.878494163985409	0.846412555173614	0.8094178579528228	0.8118958868257596
DNA damage response, signal transduction by p53 class mediator	0	0.9014563493536912	0.5203621792010608	0	0.8559155506556196	0.6967470048520011	0.8294586149673298	0.6798855493199057	1.0078128260819408	0.5214393145073524	0.29735753931009773	0.7737674567564053	0.5015918629116334	0.8609734186280049	1.228957339022086	0.732272999799596	0.6488664963362346	1.4293468675167855	0.585318428002662	1.0055429380618537	0.21378782238361813	0.3970664589341644	1.0397622703329534	0.6277288710122098	1.1927001779578694	0.9853533777324096	0.7833825019004412	0.26996498155011595	1.1133780114664014	1.1283561883266398	0.8123123187565541	0.8147962429814151
DNA damage tolerance	1.249195771899083	0	0.3758885589530894	0.8438820298821752	0.541416773305268	0.431137516075328	0.35690501805843033	0.8728371930579252	0.7149186392990297	0.4163859294106283	0	0.7362265405349339	0	0.3215209497183067	0.7069420429302959	0.18735413456233627	0.39909074504819214	1.6756260802898668	0.3573034608824152	0.6506830767848656	1.207633849661797	0.4635814652529355	0.5901990058262913	0.8719525988883696	0.8756742577969895	1.0208404369167554	0.7716476266354726	0	1.066495598110179	1.0811591068075896	0.8498357695201749	0.8523940590772522
DNA deamination	0	0	0	0	0	0	0.9730885098117966	1.215022290944623	0.46659611631964376	1.0985212106689162	0	1.0485551412221166	0	1.209327638160835	1.1566264521807608	0.5570379343651748	1.0630160288729849	1.611605852975117	1.5585849871636512	0.6717446062978406	1.2382003222372866	1.5467838232244395	0.609727754025973	0	0.33651127752340815	1.3879475859868478	1.2424312012583387	0.8827442223310323	0	0	0.9020234857950488	0.9046789589929608
DNA double-strand break processing	0	0	0.41087063889782033	0.38093660992994993	0.8353541655776983	0.6789377544868692	0.5691707139650165	0.7432663893161399	0.4920665174619023	0.34595844416770577	0	0.6217419236224521	0	0.5155866271247143	0.48614851104383977	0.5865647049416122	0	1.2998569116673755	0	0.37419153875781086	1.4835384929323732	0	0.9020935488666886	0.6112871459242962	0.8145588254174667	0.2461343124318419	0.27663548237777524	0	1.089466148190756	1.1042867993190708	0.8591853010727097	0.8617615300038057
DNA double-strand break processing involved in repair via single-strand annealing	0	0	0	0	0	0	0.7716727237196409	0.9852872891177552	0.6734868424322298	0.8812930853225462	0	1.3873814179173305	0	0.7036802641207458	0	0.7935089518534805	0	1.0177779349826166	0	0.9403036269881015	1.9805674059582152	0	0.8616674641717018	0.8243503349202808	1.6735494004827625	0	0	0	0.6907046056207455	0.7018658723836978	0.9020234857950488	0.9046789589929608
DNA integrity checkpoint signaling	0	0	0.4870116307027076	0.4133634314979971	0.579062341014282	0.4621883113035217	0.2588151093864642	0.9852872891177556	0.48328260057266886	0.4465013208968137	0.12732301851144873	0.6110888658042636	0.3260280724552613	0.6563491144210161	0.8357655727217924	0.4574267230523987	0.7958629382149418	1.538148990494843	0.3835543623426897	0.759544417247169	0.6763546787327948	0.33838296692609643	0.9143015991595956	0.4775331582520193	1.057602853687175	1.0452938811163075	0.6293342729147481	0	0.9252038542572352	0.8984696615316772	0.8167543848368299	0.8192473119635532
DNA methylation-dependent constitutive heterochromatin formation	0	0	0.38915772325800624	0.6827760581916335	0	0	0	0	0.8581502256323118	0	0	0.5907968434363788	0	0.4890737734072209	0.8491074686648993	0	0	1.2509752493337014	0	0.6717446062978406	0.7247413579163513	0.6909336995856615	0	0	0.901519331615012	0.4538834957402398	0	0	1.0444125104632862	1.0589194292223665	0.8200034797104812	0.8225029577908579
DNA modification	0	0	0.3074378663865429	0.2845649941283297	0	0	0.6243111154330052	0.9179424602725216	0.541049409371435	0.5005182200756823	0	0.4720102346617964	0	0.8781802003293501	0.5346375315843493	0.4440976511883108	0.4801828689552181	1.7612753991754635	0.800358399852371	0.2794256118559093	0.8289798114885565	0.7918151428297369	0.7018833603648222	0.4636939804673431	0.7366191295782888	0.8228045634586113	0.7546535006370537	0.3826561494060057	0.8630703121111217	0.876069904642107	0.9020234857950488	0.9046789589929608
DNA recombination	0.3836034744475044	0.6886492201284367	0.33996134454601235	0.45016300300478246	0.13912298269329323	0.21670904238380095	0.3084538359048868	0.7707058052480932	0.5782383197137942	0.15722816216370802	0	0.5197176331630764	0	0.5709955360406689	0.43815738053847536	0.3623128755400965	0.10047600311905412	1.3976216445279233	0	0.5439018316262043	0.8797711756701388	0.29084339874368736	0.6239860693016126	0.9275213792399516	1.010276380337767	0.9335632616814724	0.36768653349271607	0	0.8831290948450056	0.882235816521569	0.83766234999126	0.8401969309999598
DNA repair-dependent chromatin remodeling	0	0	0	0.5958840114958732	0.6992780329239892	0	0.46869159825755335	0.8728371930579252	0.7553233829451181	0.5441147514545498	0	1.2538090414107608	0	0.7880886450604815	1.156626452180761	0.24869788052893024	0.5222880168519195	0	0.4692001415290531	1.6398842688963091	1.1109921312955051	0.6032309822639248	0.9578780313979516	1.2376686258949714	1.4690105845504733	0.8858549583084835	0.6365611249638103	0	0.6030245625576435	0.6130873531989822	0.8674452515472693	0.8700371356890431
DNA replication	0.3742071349359969	0.9904233474088796	0.3891577232580062	0.6365175460336278	0.6361778253394734	0.6014953762872243	0.3007776694780723	0.8848005069895813	0.46659611631964376	0.1532283292161319	0	0.3308824590668011	0.07367436962956803	0.41822823864726416	0.2897387822210285	0.5570379343651748	0	1.84472847680908	0	0.5791913170493506	0.6763546787327948	0.11470751272862134	0.5241571975287569	1.0920197506972829	0.8830120243996674	0.6710067443373353	0.5428726795672476	0.2292046178125221	1.0915072646893489	1.0946527447935162	0.8264803494995768	0.8289928007413568
DNA replication checkpoint signaling	0	0	0	0.5279386589645817	0	0	0	0.28431040856193046	0	0	0	0.45361090155583983	0	0.3729014795065579	0	0.7935089518534805	0.8500093469264292	2.1443963905154324	0	0	1.0062125939972393	0	0.4688004818030641	0.4455784839280743	1.0698057569850057	1.143136532079481	0.727847634758632	0	1.191373680793255	1.0975852262299757	0.8409498414405268	0.8434908643255662
DNA replication initiation	0	1.4421603116485135	0.41087063889782033	0.7173164713548041	0	0	0.2958661985436187	1.0289842260574973	0	0	0	0	0	0.26621208202468927	0.25014584790494804	0.30561217687898684	0	1.809451291793062	0	0.37419153875781086	0	0	0.3367710733531637	1.0785424394909149	0.8145588254174667	0.6898488994441976	0.27663548237777524	0	1.1666815383492593	1.1819895002776004	0.7695271087232274	0.7719215368356597
