Unnamed: 0	GSM3001089	GSM3001091	GSM3001092	GSM3001093	GSM3001094
ENSG00000049283	48	29	53	20	26
ENSG00000049323	10048	17089	10476	20166	20102
ENSG00000049449	23907	12257	28791	15527	15988
ENSG00000049540	546	330	216	278	232
ENSG00000049541	2467	1096	3460	1224	1341
ENSG00000049618	10174	5703	9270	5519	6340
ENSG00000049656	11107	5428	11957	6170	6510
ENSG00000049759	9490	4776	7852	4022	4428
ENSG00000049768	12	3	22	4	9
ENSG00000049769	264	178	255	164	187
ENSG00000049860	14034	10568	16410	12259	11859
ENSG00000049883	1442	761	1529	929	945
ENSG00000050030	16	8	11	8	15
ENSG00000050130	4967	2310	5404	2661	2848
ENSG00000050165	14886	13254	13736	14046	13274
ENSG00000050344	9216	2443	13784	7378	7170
ENSG00000050393	3258	2074	2805	1973	1894
ENSG00000050405	19873	6205	23415	8246	8799
ENSG00000050426	4371	3122	4586	3203	3330
ENSG00000050438	447	483	384	423	468
ENSG00000050555	43	50	45	39	47
ENSG00000050628	8	1	2	5	3
ENSG00000050730	61	29	155	69	93
ENSG00000050748	5396	2708	4803	2713	2637
ENSG00000050767	2	5	1	2	2
ENSG00000050820	8176	4161	7731	3745	4812
ENSG00000051009	2255	1229	1992	1249	1601
ENSG00000051108	26352	14929	18814	13623	13807
ENSG00000051128	15614	7216	7744	4969	5174
ENSG00000051180	1091	444	1535	306	396
ENSG00000051341	1805	443	3461	437	594
ENSG00000051382	3422	1256	2779	1131	1156
ENSG00000051523	6275	4586	5977	5346	5338
ENSG00000051596	1758	825	1934	732	830
ENSG00000051620	6303	3637	4903	3418	3344
ENSG00000051825	7228	2695	6957	2488	2612
ENSG00000052126	4205	2191	4127	2363	2494
ENSG00000052344	37	8	20	14	17
ENSG00000052723	4426	2307	5589	2884	2806
ENSG00000052749	2151	1167	3061	1471	1483
ENSG00000052795	6244	5145	6265	5308	5283
ENSG00000052802	4146	1584	10231	5179	4780
ENSG00000052841	9605	5889	9867	7188	7054
ENSG00000052850	29	25	38	23	29
ENSG00000053108	74	45	25	35	29
ENSG00000053254	23519	13483	16494	11501	12254
ENSG00000053328	57	26	67	36	40
ENSG00000053371	4466	2891	3472	2333	2353
ENSG00000053372	2897	1442	3679	1534	1600
ENSG00000053438	536	224	359	195	213
ENSG00000053501	915	616	686	536	569
ENSG00000053524	283	131	265	211	228
ENSG00000053702	145	75	122	77	109
ENSG00000053747	4026	2083	2673	2132	2191
ENSG00000053770	6430	3083	6609	3591	3672
ENSG00000053900	4627	2124	4684	2395	2543
ENSG00000053918	14	6	2	8	8
ENSG00000054116	7226	3895	6991	4129	4328
ENSG00000054118	26497	15890	27350	15439	16514
ENSG00000054148	7419	4195	6339	4192	4444
ENSG00000054179	10	2	4	4	4
ENSG00000054219	1187	734	2138	1130	1221
ENSG00000054267	10899	6253	12145	7844	7695
ENSG00000054277|	2259	1585	1578	1425	1266
ENSG00000054282	1618	854	1238	774	961
ENSG00000054392	101	86	66	70	87
ENSG00000054523	13845	9152	13181	9021	9342
ENSG00000054598	4406	1127	5365	1495	1434
ENSG00000054611	3722	3041	3183	2357	2560
ENSG00000054654	38810	16849	36489	19758	20052
ENSG00000054690	80	48	80	54	46
ENSG00000054793	16353	13929	12422	11808	12459
ENSG00000054938	7	21	13	34	37
ENSG00000054965	6722	3966	5227	3361	3591
ENSG00000054967	636	299	957	533	558
ENSG00000054983	3414	2070	2813	1936	2030
ENSG00000055044	4434	2118	5447	2736	2730
ENSG00000055070	15654	10618	15790	11544	12015
ENSG00000055118	39	12	27	27	24
ENSG00000055130	9526	5255	9375	5715	5660
ENSG00000055147	4614	2820	4083	3045	2892
ENSG00000055163	2026	619	940	301	387
ENSG00000055208|	6746	2903	7119	3299	3395
ENSG00000055211	5301	4396	5089	4159	4072
ENSG00000055332	10801	6097	53814	32067	31515
ENSG00000055483	2581	1616	2865	1858	2051
ENSG00000055609	30495	14961	35625	18158	19641
ENSG00000055732	71	32	62	45	44
ENSG00000055813	275	117	163	123	114
ENSG00000055917	10154	6013	9237	5919	6621
ENSG00000055950	4683	2504	4016	2302	2529
ENSG00000055955	11	1	184	76	79
ENSG00000055957	30	7	21	10	13
ENSG00000056050	2523	1203	2332	1089	1158
ENSG00000056097	18694	10533	15867	10665	10433
ENSG00000056277	1108	576	1298	747	706
ENSG00000056487	1	1	1	4	9
ENSG00000056558	309	154	597	412	390
ENSG00000056586	30188	14571	30856	16807	16737
ENSG00000056736	350	187	260	187	174
ENSG00000056972	1901	1346	1820	1019	1210
ENSG00000056998	302	66	180	61	70
ENSG00000057019	10105	3642	8774	3112	3123
ENSG00000057252	4379	3413	6955	4989	4927
ENSG00000057294	2478	732	3305	816	895
ENSG00000057468	25	29	24	36	28
ENSG00000057608	48653	30914	49621	28880	29138
ENSG00000057657	29	36	82	89	118
ENSG00000057663	7084	3462	6649	3634	3555
ENSG00000057704	6867	4946	5660	4371	4871
ENSG00000057757	3333	1862	2960	1659	1735
ENSG00000057935	4095	2879	2678	2185	2373
ENSG00000058056	7707	6849	5761	5977	6232
ENSG00000058063	47338	15200	38067	16098	15975
ENSG00000058085	3939	2119	3713	3381	3335
ENSG00000058091	138	42	83	39	45
ENSG00000058262	50124	29209	48383	29764	31088
ENSG00000058272	17405	7190	15839	7980	7803
ENSG00000058335	10	25	111	62	82
ENSG00000058404	24	20	34	28	23
ENSG00000058453	2085	1282	1872	1285	1474
ENSG00000058600	3482	1937	3503	2181	2332
ENSG00000058668	24870	17411	16938	17873	18049
ENSG00000058673	19541	11169	16404	11374	11062
ENSG00000058729	2894	1543	3382	1758	1776
ENSG00000058799	1934	1036	2507	1376	1470
ENSG00000058804	4500	1574	5498	1441	1621
ENSG00000058866	52	16	318	59	83
ENSG00000059122	2888	1735	2836	1701	1899
ENSG00000059145	1174	747	1195	724	863
ENSG00000059377	70	31	165	71	76
ENSG00000059378	6258	3525	28028	15357	16085
ENSG00000059573	11267	6017	10293	6238	6446
ENSG00000059588	4048	1903	4832	2483	2660
ENSG00000059691	2029	1060	2273	1028	1051
ENSG00000059728	968	718	1109	975	1100
ENSG00000059758	19780	9971	23802	13677	13371
ENSG00000059769	580	357	655	408	436
ENSG00000059804	6396	5540	5967	7370	7534
ENSG00000059915	47	41	55	40	37
ENSG00000060069	2446	1454	2633	1693	1713
ENSG00000060138	18258	16257	18749	17758	19928
ENSG00000060140	1134	587	1959	892	1022
ENSG00000060237	25079	23256	20192	20651	22001
ENSG00000060339	12311	5981	11301	6346	6331
ENSG00000060491	4052	2870	13825	7669	8004
ENSG00000060558	11	7	12	10	10
ENSG00000060642	1376	814	1202	869	898
ENSG00000060656	222	210	136	302	257
ENSG00000060688	5155	2846	6643	3495	3529
ENSG00000060749	5508	2899	4132	2482	2467
ENSG00000060762	1204	1228	1155	1142	1167
ENSG00000060971	3558	1923	5042	2259	2633
ENSG00000060982	102495	30475	60387	23114	23178
ENSG00000061273	10132	6552	9242	5814	6933
ENSG00000061337	23	9	25	16	18
ENSG00000061455	42	27	31	19	18
ENSG00000061656	476	352	420	388	333
ENSG00000061676	48292	22854	43907	24943	24003
ENSG00000061794	4154	2059	4422	2093	2056
ENSG00000061918	2021	377	1181	512	410
ENSG00000061936	4540	2355	4538	2575	2882
ENSG00000061938	3564	1933	3304	1578	1913
ENSG00000061987	10434	4569	9487	5062	5377
ENSG00000062038	36	9	25	14	18
ENSG00000062194	9550	5264	16561	8503	8598
ENSG00000062282	103	34	113	51	55
ENSG00000062370	1645	848	1529	959	895
ENSG00000062485	23877	13188	20091	9479	10253
ENSG00000062524	6	2	7	10	5
ENSG00000062582	4052	2524	3690	2083	2194
ENSG00000062598	5352	2567	5237	3092	3151
ENSG00000062650	10596	5806	11029	6460	6372
ENSG00000062716	30072	9581	36292	16922	18104
ENSG00000062725	11936	5855	11639	6591	6619
ENSG00000062822	2982	1322	4014	1169	1450
ENSG00000063015	51	33	57	44	34
ENSG00000063046	98716	78557	30158	33035	31561
ENSG00000063127	213	122	210	131	141
ENSG00000063169	157	111	205	132	158
ENSG00000063176	1055	587	959	495	608
ENSG00000063177	52125	42087	44407	37032	38564
ENSG00000063180	483	430	322	393	429
ENSG00000063241	3666	1739	4413	2162	2292
ENSG00000063244	9199	5064	10965	5148	5898
ENSG00000063245	6344	5032	5846	4283	4829
ENSG00000063322	3020	2022	3073	2278	2243
ENSG00000063438	310	118	341	203	218
ENSG00000063587	1591	864	1466	977	903
ENSG00000063601	2933	1493	3078	1563	1679
ENSG00000063660	226	147	205	188	209
ENSG00000063761	405	232	417	235	277
ENSG00000063854	3479	1975	2949	1855	2098
ENSG00000063978	8846	4478	9995	5320	5297
ENSG00000064012	1822	1019	3346	1445	1632
ENSG00000064042	14744	8680	12573	7984	8399
ENSG00000064102	4049	1951	4429	2207	2169
ENSG00000064115	12716	5036	10546	4794	4897
ENSG00000064199	658	355	640	314	305
ENSG00000064201	17	5	14	14	8
ENSG00000064205	48	17	48	15	32
ENSG00000064225	596	426	501	410	367
ENSG00000064270	41	19	37	24	39
ENSG00000064300	2	2	5	7	1
ENSG00000064309	1788	461	668	309	327
ENSG00000064313	9910	4516	10226	5360	5465
ENSG00000064393	6599	7037	9005	8303	9423
ENSG00000064419	8476	5231	8285	4891	5181
ENSG00000213999	181	40	75	35	33
ENSG00000064490	4027	2663	4631	2972	3112
ENSG00000064545	1190	687	1211	735	736
ENSG00000064547	65	47	79	44	66
ENSG00000064601	13409	10400	11786	10597	10589
ENSG00000064607	8021	3195	8630	4240	4450
ENSG00000064651	10475	3135	10615	2971	3100
ENSG00000064652	752	519	572	395	401
ENSG00000064666	12500	7397	10366	5548	6303
ENSG00000064687	634	368	694	376	504
ENSG00000064692	13870	18559	10108	15968	15079
ENSG00000064703	5496	1867	6108	2043	1991
ENSG00000064726	16295	8679	16232	9528	9084
ENSG00000064763	16682	8468	14589	7560	7716
ENSG00000064787	18	10	22	14	18
ENSG00000064835	3	1	2	2	3
ENSG00000064886	6	3	14	4	13
ENSG00000064932	1735	1004	2740	2617	2609
ENSG00000064933	4555	1647	4120	1682	1663
ENSG00000064961	6085	3664	5521	3460	3643
ENSG00000064989	69280	36589	83374	44089	43409
ENSG00000064995	5220	2600	4946	2915	2880
ENSG00000064999	16451	9265	17718	10094	11017
ENSG00000065000	15339	9827	15520	9013	10413
ENSG00000065029	2115	1573	1760	1424	1606
ENSG00000065054	4669	4201	5736	5933	6750
ENSG00000065057	1059	670	1104	654	659
ENSG00000065060	9029	6769	13240	9980	10475
ENSG00000065135	20233	10169	20649	10423	10486
ENSG00000065150	31982	17228	19661	10223	10323
ENSG00000065154	15645	7369	13757	7100	7269
ENSG00000065183	5078	2608	5796	3252	2987
ENSG00000065243	14506	6994	15800	8128	8392
ENSG00000065268	3229	1411	3417	1447	1525
ENSG00000065308	12374	4933	16158	5471	6211
ENSG00000065320	183	392	95	328	346
ENSG00000065325	31	21	7	6	10
ENSG00000065328	1799	448	2800	440	534
ENSG00000065357	2908	1617	2467	1722	1806
ENSG00000065361	204	96	209	133	142
ENSG00000065413	1131	563	925	563	635
ENSG00000065427	16704	9556	23444	11334	11987
ENSG00000065457	4761	2402	4832	2882	3147
ENSG00000065485	8602	6365	7902	6839	7227
ENSG00000065491	3288	2176	3075	2246	2316
ENSG00000065518	6122	3256	6012	3381	3330
ENSG00000065526	4557	3746	5794	3726	4602
ENSG00000065534	3086	1502	3544	1349	1688
ENSG00000065548	8611	4381	9873	5567	5131
ENSG00000065559	5387	2922	4935	3072	2989
ENSG00000065600	884	432	1162	635	627
ENSG00000065609	134	117	17	64	46
ENSG00000065613	22662	14517	22319	15934	15237
ENSG00000065615	4277	2138	3558	2125	2228
ENSG00000065618	85	44	89	51	65
ENSG00000065621	568	373	633	541	591
ENSG00000065665	684	215	576	260	307
ENSG00000065675	45	23	183	92	83
ENSG00000065717	871	618	474	471	461
ENSG00000065802	1402	592	923	445	515
ENSG00000065809	16642	6496	23203	7482	7888
ENSG00000065833	2450	1766	2943	1931	2155
ENSG00000065882	15984	10409	11027	7924	7982
ENSG00000065883	11686	5893	10713	5978	6427
ENSG00000065911	5257	2135	6861	2779	3028
ENSG00000065923	2444	1335	1303	1064	1030
ENSG00000065970	1799	1281	1818	1241	1348
ENSG00000065978	65867	39758	56264	34596	35985
ENSG00000065989	532	406	652	371	459
ENSG00000066027	8327	4935	7377	4717	4747
ENSG00000066032	7	8	17	15	7
ENSG00000066044	7503	3610	7269	3486	3703
ENSG00000066056	98323	56332	71197	46744	50893
ENSG00000066084	13991	8983	14804	9926	10301
ENSG00000066117	7855	4291	7561	4158	4679
ENSG00000066135	6823	4100	6683	4070	4448
ENSG00000066136	2260	1767	2121	1606	1745
ENSG00000066185	44	48	37	37	27
ENSG00000066230	486	309	303	256	312
ENSG00000066248	14	10	15	11	17
ENSG00000066279	18386	4495	19061	2745	3833
ENSG00000066294	40	28	39	26	25
ENSG00000066322	11316	5828	11855	6876	6957
ENSG00000066336	1	3	1	3	4
ENSG00000066379	193	350	400	142	420
ENSG00000066382	86	14	61	32	16
ENSG00000066405	25	17	57	38	35
ENSG00000066422	5359	2531	5234	3014	2812
ENSG00000066427	7484	5246	5375	5850	5487
ENSG00000066455	9013	4898	7997	4905	4821
ENSG00000066468	27	7	30	14	15
ENSG00000066557	3726	1734	4194	1793	1806
ENSG00000066583	1124	482	1006	503	534
ENSG00000066629	2564	2180	2215	2173	2138
ENSG00000066651	1150	470	1503	655	728
ENSG00000066654	9541	5159	8706	5467	5291
ENSG00000066697	7736	4480	6272	4264	4154
ENSG00000066735	1616	2534	595	1372	1244
ENSG00000066739	9038	4717	6887	4621	4813
ENSG00000066777	18911	9283	16753	9243	9238
ENSG00000066813	252	126	203	154	166
ENSG00000066827	1854	1022	1649	1038	1108
ENSG00000066855	2347	1397	2199	1414	1482
ENSG00000066923	1414	646	1057	692	847
ENSG00000066926	4812	3151	3660	2443	2498
ENSG00000066933	11715	6512	9321	6759	6612
ENSG00000067048	2	2	2	2	3
ENSG00000067057	22560	12100	34079	14125	16485
ENSG00000067064	6129	2748	13076	6800	6376
ENSG00000067066	18923	9061	55425	29687	30180
ENSG00000067082	21072	17137	27690	18065	22576
ENSG00000067113	13702	16109	10575	23953	21719
ENSG00000067141	2578	9959	1483	12390	10967
ENSG00000067167	35691	20786	36321	23110	22102
ENSG00000067177	1460	1088	1113	911	971
ENSG00000067182	7851	5145	10147	7087	7571
ENSG00000067191	268	130	274	131	197
ENSG00000067208	3233	2122	2647	1890	1902
ENSG00000067221	1964	1045	2387	1425	1428
ENSG00000067225	81076	49945	103775	52709	62919
ENSG00000067248	7797	3633	8522	4056	3977
ENSG00000067334	6014	3146	7027	3795	3750
ENSG00000067365	1229	756	1192	746	851
ENSG00000067369	12452	6851	11360	7153	7623
ENSG00000067445	508	236	374	234	249
ENSG00000067533	2024	899	2450	1148	1107
ENSG00000067560	73530	38515	62767	33183	34397
ENSG00000067596	10775	6232	12121	7476	7535
ENSG00000067601	1419	731	1325	684	913
ENSG00000067606	2225	2535	1532	2086	2084
ENSG00000067704	20778	11649	17415	9930	10090
ENSG00000067715	2435	1176	2306	1292	1228
ENSG00000067798	1084	1000	3290	1493	1857
ENSG00000067829	3546	2369	3715	2342	2708
ENSG00000067836	2727	1506	2308	1408	1445
ENSG00000067840	72	23	24	28	25
ENSG00000067842	3	5	3	13	3
ENSG00000067900	18685	9895	16161	9391	9641
ENSG00000067955	4979	2570	5981	2790	2877
ENSG00000067992	1063	409	724	349	342
ENSG00000068001	42572	22604	52450	37530	38216
ENSG00000068024	1671	1158	1932	1271	1504
ENSG00000068028	2659	1527	3429	2325	2297
ENSG00000068078	138	72	110	141	152
ENSG00000068079	770	645	21748	14079	15791
ENSG00000068097	1961	1071	2389	1165	1272
ENSG00000068120	3033	2004	4170	2228	2803
ENSG00000068137	1511	827	1587	979	1110
ENSG00000068305	7941	4788	9263	6045	6431
ENSG00000068308	4829	2933	5069	2932	3232
ENSG00000068323	3456	2062	3504	2375	2472
ENSG00000068354	1357	1488	1181	1295	1490
ENSG00000068366	13855	6104	23465	11107	11060
ENSG00000068383	2965	1726	2607	1704	1780
ENSG00000068394	1950	1273	2522	1650	1796
ENSG00000068400	3643	1969	5288	2893	3106
ENSG00000068438	3662	2107	3695	2121	2243
ENSG00000068489	7059	3221	4985	1286	1684
ENSG00000068615	2264	2033	337	802	692
ENSG00000068650	4706	7690	6038	9868	13140
ENSG00000068654	8111	3808	9778	4651	4937
ENSG00000068697	21599	9734	26044	12170	12802
ENSG00000068724	1752	1002	2104	1127	1428
ENSG00000068745	7080	3404	6588	3750	3961
ENSG00000068784	5977	2955	5268	2862	2992
ENSG00000068796	14913	7231	13603	7326	7208
ENSG00000068831	58	107	57	127	201
ENSG00000068878	15615	6956	14002	6853	7409
ENSG00000068885	4762	2107	3674	2155	2101
ENSG00000068903	6073	3598	4472	3553	3435
ENSG00000068912	11358	6489	11652	8124	8127
ENSG00000068971	2326	1170	2241	1541	1531
ENSG00000068976	19	13	34	25	21
ENSG00000069011	18	9	23	19	16
ENSG00000069020	10326	4670	9780	4577	5654
ENSG00000069122	69377	22357	58529	19610	20578
ENSG00000069188	26	12	32	27	19
ENSG00000069248	10000	5279	9620	4820	5013
ENSG00000069275	68449	24762	54682	19867	20995
ENSG00000069329	25835	14592	24830	14109	14383
ENSG00000069345	9596	6175	10497	6725	6656
ENSG00000069399	199	240	329	447	505
ENSG00000069424	394	159	349	131	185
ENSG00000069431	328	118	317	193	199
ENSG00000069482	36	50	69	47	56
ENSG00000069493	750	334	667	435	442
ENSG00000069509	1457	783	1474	834	796
ENSG00000069535	21	8	13	17	11
ENSG00000069667	2925	1565	2204	1671	1691
ENSG00000069702	2190	3429	2761	4816	4626
ENSG00000069764	4	5	3	3	1
ENSG00000069812	721	298	492	305	326
ENSG00000069849	19207	10079	14894	8967	9228
ENSG00000069869	17503	7319	15936	8759	8752
ENSG00000069943	1676	888	2012	994	1106
ENSG00000069956	10982	5984	10317	6175	6116
ENSG00000069966	5370	4026	4056	3363	3511
ENSG00000069974	2811	1699	3161	1850	2011
ENSG00000069998	2316	1298	2137	1216	1219
ENSG00000070010	7976	3925	9024	4244	4795
ENSG00000070018	9420	5230	7316	4855	5053
ENSG00000070047	2435	1296	2615	1259	1496
ENSG00000070061	18296	6829	12120	6669	6983
ENSG00000070081	5856	4521	6102	4887	4932
ENSG00000070087	712	204	1095	212	293
ENSG00000070159	746	703	491	637	683
ENSG00000070182	27	21	25	34	23
ENSG00000070190	23	4	31	9	13
ENSG00000070193	15	11	21	23	16
ENSG00000070214	6566	4445	8314	4934	5280
ENSG00000070269	2427	1171	2367	1382	1330
ENSG00000070366	6562	4315	6503	4099	4697
ENSG00000070367	16878	7993	16654	9295	9183
ENSG00000070371	950	520	691	387	422
ENSG00000070388	16	4	10	10	13
ENSG00000070404	406	328	919	1008	998
ENSG00000070413	6574	4395	6707	4332	4749
ENSG00000070423	1514	1148	1780	1274	1446
ENSG00000070444	735	705	537	560	677
ENSG00000070476	2398	1708	2694	1813	2001
ENSG00000070495	2075	1218	2364	1534	1628
ENSG00000070501	2093	1436	2303	1732	1783
ENSG00000070540	6809	4443	5988	4434	4591
ENSG00000070601	26	9	21	10	20
ENSG00000070610	11774	5708	10900	6509	7063
ENSG00000070614	12477	6279	10272	6024	6667
ENSG00000070669	272	149	491	177	259
ENSG00000070718	1636	995	2171	1390	1347
ENSG00000070729	91	44	90	66	69
ENSG00000070731	28	34	19	40	56
ENSG00000070748	10	6	2	6	5
ENSG00000070756	49195	38562	28891	22262	26313
ENSG00000070759	1098	843	1046	859	929
ENSG00000070761	3419	1466	3480	1679	1655
ENSG00000070770	10405	7516	6722	4903	5483
ENSG00000070778	3180	1488	2106	1306	1372
ENSG00000070785	2183	914	2953	1068	1219
ENSG00000070808	41	27	35	36	24
ENSG00000070814	4007	2196	5724	2092	2448
ENSG00000070831	12973	6552	10432	6125	7016
ENSG00000070882	8850	4163	9782	5226	5599
ENSG00000070915	21	9	13	2	4
ENSG00000070950	1864	677	2262	611	677
ENSG00000070961	7565	3666	4728	2890	2735
ENSG00000070985	12	10	16	20	8
ENSG00000071051	3547	2479	3413	2732	2826
ENSG00000071054	23613	17917	26384	19482	22009
ENSG00000071073	1491	815	1762	904	894
ENSG00000071082	81078	51715	67805	47155	46347
ENSG00000071127	74967	34530	67037	31526	33985
ENSG00000071189	9110	5223	7670	5221	5164
ENSG00000071205	2782	1812	3419	1899	2085
ENSG00000071242	58459	36356	47464	39803	39690
ENSG00000071243	3015	1701	2793	1675	1615
ENSG00000071246	5214	3442	3262	2654	3109
ENSG00000071282	4326	1183	1872	540	713
ENSG00000071462	2106	1120	2735	1307	1510
ENSG00000071537	27148	13802	20943	13687	13341
ENSG00000071539	2432	732	3285	509	687
ENSG00000071553	12077	7556	11758	8545	9185
ENSG00000071564	5590	3156	5027	2751	3000
ENSG00000071575	10791	5423	10572	5955	6314
ENSG00000071626	8909	4849	9614	4572	5332
ENSG00000071655	9748	4932	9767	5527	5652
ENSG00000071794	5805	2136	5687	2274	2290
ENSG00000071859	6515	4303	5867	4419	4697
ENSG00000071889	2268	1236	1776	1113	1254
ENSG00000071894	3049	2081	2671	1445	1799
ENSG00000071909	45	23	35	23	25
ENSG00000071967	5287	4624	3447	4118	3625
ENSG00000071991	66	53	41	49	50
ENSG00000071994	6749	3641	6343	3822	3731
ENSG00000072041	256	82	131	88	70
ENSG00000072042	8008	3956	11137	5838	5957
ENSG00000072062	1924	1133	1610	937	1067
ENSG00000072071	935	652	889	614	566
ENSG00000072080	83	21	82	23	33
ENSG00000072110	32259	33616	32511	29775	33751
ENSG00000072121	8999	4965	19902	8993	9430
ENSG00000072133	837	429	458	339	326
ENSG00000072134	5038	2827	4553	2976	3141
ENSG00000072135	10189	5644	6447	4580	4785
ENSG00000072163	1845	1323	1908	1453	1759
ENSG00000072182	21	10	32	14	21
ENSG00000072195	19	9	21	46	21
ENSG00000072201	1874	860	1281	691	741
ENSG00000072210	8012	7940	8097	7808	7936
ENSG00000072274	19227	8530	19453	9265	9746
ENSG00000072310	2733	2708	4210	3274	4112
ENSG00000072315	113	36	112	53	51
ENSG00000072364	20858	9701	22417	11302	11712
ENSG00000072401	2735	1346	2935	1610	1486
ENSG00000072415	6529	3373	6662	3422	3574
ENSG00000072422	13163	4293	7604	3017	3237
ENSG00000072501	12415	6205	14105	6300	7012
ENSG00000072506	4680	2321	4745	2391	2644
ENSG00000072518	2861	1715	3236	1869	2189
ENSG00000072571	6885	1641	6929	1122	1464
ENSG00000072609	4479	2220	4366	2512	2684
ENSG00000072657	26	13	30	27	30
ENSG00000072682	3134	1397	2543	1446	1413
ENSG00000072694	21	14	33	27	33
ENSG00000072736	9582	6480	10741	7052	7367
ENSG00000072756	7324	3269	6973	4071	4749
ENSG00000072778	25643	12683	22777	13529	14736
ENSG00000072786	9818	5947	10869	6774	7419
ENSG00000072803	9913	5136	8978	5634	5522
ENSG00000072818	236	117	151	126	138
ENSG00000072832	936	752	938	893	916
ENSG00000072840	3674	2854	4496	3507	3763
ENSG00000072849	4713	2485	4508	2604	2742
ENSG00000072858	44	14	121	44	52
ENSG00000072864	1209	795	1069	648	745
ENSG00000072952	174	285	221	275	229
ENSG00000072954	159	101	102	90	89
ENSG00000072958	6715	3850	6972	3868	4212
ENSG00000073008	12753	4421	12300	6128	6064
ENSG00000073050	2387	1515	2455	1330	1411
ENSG00000073060	1746	1212	2050	1154	1409
ENSG00000073067	20	11	19	18	12
ENSG00000073111	5157	1740	6850	1017	1434
ENSG00000073146	7493	2288	4597	2078	2301
ENSG00000073150	84	47	67	45	57
ENSG00000073169	1602	936	1838	1066	1203
ENSG00000073282	5	3	8	8	6
ENSG00000073331	908	351	1338	525	574
ENSG00000073350	1411	660	938	572	597
ENSG00000073417	12087	8733	11483	9190	9591
ENSG00000073464	1907	1171	1548	995	1045
ENSG00000073536	1693	1071	1535	922	962
ENSG00000073578	13820	7823	15251	8332	9337
