Unnamed: 0	GSM2695725	GSM2695726	GSM2695727	GSM2695728	GSM2695729	GSM2695730	GSM2695731	GSM2695732	GSM2695733	GSM2695734	GSM2695735	GSM2695736	GSM2695737	GSM2695738
ENSG00000225828	4	4	11	7	4	9	5	7	69	46	50	34	43	44
ENSG00000225830	310	390	488	633	462	555	396	548	1509	841	1117	820	565	788
ENSG00000225840	722	431	982	610	1214	425	740	397	4426	992	3561	4854	1864	8683
ENSG00000225855	25	37	32	36	37	59	32	34	215	99	175	292	251	172
ENSG00000225871	12	8	13	6	10	6	4	14	9	5	5	6	9	9
ENSG00000225879	11	17	14	27	14	28	7	17	3	5	1	2	10	4
ENSG00000225886	62	82	31	24	80	83	13	33	140	99	24	308	299	65
ENSG00000225889	19	16	4	15	15	10	7	7	13	6	9	11	15	8
ENSG00000225914	31	44	55	29	54	49	24	24	58	27	25	52	28	56
ENSG00000225921	296	185	271	345	209	260	290	286	1197	583	870	722	727	1093
ENSG00000225937	7	3	8	6	20	10	4	4	8	2	2	8	5	2
ENSG00000225953	31	39	82	59	31	26	59	51	84	75	201	115	122	366
ENSG00000225963	47	55	18	15	81	43	20	21	194	85	51	160	104	58
ENSG00000225968	22	9	26	22	27	16	20	19	99	22	65	95	41	100
ENSG00000225973	125	82	84	122	63	82	80	77	203	114	368	211	226	260
ZNF567-DT	19	36	48	48	21	38	32	36	65	31	84	22	16	64
MICALL2-DT	1	4	1	3	0	1	12	2	4	3	14	7	3	5
ENSG00000226002	3	1	1	3	2	1	0	4	4	6	9	4	2	2
ENSG00000226015	1	12	5	24	3	11	14	27	14	14	23	18	21	30
ENSG00000226017	9	4	13	10	4	4	9	7	5	1	0	3	3	3
RWDD3-DT	41	63	65	57	61	58	30	50	71	62	45	69	63	76
ENSG00000226083	27	31	30	23	20	25	12	22	27	20	15	9	15	26
ENSG00000226084	12	15	7	18	0	10	14	7	6	23	49	15	18	28
ENSG00000226089	4	3	10	0	1	6	4	2	23	8	1	14	6	4
ENSG00000226097	2	8	1	3	11	8	5	3	1	1	0	2	0	1
ENSG00000226124	5	33	37	60	24	18	44	35	32	9	55	8	3	26
ENSG00000226137	70	80	155	214	81	75	203	237	269	204	644	189	150	680
ENSG00000226149	54	63	102	96	37	68	49	70	24	18	22	12	11	21
ENSG00000226167	6	16	7	18	8	15	11	19	56	20	37	45	30	42
ENSG00000226174	6	6	6	5	1	4	3	10	16	5	10	7	6	14
ENSG00000226180	2	3	3	3	0	2	2	3	24	4	3	4	3	6
ENSG00000226210	9	31	36	34	21	31	32	48	213	118	191	107	99	118
ENSG00000226221	5	1	9	1	1	3	0	2	3	1	5	4	3	8
ENSG00000226232	10	3	10	0	10	0	3	8	66	29	22	65	16	38
ENSG00000226239	20	3	4	6	16	2	10	2	24	22	5	15	6	3
ENSG00000226266	10	9	21	29	11	20	17	10	41	25	44	38	44	35
ENSG00000226268	5	15	22	18	27	4	48	19	81	70	29	38	15	44
ENSG00000226272	2	13	8	6	3	4	11	12	1	0	1	4	1	2
ENSG00000226281	2	6	17	18	5	4	4	14	21	18	12	6	5	15
ENSG00000226306	0	3	10	5	0	5	2	8	1	5	8	3	7	3
ENSG00000226310	1	2	5	6	2	2	4	13	4	4	7	4	0	6
ENSG00000226312	31	41	6	17	45	45	6	24	37	13	4	50	24	21
ENSG00000226314	0	4	8	6	3	14	16	11	28	10	29	21	2	27
ENSG00000226318	11	12	23	13	16	6	12	8	12	10	12	11	21	10
ENSG00000226328	27	22	41	16	21	14	32	12	67	62	52	37	33	42
ENSG00000226332	4	2	1	6	12	9	3	7	7	7	14	15	14	15
ENSG00000226334	0	1	5	2	6	1	0	2	4	1	3	2	1	3
ENSG00000226360	4	2	3	10	4	1	6	5	0	1	7	5	8	10
ENSG00000226367	10	14	14	18	22	8	11	10	3	2	0	0	3	3
ENSG00000226375	14	3	13	9	12	12	6	1	12	2	2	7	4	5
ENSG00000214922	3	3	0	6	0	10	3	5	15	3	6	12	9	6
ENSG00000226419	29	39	51	37	45	57	49	60	150	138	127	72	96	87
ENSG00000226435	15	47	70	113	22	38	36	76	17	8	37	59	24	157
THBS2-AS1	14	21	49	61	15	27	36	61	81	75	160	89	63	184
ENSG00000226471	10	10	11	12	11	10	4	8	23	20	16	11	30	11
ENSG00000226472	6	11	3	9	13	6	11	2	5	5	4	8	7	5
ENSG00000226479	179	319	308	360	236	294	348	374	395	206	411	526	447	675
ENSG00000226482	20	11	12	17	35	17	6	14	2	4	2	3	4	3
ENSG00000226484	0	9	3	2	7	1	2	1	1	1	4	3	4	0
ENSG00000226533	0	11	6	9	6	6	6	7	1	4	3	1	3	1
ENSG00000226555	6	17	4	4	5	12	3	8	3	0	1	2	2	1
ENSG00000226562	4	5	0	1	4	1	3	0	38	22	19	14	11	9
ENSG00000226571	5	4	6	17	1	14	7	2	6	7	10	6	3	16
ENSG00000226616	2	2	1	1	3	2	1	2	4	5	1	4	2	4
ENSG00000226627	0	8	6	1	2	3	2	4	5	1	0	3	3	4
ENSG00000226647	10	4	14	14	15	15	9	11	8	1	4	8	7	4
ENSG00000226648	43	56	49	40	74	71	39	30	82	39	41	60	59	47
ENSG00000226669	1	12	10	6	4	3	4	6	20	11	28	4	6	24
ENSG00000226674	62	161	143	120	84	138	64	128	20	21	24	33	27	26
ENSG00000226688	123	230	272	271	157	216	274	219	375	231	595	352	245	640
ENSG00000226690	7	27	28	17	9	9	7	18	20	18	16	14	21	18
ENSG00000226696	5	5	12	17	9	22	23	32	43	39	53	45	39	45
ENSG00000226711	1	5	4	5	1	1	0	4	16	7	13	9	1	4
ENSG00000226742	14	10	14	29	13	11	27	30	41	36	23	24	17	33
ENSG00000226746	5	13	12	9	9	8	6	6	8	1	3	9	13	6
ENSG00000226752	17	33	43	22	26	33	24	53	166	87	126	95	39	106
MAGOH-DT	1	1	4	2	4	2	0	0	17	8	13	5	2	8
ENSG00000226756	12	8	13	8	13	6	6	4	7	4	13	4	5	7
ENSG00000226758	12	16	14	10	19	16	4	3	16	14	19	12	11	15
ENSG00000226763	2	5	18	3	5	6	2	3	121	71	94	59	44	65
ENSG00000226777	2	3	4	8	2	3	1	3	1	0	20	2	2	37
ENSG00000226800	0	1	2	14	0	8	10	9	26	4	16	16	2	25
ENSG00000226806	1	12	5	8	0	5	6	15	7	2	11	7	5	11
ENSG00000226824	46	37	34	35	37	33	18	17	50	81	28	80	147	50
PPP1CB-DT	2	6	12	21	9	6	6	10	14	11	19	13	12	21
ZNF277-AS1	3	3	2	4	4	2	3	0	4	3	5	5	8	4
ENSG00000226854	7	10	8	28	17	18	14	25	18	5	23	8	8	7
ENSG00000226864	18	15	11	15	8	25	14	33	215	215	168	22	46	51
ENSG00000226869	0	10	2	7	5	2	9	4	34	9	4	8	1	5
TRPC6P10	4	8	1	5	0	3	4	0	5	4	10	13	4	22
ATF6-DT	1	1	7	2	0	0	6	8	2	1	1	7	4	4
ENSG00000226899	7	2	3	1	11	8	5	4	7	1	3	2	4	1
ENSG00000226900	13	11	15	27	17	18	33	17	21	16	11	15	15	18
ENSG00000226913	4	9	2	2	5	2	4	2	10	25	9	2	5	6
ENSG00000226939	2	12	6	7	9	6	2	17	1	3	6	5	2	5
ENSG00000226950	183	112	163	188	120	146	220	232	76	43	70	78	98	136
ENSG00000226965	2	3	13	3	6	7	2	2	2	1	1	3	0	0
ENSG00000226996	5	2	2	3	2	6	1	0	2	2	2	2	4	2
ENSG00000227006	8	5	2	5	2	3	9	8	9	3	9	9	3	5
ENSG00000227028	29	63	149	141	29	23	63	60	9	18	17	11	10	14
ENSG00000227032	4	8	5	8	8	5	3	1	10	4	3	7	7	3
ENSG00000227039	29	67	75	92	41	106	49	52	106	97	328	189	74	298
ENSG00000227051	13	2	10	12	0	2	14	11	58	26	42	90	56	91
ENSG00000227053	3	6	4	10	9	13	4	10	1	0	2	8	0	4
ENSG00000227066	15	9	6	23	4	16	8	7	54	12	35	32	20	43
ENSG00000227068	11	10	21	16	11	17	6	12	3	2	5	5	3	7
ENSG00000227076	2	4	2	4	0	5	5	5	1	0	2	2	6	1
ENSG00000227088	6	1	5	0	11	6	1	4	1	2	0	5	2	2
ENSG00000227101	8	3	1	1	1	4	2	0	3	4	1	3	2	2
ENSG00000227110	124	153	133	121	159	127	81	70	114	102	77	69	104	73
ENSG00000227124	36	113	81	86	63	101	35	53	31	21	31	16	16	14
DOCK8-AS2	38	66	50	58	32	35	52	47	65	19	41	49	37	44
ENSG00000227163	2	3	1	3	2	3	0	3	4	2	1	1	0	3
WDR11-DT	4	4	4	7	6	8	2	3	10	4	8	5	7	10
ENSG00000227189	1	12	14	8	13	3	3	6	5	2	13	1	8	3
ENSG00000227191|IMGT/GENE-DB:TRGC2	0	7	7	10	5	1	1	10	12	22	43	9	12	19
ENSG00000227195	15700	22256	17600	10283	41542	20354	10760	12037	1108	361	1528	468	310	716
ENSG00000227199	4	3	1	3	5	4	2	0	3	2	3	3	2	3
ENSG00000227200	13	29	10	20	26	20	17	15	2	0	1	4	5	5
ENSG00000227230	18	17	29	22	15	27	14	15	22	13	8	31	23	21
ENSG00000137331	349	158	59	40	562	279	22	22	748	252	149	579	147	112
COPS8-DT	55	90	75	66	56	78	45	48	31	22	34	36	30	30
ENSG00000227253	0	5	2	2	6	2	2	1	5	0	2	5	2	1
ENSG00000227258	25	31	40	26	15	23	49	22	42	19	85	35	15	103
ENSG00000227268	29	38	27	38	28	49	32	40	60	55	94	23	42	58
ENSG00000227278	38	50	49	66	33	57	31	84	51	11	188	45	9	104
ENSG00000227289	3	1	9	11	10	7	3	2	4	4	2	2	6	5
ENSG00000227321	1	3	6	6	13	15	3	5	8	3	3	5	5	4
ENSG00000227331	3	7	4	27	5	4	10	8	2	1	0	1	0	6
ENSG00000227345	233	285	355	368	214	337	377	382	527	418	566	324	181	399
ENSG00000227354	9	14	5	18	13	10	19	17	76	37	66	21	20	41
ENSG00000227355	15	20	23	26	24	40	37	34	40	31	76	40	36	83
ENSG00000227372	54	69	37	72	48	70	78	77	168	130	224	159	135	261
ENSG00000227373	6	32	25	31	22	16	20	29	25	19	22	21	26	38
ENSG00000227388	3	1	1	3	4	3	2	3	13	6	7	3	2	11
ENSG00000227392	5	8	5	7	3	1	6	2	0	4	2	2	0	2
ENSG00000227413	2	1	2	5	0	1	3	2	1	0	3	5	1	4
ENSG00000227449	3	7	4	7	10	10	9	11	64	47	20	16	16	24
ENSG00000227455	25	14	29	26	30	21	18	10	18	12	13	20	15	21
ENSG00000227463	1	12	12	4	7	8	10	9	19	14	5	13	11	7
ENSG00000227471	2	6	2	9	6	9	7	6	3	11	2	9	11	7
ENSG00000227473	10	11	26	18	7	5	15	23	24	23	32	22	13	30
STK4-DT	2	13	2	8	6	4	5	6	9	11	7	5	4	9
ENSG00000227486	170	255	204	221	198	237	149	212	266	167	232	186	196	237
CHUK-DT	4	7	3	0	4	1	8	7	9	7	2	10	6	7
ENSG00000227495	6	1	1	6	6	0	4	0	27	28	21	8	7	11
ENSG00000227500	46	52	53	54	91	55	60	62	531	359	323	187	187	217
ENSG00000227502	41	25	11	20	49	26	4	9	159	146	84	176	345	76
ENSG00000227507	5	17	13	32	10	39	12	29	7	11	20	4	6	16
ENSG00000227512	3	10	5	3	5	5	2	12	9	8	5	9	6	7
ENSG00000227523	5	6	18	5	3	6	2	14	1	1	0	1	1	0
ENSG00000227527	1	1	0	3	1	0	3	2	9	11	14	4	1	9
ENSG00000227531	36	5	0	1	2	17	2	3	26	5	0	12	12	1
SLC2A1-DT	6	11	13	13	10	5	11	13	49	11	49	39	23	40
ENSG00000227560	4	1	9	3	2	5	5	2	0	1	1	4	1	1
ENSG00000227582	28	18	7	8	16	6	3	0	5	3	6	2	7	1
ENSG00000227598	0	2	1	5	0	1	7	1	2	2	7	5	2	6
ENSG00000227617	6	10	55	31	3	45	29	32	18	1	107	69	99	84
ENSG00000227627	20	21	29	32	11	14	42	36	28	9	27	17	18	12
ENSG00000227632	4	6	9	8	5	9	17	5	58	21	45	19	13	21
ENSG00000227640	14	9	9	12	13	23	33	17	53	45	43	31	60	35
ENSG00000227684	3	4	5	6	3	4	5	5	7	17	22	6	14	6
ENSG00000227695	4	9	5	7	3	8	6	5	5	1	2	6	10	3
ENSG00000227698	2	1	2	2	2	1	0	10	2	0	3	1	3	1
ENSG00000227704	2	7	2	13	0	2	8	9	12	7	14	11	14	17
ENSG00000227706	104	125	152	258	174	126	112	171	8346	8434	11121	4460	5581	5790
ENSG00000227712	5	10	3	7	5	2	4	0	5	2	3	4	5	1
ENSG00000227716	9	5	10	3	7	4	8	5	3	0	6	2	2	4
ENSG00000204619	4	22	12	10	17	13	10	10	67	52	63	61	56	57
ENSG00000227730	5	6	1	10	6	2	7	0	6	10	3	12	16	7
ENSG00000227733	9	8	8	10	12	9	3	4	22	1	12	11	4	9
ENSG00000227741	2	4	9	5	8	19	10	9	12	1	9	22	25	10
ENSG00000227745	27	62	40	73	9	23	8	20	5	6	2	4	5	13
ENSG00000227775	2	5	7	16	11	26	10	33	28	8	23	14	15	15
ENSG00000236104	50	41	35	41	53	48	37	63	113	67	110	138	88	143
ENSG00000227782	12	2	11	4	5	0	0	1	9	5	10	11	11	5
ENSG00000227815	0	2	0	6	1	3	1	3	7	6	5	2	2	5
ENSG00000227825	13	16	33	33	16	21	53	45	8	1	38	9	2	9
ENSG00000227855	17	21	28	22	8	34	7	21	48	46	77	27	24	51
ENSG00000227863	14	11	2	15	12	6	2	2	3	6	0	1	1	1
ENSG00000227877	15	9	12	12	11	14	7	15	4	3	0	2	2	0
ENSG00000227879	8	4	0	1	2	2	1	2	14	4	16	40	7	36
ENSG00000227885	0	3	2	0	1	2	5	3	9	13	8	4	6	6
WAPL-DT	3	9	18	14	14	7	17	11	42	10	32	30	22	23
ENSG00000227906	3	11	11	7	21	16	11	6	13	5	6	8	6	15
IL6ST-DT	8	13	3	5	5	9	12	9	6	10	5	4	6	3
ENSG00000227917	20	33	27	39	22	20	23	45	196	105	140	136	136	58
INO80D-AS1	3	7	5	2	4	9	12	5	13	15	13	7	9	15
ENSG00000227954	1	1	3	1	3	1	2	1	2	0	1	2	3	1
ENSG00000227963	3	0	8	1	4	3	3	8	9	2	7	5	3	2
ENSG00000227992	2	5	8	2	0	4	6	2	21	6	26	18	8	18
ENSG00000228010	0	2	6	7	10	8	6	4	17	8	8	9	7	21
ENSG00000228013	46	18	6	2	44	23	6	6	33	7	3	52	36	5
ENSG00000228021	6	2	2	13	0	7	3	4	16	28	12	11	64	14
ENSG00000228028	6	1	3	1	1	0	3	6	9	13	4	9	6	4
ENSG00000228031	2	3	5	2	9	3	10	4	6	8	13	3	6	8
SPOPL-DT	2	2	1	4	2	3	3	1	3	1	2	0	2	1
ENSG00000267645	18	36	33	27	19	26	15	11	34	14	32	25	25	47
ENSG00000228055	0	10	4	12	5	2	1	11	9	6	6	8	11	4
ENSG00000228057	9	12	3	7	3	1	2	6	7	2	7	3	7	4
ENSG00000228061	29	36	36	24	18	38	23	25	11	3	9	7	7	12
ENSG00000228063	2	19	13	11	10	7	12	5	24	13	55	9	4	27
ENSG00000228084	24	13	20	22	30	17	11	9	14	5	11	10	17	15
ENSG00000228107	11	21	18	12	24	10	8	14	53	33	31	16	40	28
ENSG00000228109	7	6	4	4	6	2	4	0	15	8	10	33	15	14
ENSG00000228113	3	13	15	18	11	11	9	9	9	4	4	2	21	2
MDN1-AS1	0	4	5	2	8	9	3	3	10	4	6	9	5	8
ENSG00000228137	0	6	8	0	1	3	3	5	9	4	9	7	5	9
EFHD2-AS1	9	16	15	6	14	12	3	4	4	8	4	5	4	4
ENSG00000228146	1	8	6	5	2	4	7	0	3	2	11	4	1	4
ENSG00000228151	2	13	5	5	6	7	1	2	0	2	0	3	3	2
ENSG00000228162	12	17	3	6	31	5	8	10	3	0	0	2	2	1
ENSG00000228172	1	12	8	3	7	9	2	2	11	6	16	13	8	36
ZNF691-DT	30	38	44	27	71	28	20	36	128	78	53	86	44	45
ENSG00000228198	199	296	289	261	285	285	135	177	341	235	229	246	259	264
ENSG00000228203	25	13	14	6	6	21	12	21	14	4	7	9	18	8
ENSG00000228223	51	53	118	117	52	53	100	79	93	89	138	93	91	257
ENSG00000228224	5	2	2	4	1	1	3	3	4	3	3	2	7	1
MT-ATP8	28	57	46	97	39	52	34	25	3973	2918	20867	9383	10319	14116
ENSG00000228274	9	13	15	15	18	10	17	24	33	27	39	22	9	45
ENSG00000228278	0	3	4	4	1	1	0	2	1	1	8	2	4	6
ENSG00000228280	3	17	13	23	6	10	10	12	0	2	1	2	3	1
ENSG00000228290	7	11	14	11	11	13	10	3	41	31	60	13	9	19
ENSG00000228300	43	32	41	41	42	31	103	66	127	55	100	67	73	105
ENSG00000228302	2	10	8	6	10	5	2	7	16	6	9	13	13	21
ENSG00000228315	34	102	59	82	106	119	63	131	324	125	246	375	147	363
FKTN-AS1	7	6	0	1	9	2	0	1	6	4	4	4	3	9
ENSG00000228327	33	21	15	25	24	31	22	24	272	170	199	247	125	245
ENSG00000228330	1	3	7	4	5	0	3	1	5	9	1	8	7	3
ENSG00000228335	5	5	5	6	0	1	6	2	49	24	26	15	9	6
ENSG00000228340	11	35	51	73	11	22	56	74	34	16	152	34	16	105
ENSG00000228352	6	11	7	7	8	13	5	6	8	3	7	7	3	8
CHMP3-AS1	30	30	39	45	39	26	19	19	44	15	40	37	23	28
ENSG00000228392	1	7	2	2	5	1	3	10	4	0	5	7	3	10
ENSG00000228395	2	3	11	11	6	10	11	15	14	13	14	8	11	12
ENSG00000228403	18	14	13	9	18	18	4	10	10	1	1	12	3	6
ENSG00000228412	6	3	14	4	1	3	0	10	8	4	3	4	1	4
ENSG00000228427	9	1	7	8	4	9	6	5	8	4	23	7	13	10
ENSG00000228429	0	4	3	1	2	3	0	3	2	1	1	4	1	2
ENSG00000228430	11	17	7	16	8	10	4	14	5	3	1	4	4	2
ENSG00000228434	20	34	36	37	22	25	20	32	90	65	93	87	91	173
RRAGC-DT	2	6	2	2	5	8	1	2	31	16	3	15	18	6
ENSG00000228451	16	32	9	28	36	19	9	29	181	139	89	43	37	40
ENSG00000228463	29	32	70	40	43	37	12	45	126	47	94	87	56	68
ENSG00000228474	395	203	360	328	183	270	445	372	461	321	829	397	318	502
ENSG00000228477	17	18	32	26	58	51	24	21	249	93	82	140	105	101
ENSG00000228484	6	3	2	6	5	8	7	8	8	7	3	4	5	2
ENSG00000228486	40	56	81	64	35	44	64	52	383	97	455	1001	260	1135
PNISR-AS1	33	61	49	55	53	60	43	52	54	39	59	45	81	52
ENSG00000228509	22	21	15	8	21	15	31	8	11	4	7	9	6	18
ENSG00000228526	11	9	1	4	5	2	3	1	33	15	32	65	38	18
ENSG00000228541	7	7	10	10	8	9	5	2	4	4	1	0	6	0
ENSG00000228544	12	13	12	26	4	14	17	9	117	74	96	60	29	100
ENSG00000228549	17	29	24	26	21	38	27	17	31	9	44	26	22	23
ENSG00000228554	5	2	8	2	9	5	0	3	29	7	4	11	15	3
ENSG00000228559	3	4	6	1	2	3	3	2	5	7	7	3	18	4
ENSG00000228566	14	12	1	1	6	7	0	7	2	4	1	4	4	1
ENSG00000228570	6	17	17	22	18	22	34	38	93	67	48	50	33	54
ENSG00000228573	2	4	7	8	2	4	7	7	7	2	4	3	3	0
ENSG00000228592	12	7	5	5	10	15	4	5	1	0	1	2	3	1
ENSG00000228594	21	20	11	39	4	7	17	37	32	24	40	60	29	77
DCAF8-DT	3	2	6	3	6	4	2	2	13	7	22	21	7	25
ENSG00000228623	6	18	5	9	17	11	5	4	2	4	3	6	3	3
ENSG00000228624	14	21	24	20	24	14	21	20	59	34	50	15	17	23
ENSG00000228649	42	48	72	70	30	40	62	63	95	51	50	61	108	82
ENSG00000228653	1	1	0	6	0	1	4	5	12	4	6	2	4	2
ENSG00000228655	44	74	58	58	53	58	23	35	5	12	13	4	17	17
ENSG00000228668|IMGT/GENE-DB:TRGV5P	1	3	2	0	4	0	1	4	12	4	3	4	7	7
ENSG00000228672	10	6	24	30	20	24	26	15	73	55	84	54	63	100
ENSG00000228677	4	2	4	6	1	3	2	1	4	1	3	1	0	5
ENSG00000228679	0	4	3	5	6	10	6	2	11	6	6	8	2	1
ENSG00000228681	4	16	18	7	23	18	7	6	5	7	5	5	6	4
ENSG00000228689	5	6	3	2	6	6	3	9	11	9	2	8	3	7
ENSG00000228692	0	1	1	6	0	2	3	5	10	3	2	2	2	3
ENSG00000228696	63	91	91	81	126	102	60	69	205	145	234	225	167	171
ENSG00000228697	9	11	6	12	7	23	5	5	13	6	4	10	7	7
TNKS2-DT	2	1	2	2	0	3	2	8	4	1	3	2	4	9
ENSG00000228716	189	504	805	845	211	408	1151	1163	369	313	2012	831	401	1467
ENSG00000228763	9	21	14	0	16	16	9	9	40	8	22	43	18	45
ENSG00000228775	2	25	13	6	17	4	7	6	33	16	15	6	8	9
ENSG00000228793	58	80	74	96	72	97	44	63	42	36	13	30	40	30
PCMTD1-DT	44	24	36	27	7	22	23	48	235	124	174	72	45	60
ENSG00000228804	15	28	28	32	23	28	8	23	3	1	3	5	0	2
ENSG00000228808	4	11	2	8	3	8	5	11	10	6	17	4	3	6
ENSG00000228824	37	39	68	55	38	32	50	48	48	38	47	42	39	86
ENSG00000228828	1	8	5	4	5	5	7	1	4	1	2	3	3	5
ENSG00000228830	9	53	24	36	30	30	19	9	653	243	485	236	112	249
ENSG00000228836	0	2	2	1	2	3	2	5	12	3	5	5	3	2
ENSG00000228838	0	3	2	3	1	4	5	3	1	2	3	3	1	1
ENSG00000228839	0	0	2	3	1	2	2	1	2	4	2	5	2	5
ENSG00000228852	8	17	7	10	15	19	7	4	24	12	16	20	17	29
ENSG00000228862	9	8	9	28	21	7	13	21	25	38	24	29	110	43
ENSG00000228863	7	19	12	15	11	20	5	17	60	30	43	37	27	28
ENSG00000228889	11	11	9	20	9	18	9	15	37	35	29	7	8	10
ENSG00000228915	0	3	2	3	3	6	2	8	0	2	4	3	2	3
ENSG00000228925	9	12	16	12	23	20	13	15	51	17	22	21	32	26
ENSG00000228933	9	4	9	5	5	2	11	10	5	3	8	5	6	4
RPL7AP82	2	1	2	0	5	5	0	9	20	2	10	7	3	4
ENSG00000228995	10	6	2	8	2	0	1	0	2	2	2	1	8	3
ENSG00000228998	7	6	13	10	5	6	20	17	4	5	2	12	6	26
ENSG00000229021	7	25	23	34	27	29	29	17	38	23	24	37	16	36
ENSG00000229043	16	50	37	51	27	36	49	60	92	74	129	72	50	104
ENSG00000229052	1	8	7	3	8	12	5	8	30	16	19	16	10	14
ENSG00000229089	17	24	18	29	9	21	5	17	0	4	5	10	3	6
FRMD3-AS1	37	44	25	33	35	50	20	24	23	15	24	19	27	16
ENSG00000229117	1713	1173	1631	1493	1299	1371	2267	2044	3231	990	4104	2692	1818	3746
ENSG00000229124	17	33	23	37	7	28	31	50	36	27	58	58	33	69
ENSG00000229131	12	7	6	12	3	3	4	5	10	1	11	5	3	9
ENSG00000229140	112	209	245	264	113	168	131	205	79	73	101	78	164	125
ENSG00000229151	7	2	7	7	9	3	7	3	6	5	5	2	3	3
ENSG00000229153	4	3	7	4	6	3	2	4	59	7	21	11	1	7
ENSG00000229154	1	0	5	4	1	1	4	3	5	0	4	8	1	3
ENSG00000229172	4	11	12	9	4	7	9	6	5	2	6	0	18	10
ENSG00000229178	0	1	2	1	1	1	2	1	3	1	1	2	1	1
RABGEF1P1	98	112	69	108	131	106	82	70	306	147	205	253	250	243
ENSG00000229183	2	1	7	6	5	3	7	17	1	2	5	2	1	4
ENSG00000229191	9	3	4	15	4	5	6	9	12	6	9	10	8	12
ENSG00000229212	1	7	8	11	12	7	10	5	32	1	10	11	5	12
ENSG00000229222	2	1	5	2	1	5	0	0	5	2	1	1	5	1
ENSG00000229227	0	10	2	5	7	5	8	6	23	45	17	8	20	16
ENSG00000229229	1	4	1	9	10	7	4	4	5	1	0	1	2	0
ENSG00000229236	40	63	39	32	39	46	30	40	67	45	31	57	46	50
ENSG00000229267	59	131	94	109	95	75	69	90	186	121	86	73	64	93
ENSG00000229271	13	11	13	3	27	9	8	4	9	3	3	8	5	3
ENSG00000229272	1	15	8	6	3	12	5	7	15	1	6	6	5	4
ENSG00000229278	1	4	2	3	0	8	1	4	2	1	3	1	3	3
ENSG00000229314	3	1	3	6	6	11	7	4	9	4	30	13	6	11
ENSG00000229320	24	19	50	26	32	34	54	65	113	94	103	69	81	96
ENSG00000229321	14	26	17	17	13	15	12	28	15	6	20	14	12	25
TMEM44-AS2	10	8	17	15	5	3	15	6	11	2	20	11	9	18
ENSG00000229337	8	2	7	3	7	10	10	3	15	8	7	8	9	5
TAF12-DT	1	1	5	2	0	3	2	4	3	3	5	0	3	4
ENSG00000229419	11	27	21	30	25	44	19	18	20	0	2	10	6	17
ENSG00000229422	7	7	8	10	8	8	18	13	14	7	13	6	5	10
ENSG00000229425	29	47	18	42	37	39	12	48	27	23	25	30	24	26
ENSG00000229427	1	5	9	2	4	4	3	5	4	6	2	2	0	9
ENSG00000229444	3	25	8	27	2	5	23	24	11	6	34	17	16	57
ENSG00000229447	9	6	15	5	5	12	6	5	10	7	12	11	16	29
ENSG00000229453	1	7	4	5	22	12	0	9	6	1	2	4	1	3
ENSG00000229474	28	45	24	29	38	56	24	26	253	180	208	99	76	71
ENSG00000229498	3	5	7	2	5	4	0	10	3	3	0	3	2	1
ENSG00000229502	17	14	19	11	20	19	3	7	10	2	0	6	9	1
ENSG00000229531	4	7	4	4	10	3	9	5	3	4	0	3	4	4
ENSG00000229569	21	24	7	3	17	14	2	4	3	2	0	4	3	3
PBX3-DT	12	4	2	9	2	2	4	0	10	1	3	7	1	4
ENSG00000229587	0	3	0	4	2	7	3	1	4	3	3	3	6	2
ENSG00000229589	5	3	7	4	3	2	4	12	9	3	3	3	4	3
ENSG00000229591	8	3	11	9	4	8	2	2	1	2	8	4	7	2
ENSG00000229601	0	2	1	1	1	1	1	2	3	0	5	1	1	1
ENSG00000229618	17	12	11	18	7	8	17	11	33	9	16	15	6	7
ENSG00000229619	104	211	404	450	45	164	377	318	257	125	463	373	299	709
ENSG00000229628	4	0	3	3	0	2	6	2	16	1	6	14	7	20
ENSG00000229638	1	8	13	19	2	12	6	7	10	3	19	12	8	20
ENSG00000229644	131	53	32	22	175	86	28	28	317	71	44	246	147	54
ENSG00000229647	42	73	86	184	18	72	107	183	36	5	147	39	13	107
ENSG00000229659	4	14	1	4	5	4	1	5	13	12	20	5	23	17
ENSG00000229676	13	13	32	33	7	18	40	26	17	13	19	8	11	17
ENSG00000229677	22	22	3	8	26	27	3	6	45	22	17	41	70	27
ENSG00000204642	1	1	0	3	1	0	1	2	2	1	2	1	6	3
ENSG00000229717	90	132	62	106	40	164	13	41	26	1	32	32	5	28
ENSG00000229727	3	2	0	2	2	2	0	3	12	4	18	3	3	3
ENSG00000229728	1	4	3	2	1	1	1	2	1	2	1	1	0	2
ENSG00000229739	27	26	27	25	15	20	12	15	24	14	15	10	14	31
TMX4-AS1	2	1	2	3	0	5	4	0	5	2	4	3	2	3
ENSG00000229780	6	1	4	1	11	4	11	3	22	7	7	7	3	5
ENSG00000229800	10	11	5	6	14	3	6	11	4	2	1	1	2	1
ENSG00000229807	2	4	1	0	2	0	1	1	1	1	1	1	1	1
ENSG00000229808	6	14	11	11	13	16	11	4	12	9	6	9	20	11
ENSG00000229809	25	28	41	24	32	24	31	43	162	103	195	51	39	68
ENSG00000229820	5	25	1	2	6	9	5	1	4	6	2	5	17	3
ENSG00000229833	32	35	43	46	15	29	24	41	73	44	122	59	54	122
ENSG00000229839	8	10	5	4	6	6	3	8	5	5	1	6	4	3
ENSG00000229847	5	4	1	0	7	1	4	8	3	1	1	2	1	0
