Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray	aggregated_RNAseq
C21-steroid hormone metabolic process	0	0.8796042117746566	1.3978846493033223	1.2273396566592665	0.8347705295235297	0.6784331577228006	0.2956206657884851	0.2018570466465512	0.7071617108075643	0.34567425696738263	0	0.32524271138561184	0	0.26598997325629337	0.6992485566515002	0.30535903056823877	0	0.7699608076642999	0	0.7053552507407183	0.40652149376247143	0	0.33649388477832326	0.610821671446242	0.1803993611981202	0.4783742744645349	0.27640509696709104	0.5078696063212826	1.5372986417938648	0.7630714311987031
C4-dicarboxylate transport	0	0	1.1263985678383206	0.8952321042960605	1.0305485261181226	1.4043359095113406	0.720497233131926	0.7305503284391254	1.2870279254478951	0.8252652620627017	0	0.4203655805277812	0.6221772078985903	0.655857246440011	0.8748254802704222	0.3951836920554178	0	0.9566206968222302	0	0.4815688125980291	0	0.49625392380934447	1.1056790893466526	0.4128570319660037	0.844669057022927	1.0780853690975885	0.6788026108895587	0	1.2145135936600218	0.8388625860667103
CAAX-box protein maturation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
CAAX-box protein processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
CAMKK-AMPK signaling cascade	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
CARD8 inflammasome complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
CAT tailing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CD27 signaling pathway	0	0	1.5100615979094172	1.701969861163823	0	0	0.8953150731762369	0.6452649367038087	0.7863544328990428	1.015229538335877	0	0	0	0.820024852815863	1.3095684070080902	0	0	1.1622410518517463	0	1.0790836616671051	0	0	0	0.9531582669282372	1.0371684544653412	0.7671252701894995	1.3996641249418933	0	1.5372986417938648	0.7445946698827915
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	2.423197679442869	0	1.1059867069004596	0.7547706882832291	0	0	0.6006158641786183	1.0757627101083895	0.9418598759353232	0.692566478335161	0	0	0.935155071447833	1.3087796655051884	0.5137608118220255	1.0894015535997073	0	1.351746880523715	1.063887326411696	0.7429027144911098	0	0	1.170807842861734	0	0.7097537730388745	0.9202593311129031	1.0093862943343417	0	1.130155084679396	0.8027354207398345
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
CD4-positive, alpha-beta T cell activation	0	1.2986629746530325	0.8067149871850572	0.3256165017401258	0	0.5875426097502171	1.0629722414463747	0.9069325237681194	1.2071199895540934	1.015229538335877	0	0.27777043670917695	1.0742065017321445	1.364982915602703	0.9322832138867236	1.239215502621567	0	1.6560221690084105	0.8961455528988476	0.3197813697534293	0	0.3299491997494286	1.3252467198352424	0.27265511340816123	0.5830837476425865	1.2953420477430293	1.153968600287915	0	1.097279776300821	0.8587114791701127
CD4-positive, alpha-beta T cell costimulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CD4-positive, alpha-beta T cell differentiation	0	1.3431321974050254	0.8414510987159537	0.3421295202675862	0	0.6151341677526999	1.103718202731369	0.9442980523290364	1.250316817285023	1.0550274599827956	0	0.29199730025175125	1.1151651512803722	1.410254537584139	0.9702548022508	1.2828815637589006	0	1.703869990716518	0.933246140662396	0.33601931007285796	0	0.3466657711425815	1.370048928237432	0.28663359172575803	0.6105093716644898	1.3397685677309512	1.1963295928619289	0	1.1386632291923764	0.85678333638373
CD4-positive, alpha-beta T cell differentiation involved in immune response	0	1.3905992658357291	0.879098749783826	0.3603724319854542	0	0.6453097013696301	1.1474823805491006	0.9846421254457418	1.2965262427067077	1.0978379140925691	0	0.3077376982821596	1.1591426978093498	1.4585104512180638	1.01121597275775	1.3295557374595712	0	1.6108170564661366	0.973319921190846	0.3539617052996545	0	0.3651309496019175	1.417843759665484	0.30210145182746184	0.6405090379234383	1.3871935620498743	1.2417084359969768	0	1.1830662800049896	0.8546379226569487
CD4-positive, alpha-beta T cell lineage commitment	0	0	1.2156028309891949	0.8432945323751111	0	0	0.6758087530475163	1.1839987096636344	1.0430676323328285	0.7760403930347319	0	0	1.0359688442059871	1.4259930370782177	0.5802200920780867	1.1982691585245744	0	1.4702460910286892	1.1715613559666684	0.8304967280666118	0	0	1.2831526811381762	0	0.7946668557033437	1.0201825719337885	1.1143324366654246	0	1.0586194736081294	0.7890909654450426
CD40 signaling pathway	0	0	1.4660075256171663	0	0	0	1.1706024969395237	1.1839987096636344	1.3811783408781868	1.6725349637547364	0	1.2530835404445595	1.6333834955592128	1.4259930370782177	1.3696957462237749	0	1.2687853114918914	0.9025045376166708	1.1715613559666684	0.8304967280666118	0.8917191606047646	0	1.6465349052691702	0.7238221783832466	1.091479257331045	1.3552283722236695	1.4611837577746192	0	1.537298641793865	0.7890909654450426
CD8-positive, alpha-beta T cell activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.894859272412392
CD8-positive, alpha-beta T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CD8-positive, alpha-beta T cell differentiation involved in immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CD8-positive, gamma-delta intraepithelial T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CDP-choline pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
CDP-diacylglycerol biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.4897653822707065
CDP-diacylglycerol metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.4897653822707065
CENP-A containing chromatin assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6847321079204794	0.894859272412392
CMP-N-acetylneuraminate biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5295339642739197	0.894859272412392
CMP-N-acetylneuraminate metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5295339642739197	0.894859272412392
CMP-N-acetylneuraminate transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
COPI coating of Golgi vesicle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.4897653822707065
COPI-coated vesicle budding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.4897653822707065
COPII vesicle coating	0	0	0	0.5710080287770145	0	0.970901133626266	0.4483763991450405	1.051544351837191	1.4333615313669366	0.5210304078305358	0	1.4641196986407503	0	0.4047941596022521	1.2282378822599562	0	0	0	0	1.596095872907923	1.4151581622722855	0	1.4958870062859366	0	1.2915977436616353	0.3750584980903384	0.7828233845560394	0	1.0224250936218289	0.8284436721249809
COPII-coated vesicle budding	0	0	0	0.2843283433096534	0	1.2608161209250723	0.2199216458785723	1.19594951145235	1.7007088745352992	0.5001232238997857	0	1.6272050056263023	0	0.19763860197897645	1.2906283138367136	0	0	0	0	1.664001321021103	1.845965732604772	0.2881427924357	1.7491053957214355	0.6690714522818002	1.180643330265836	1.069441873081041	1.0422499194189865	0	1.1088135836896087	0.8634787959648127
COPII-coated vesicle cargo loading	0	0	0	0	0	1.4758638163473563	0.4130746918105908	1.4504884206510344	1.8982736735030172	0.4807790286848786	0	1.58793187786989	0	0	1.345024653060635	0	0	0	0	1.5165044027695345	1.805559815998681	0.5341784216494038	1.7910501196627893	1.126436776577563	1.069131501519782	1.3306531418791758	1.0093862943343417	0	0.9565624786645074	0.894859272412392
CRD-mediated mRNA stabilization	0	1.2176138671596348	0.6132701517868332	0.5710080287770145	1.1639991675211798	0	0.4483763991450405	1.233200332779502	1.598831690178338	0	0	1.4641196986407503	0	0.757369102045273	1.2282378822599562	0.8517751323806799	0.9108725545280748	0.6158500424127259	0	1.0048904537620775	1.4151581622722855	0.578108119339717	2.266129775701927	0.8840604192571884	0.9645690816199604	1.2143796528839643	0.7828233845560394	1.269024264563054	1.357777065890794	0.894859272412392
CTP biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
CTP catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
CTP metabolic process	0	0	0	0	0	0	1.46121853864788	0.6452649367038087	1.320863918852999	0	0	0	0	0	1.3095684070080902	0	0	1.7812115838753515	0	0	1.149873603499776	0	1.5827997675360668	0	0.5830837476425865	1.2953420477430293	1.3996641249418933	0	1.097279776300821	0.894859272412392
CTP salvage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
CUT catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6847321079204794	0.894859272412392
CUT metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6847321079204794	0.894859272412392
CXCL12-activated CXCR4 signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2823672744048191	0.894859272412392
Cajal body organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6847321079204794	0.894859272412392
Cdc42 protein signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-alanine catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-alanine metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-amino acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
D-amino acid catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-amino acid metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.7046054322347184
D-amino acid transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5372986417938648	0.894859272412392
D-aspartate import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5372986417938648	0.894859272412392
D-aspartate transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5372986417938648	0.894859272412392
D-glucose import	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.6357435679324202
D-glucose import across plasma membrane	0	1.9354774173999143	0	0	0	0	0	0	1.320863918852999	0	0	0.9673418336718144	1.3129589781521411	0	1.3095684070080902	0.9193430504061526	0	1.1622410518517463	0	1.0790836616671051	1.149873603499776	0	1.5827997675360668	0	0	0.7671252701894995	0.8468695676608411	0	1.3381456209624607	0.894859272412392
D-glucose transmembrane transport	0	0.8032813506650301	0	0	0	0	0.265250744238088	0.18085050422094345	0.6418135660579801	0.3104719220792134	0	0.8002895513450377	0.8143598519305956	0.464707279145836	0.8117274352646908	0.27403894418894836	0	0.976026089640821	0.5143832798319102	1.1201334440003972	0.691276016896072	0.3466657711425815	1.0332385067809604	0.5525935101206382	0.16158281983016926	0.8007156691599233	0.8827049911737748	0	1.068908455821182	0.7775050728358913
D-glucuronate catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-glucuronate catabolic process to D-xylulose 5-phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-glucuronate metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-ribose catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-ribose metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-serine biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.894859272412392
D-serine catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
D-serine metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
DN2 thymocyte differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
DNA ADP-ribosylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5372986417938648	0.894859272412392
DNA alkylation repair	2.423197679442869	0	0	0	1.4378989674131677	1.85256943150469	1.0629722414463747	0.7816637089213846	1.265369639866255	0.692566478335161	0	1.1419171234257035	0	0.9795144478642565	0.5137608118220255	0.6187708351396312	0	1.351746880523715	0	0.7429027144911098	1.3385774575270086	0	1.5237937625321216	0.6445495050589028	0.9876896638951864	0.9202593311129031	0	0	0.9565624786645076	0.894859272412392
DNA biosynthetic process	0.7552528412111819	0	0.3264334661831668	0.5805418217087376	0.29030590432323994	0.4457807542685592	0.2796234843313892	0.6026524674064115	0.7984604649475545	0.2202227994334469	0	0.6766195909009859	0	0.4886865018586583	0.6653587437795819	0.5566059934274519	0.21072856437310525	1.6108170564661368	0.1879653910437927	0.4649336180522948	0.9178522893946336	0.24636581857871337	0.6092632167332077	0.6654604356748904	0.9401633204119788	0.7185874503661104	0.5067971042391991	0	1.0104744606697045	0.8409758881860911
DNA catabolic process	0	1.2176138671596348	1.4243857510739075	0.5710080287770145	1.1639991675211798	0	0	1.3907573261439934	0.3857854817167309	0.5210304078305358	0.8122111534036802	0	0	0.4047941596022521	0.9972091811580732	0.4626089825511921	0.9108725545280748	0.6158500424127259	0.8296684719967293	0.5614199755153212	0	0.578108119339717	0.5077989122918959	0	0.764319608820822	0.3750584980903384	1.316195503212198	0	1.144814182465858	0.894859272412392
DNA conformation change	0	1.2176138671596348	1.0814246513906307	1.3541460779428218	1.1639991675211798	0	0	0.3091363846905121	0.3857854817167309	0	0	0	0	0	0	0.8517751323806799	0	1.4285853093826983	0	1.0048904537620775	0.6076225212513605	0	0.5077989122918959	0.8840604192571884	0.5347713724401123	0.70734816699583	0	0	1.537298641793865	0.8284436721249809
DNA cytosine deamination	0	0	0	0	0	0	0	1.7410298322434716	0	1.6085443115535316	0	0.9673418336718144	0	1.7346370962360316	1.3095684070080902	0.9193430504061526	1.5673838759974317	1.7812115838753515	2.1148872949001603	0	1.149873603499776	2.1023539204623467	0	0	0	1.9317781822310451	1.3996641249418933	1.35138770093042	0	0.894859272412392
DNA damage checkpoint signaling	0	0	0.4797737856505925	0.3603724319854542	0.6215931017675618	0.497501005283931	0.2796234843313892	1.0157333229878105	0.519962860520769	0.48077902868487854	0.13775207658794808	0.6554419677070479	0.35187425034499786	0.7031621092122162	0.8910244988343216	0.4924268694749458	0.8494191027442178	1.4449718663741895	0.41352966032910954	0.8114650717765238	0.6449070320460207	0.3651309496019175	0.9179801786496772	0.44522129761823087	1.0691315015197818	1.036124491524131	0.6203947960992765	0	0.8714465698459279	0.8027354207398345
DNA damage response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9885865730496538	0.8460085489870786
DNA damage response, signal transduction by p53 class mediator	0	0.9008439472761722	0.5199539820173915	0	0.8553226808266308	0.696232608686998	0.8288776748763987	0.6793804257959829	1.0071595353920668	0.5210304078305358	0.2971108387233171	0.7732130633762616	0.5011961462201074	0.8603783173206746	1.2282378822599562	0.7317396758082809	0.6483789187557574	1.4285853093826983	0.5848687674024787	1.0048904537620775	0.21360799214392717	0.39674413819758103	1.039097922911912	0.6272536120214903	1.1919900050000454	0.9847081898079016	0.7828233845560394	0.2697398875603301	1.1053297414158505	0.805613885648951
DNA damage response, signal transduction resulting in transcription	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
DNA deamination	0	0	0	0	0	0	0.972447864325914	1.2143063358078454	0.4662242500519409	1.0978379140925691	0	1.0478878456283465	0	1.208613137712286	1.1559260882605475	0.5566059934274519	1.062343971931582	1.6108170564661366	1.557803205588346	0.6712440265259036	1.2374785877714891	1.5460036980231813	0.6092632167332077	0	0.33623428746394296	1.3871935620498743	1.2417084359969768	0.882139694109754	0	0.894859272412392
DNA double-strand break attachment to nuclear envelope	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.894859272412392
DNA double-strand break processing	0	0	0.4105382608524173	0.3806261740674946	0.8347705295235297	0.6784331577228006	0.5687311077227362	0.7427273748139569	0.4916772181032956	0.34567425696738263	0	0.6212702069796442	0	0.5151815843150601	0.4857632269025994	0.5861142753769245	0	1.299120865111733	0	0.37388611457012183	1.482767877171495	0	0.9014808823472868	0.610821671446242	0.8139847956751713	0.2459282717033567	0.27640509696709104	0	1.0815040808229135	0.8522363241368653
DNA double-strand break processing involved in repair via single-strand annealing	0	0	0	0	0	0	0.7711193673597232	0.9846421254457418	0.6729852865952477	0.8806891765123687	0	1.3866275008930258	0	0.7031621092122162	0	0.7929449231293002	0	1.017121137103511	0	0.9396755401715372	1.9797450704757371	0	0.861072057881969	0.8237717483226132	1.672753232968618	0	0	0	0.6847321079204794	0.894859272412392
DNA geometric change	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
DNA integration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1830662800049896	0.894859272412392
DNA integrity checkpoint signaling	0	0	0.486625759616361	0.413029248664021	0.5786165557134766	0.4618195018549648	0.25859890149141473	0.9846421254457418	0.4828992686041599	0.4461434845188095	0.1272148775286924	0.6106235104031486	0.3257591205110995	0.6558572464400108	0.8351817493440249	0.4570612288581829	0.7952977771469824	1.5373701000711295	0.38324198803785464	0.7589971205722664	0.6758515205695955	0.3381045474180647	0.9136839127162248	0.477153757768246	1.0569325664424778	1.0446276742837348	0.6288580680379182	0	0.917928509014636	0.8100315227413155
DNA metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.014441961332892	0.8417652524174084
DNA methylation-dependent heterochromatin formation	0	0	0.388841212143578	0.6822693318392834	0	0	0	0	0.857556367953555	0	0	0.5903438101382124	0	0.4886865018586582	0.8485176273102037	0	0	1.250250424801638	0	0.6712440265259036	0.7242119778901809	0.6904224792763219	0	0	0.9009069033886934	0.45352047729778056	0	0	1.0366219774938936	0.8132628408478844
DNA modification	0	0	0.30718329868818744	0.2843283433096534	0	0	0.6238378757768793	0.917323293751371	0.5406277140629353	0.5001232238997857	0	0.4716346297115142	0	0.8775776245308815	0.5342199909213519	0.4437415090598216	0.479801654086515	1.7604701477667466	0.7997910860971091	0.2791930187668594	0.8283990913000939	0.7912519310622197	0.7013661765938171	0.46332412552258406	0.7360835465168932	0.8222266922477142	0.7541086744331774	0.3823444398100329	0.8561012799585419	0.894859272412392
DNA protection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9565624786645076	0.7046054322347184
DNA recombinase assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537298641793865	0.894859272412392
DNA recombination	0.3832910638105714	0.6881392539133055	0.3396817209510596	0.44980259220432345	0.1390049420858228	0.216526829609744	0.3081984778935679	0.7701529285215917	0.5777930467405545	0.1570949956470506	0	0.5193098608816248	0	0.5705547851161221	0.4378054400154373	0.3620163360402794	0.10039049161202052	1.3968658102089413	0	0.5434782964744624	0.8791679178461773	0.29060180655602336	0.6235130220933539	0.9268983558478564	1.009622217617974	0.9329378331125816	0.3673859655449028	0	0.8760582213863252	0.8308264403276826
