Description	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	up_aggregated_RNAseq_0.8	up_aggregated_RNAseq_DE	up_aggregated_RNAseq
positive regulation of hypersensitivity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023880597014925373	NA
positive regulation of icosanoid secretion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.003582089552238806	0.020618556701030927
positive regulation of immunoglobulin mediated immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004154939016217665	NA	NA	0.0036581310276022614	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006567164179104477	NA
positive regulation of immunoglobulin production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0048775080368030155	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	0.00835820895522388	NA
positive regulation of inflammasome-mediated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002398081534772182	NA	NA	NA	NA	NA	0.002392726112617642	0.0021061966522558473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of inflammatory response	NA	NA	0.01296269624081809	NA	NA	NA	NA	NA	NA	0.012741916095684577	NA	0.014154611914761238	NA	0.012369052126719677	0.012868801004394225	NA	0.013486513486513486	NA	0.012804328223624888	0.014675386824054873	0.011861212725861877	NA	NA	NA	NA	NA	0.011861568518001674	NA	NA	0.041237113402061855	0.03582089552238806	0.05154639175257732
positive regulation of inflammatory response to antigenic stimulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806	NA
positive regulation of insulin receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	NA	0.020618556701030927
positive regulation of integrin activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029850746268656717	NA
positive regulation of interferon-alpha production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0030446034404018876	NA	NA	NA	0.002997002997002997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005970149253731343	NA
positive regulation of interferon-beta production	NA	NA	0.004176868788708051	NA	NA	NA	NA	NA	NA	NA	NA	0.004821900762171411	0.005480286192723398	0.003786444528587656	0.00423728813559322	0.004341758412156923	0.005161505161505162	NA	NA	NA	NA	0.004110214644542549	0.004110214644542549	0.0041164811709102	0.0041164811709102	NA	0.0040468880826123365	NA	NA	NA	0.00955223880597015	NA
positive regulation of interleukin-1 beta production	0.0054694621695533276	0.0054694621695533276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005805881610501073	0.005649717514124294	NA	0.006826506826506827	NA	NA	0.007656723560376456	0.005210065402948675	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.016119402985074627	NA
positive regulation of interleukin-1 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0065631705162186044	0.006120527306967985	NA	0.007326007326007326	NA	NA	0.008294783857074493	0.005986032590621883	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.01671641791044776	NA
positive regulation of interleukin-10 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004186695611722748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003907340217694669	NA	NA	NA	0.010149253731343283	NA
positive regulation of interleukin-12 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004662004662004662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011940298507462687	NA
positive regulation of interleukin-13 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00417910447761194	NA
positive regulation of interleukin-17 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00835820895522388	NA
positive regulation of interleukin-18 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001135933358576297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023880597014925373	NA
positive regulation of interleukin-2 production	NA	NA	NA	0.005326231691078562	0.005326231691078562	0.005326231691078562	0.005326231691078562	0.005326231691078562	0.005326231691078562	NA	0.0038269060936120106	NA	NA	NA	NA	0.0035664444099860445	NA	NA	NA	NA	0.0032147212060747144	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006567164179104477	NA
positive regulation of interleukin-4 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005373134328358209	NA
positive regulation of interleukin-5 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029850746268656717	NA
positive regulation of interleukin-6 production	NA	NA	0.008785827452110038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00870882241575161	NA	NA	0.009657009657009658	NA	0.008836789900811541	0.010368479821343117	0.007870524332113956	0.008981580149185568	0.008981580149185568	NA	NA	NA	NA	NA	NA	0.03608247422680412	0.02208955223880597	NA
positive regulation of interleukin-8 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005679666792881484	NA	NA	0.006327006327006327	NA	NA	0.006859148189503908	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.013134328358208954	0.041237113402061855
positive regulation of intracellular protein transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00782531869241449	NA	0.007753140021708792	NA	NA	NA	NA	0.00709455714444075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of intracellular transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011106903950523791	NA	0.011319584431694837	NA	0.01058839297681276	NA	NA	0.010752688172043012	NA	NA	0.011129745388016466	0.011129745388016466	NA	NA	NA	NA	NA	NA	NA
positive regulation of intrinsic apoptotic signaling pathway	NA	NA	NA	0.007989347536617843	0.007989347536617843	0.007989347536617843	0.007989347536617843	0.007989347536617843	0.007989347536617843	0.005289097247265296	NA	NA	NA	NA	0.006120527306967985	NA	NA	0.0056292722155207075	0.00775473399458972	0.005742542670282342	0.005099212947566789	NA	NA	NA	NA	NA	NA	0.005822784810126582	NA	0.020618556701030927	0.010746268656716417	0.030927835051546393
positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0010820559062218215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of ion transmembrane transporter activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010149253731343283	NA
positive regulation of isotype switching	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002948666398606085	NA	NA	0.0028821638399290543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of JNK cascade	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007572889057175312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030927835051546393	0.011940298507462687	0.05154639175257732
positive regulation of lamellipodium assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029817953546767105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of lamellipodium organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0036095417451349654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of leukocyte adhesion to vascular endothelial cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002398081534772182	NA	NA	NA	NA	NA	NA	0.0022170491076377342	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006567164179104477	NA
positive regulation of leukocyte apoptotic process	0.003038590094196293	0.003038590094196293	NA	NA	NA	NA	NA	NA	NA	NA	0.0030909626140712392	0.0031109037175299425	0.003196833612421982	NA	0.003138731952291274	NA	NA	0.0028146361077603537	0.0032461677186654643	NA	NA	NA	NA	0.003049245311785333	0.003049245311785333	NA	NA	NA	NA	NA	0.006567164179104477	NA
positive regulation of leukocyte chemotaxis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008158508158508158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.019701492537313434	0.041237113402061855
positive regulation of leukocyte degranulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0027117562609666615	0.002327901563019621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of leukocyte differentiation	NA	NA	0.01569926544721302	0.020417221482467822	0.020417221482467822	0.020417221482467822	0.020417221482467822	0.020417221482467822	0.020417221482467822	0.014905637696838562	0.015013246982631734	0.016332244517032198	NA	0.015019563296731037	0.015379786566227243	NA	0.017815517815517816	0.014877362283876157	NA	0.01579199234327644	0.01551934375346414	NA	NA	0.017075773745997867	0.017075773745997867	NA	0.01465252581635501	NA	NA	0.041237113402061855	0.03044776119402985	NA
positive regulation of leukocyte mediated cytotoxicity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005763302506366439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010746268656716417	NA
positive regulation of leukocyte mediated immunity	NA	NA	0.012818666282586778	NA	NA	NA	NA	NA	NA	0.011900468806346917	0.012511039152193112	NA	NA	NA	0.012554927809165096	NA	0.01332001332001332	0.013268998793727383	NA	NA	0.012082917636625652	NA	NA	0.012501905778319866	0.012501905778319866	NA	0.013257047167178342	NA	NA	NA	0.02746268656716418	NA
positive regulation of leukocyte migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011299435028248588	NA	0.012754705241872765	NA	NA	0.011770244821092278	NA	0.01332001332001332	NA	NA	0.012920721008135268	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03608247422680412	0.029253731343283584	0.05154639175257732
positive regulation of leukocyte proliferation	NA	NA	0.014114935906668588	0.018197958277851752	0.018197958277851752	0.018197958277851752	0.018197958277851752	0.018197958277851752	0.018197958277851752	NA	0.013099793935825728	0.013999066728884742	0.012939564621708022	NA	NA	0.013335400837339122	0.015484515484515484	NA	0.013345356176735799	NA	0.011861212725861877	NA	NA	NA	NA	NA	0.012977951437343009	NA	NA	0.05154639175257732	0.03462686567164179	0.07216494845360824
positive regulation of leukocyte tethering or rolling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029850746268656717	NA
positive regulation of ligase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.57090445047057e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of lipid localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009147735935356	0.009147735935356	NA	NA	NA	NA	0.03608247422680412	0.015522388059701492	NA
positive regulation of lipid transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030927835051546393	0.01253731343283582	NA
positive regulation of long-term synaptic potentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	NA	0.020618556701030927
positive regulation of lymphocyte apoptotic process	0.002127013065937405	0.002127013065937405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0020253164556962027	NA	NA	0.00417910447761194	NA
positive regulation of lymphocyte chemotaxis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002010454362685967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004776119402985075	NA
positive regulation of lymphocyte differentiation	NA	NA	0.01166642661673628	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.011299435028248588	0.011627906976744186	0.012910250427749261	0.010960572385446796	0.010980689132904203	0.012084118016321406	0.011319584431694837	0.012987012987012988	0.011258544431041415	0.011541929666366095	0.011644600414739192	0.01141780290433433	NA	NA	0.013569141637444732	0.013569141637444732	NA	0.011442924923248674	NA	NA	NA	0.02507462686567164	NA
positive regulation of lymphocyte mediated immunity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010891963497203415	NA	NA	NA	NA	NA	0.011322011322011322	0.01166063530357861	NA	NA	0.009976720984369804	NA	NA	NA	NA	NA	0.011861568518001674	NA	NA	NA	0.021492537313432834	NA
positive regulation of lymphocyte migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004162504162504163	0.003886878434526203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007761194029850746	NA
positive regulation of lymphocyte proliferation	NA	NA	0.012674636324355466	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	NA	0.011775095672652341	0.012132524498366775	0.011417262901507078	NA	NA	0.01193983563343154	0.013653013653013654	NA	NA	NA	0.01042013080589735	NA	NA	NA	NA	NA	0.011722020653084008	NA	NA	0.04639175257731959	0.031044776119402984	0.061855670103092786
positive regulation of macroautophagy	0.008052263749620175	0.008052263749620175	NA	NA	NA	NA	NA	NA	NA	0.007693232359658613	NA	0.008399440037330844	NA	0.009213681686229963	0.00847457627118644	NA	0.008325008325008326	NA	NA	0.010049449672994098	0.008868196430550937	NA	NA	NA	NA	0.00765780549174051	0.008093776165224673	NA	NA	0.02577319587628866	NA	NA
positive regulation of macrophage activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.005373134328358209	NA
positive regulation of macrophage chemotaxis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005373134328358209	NA
positive regulation of macrophage cytokine production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002997002997002997	NA	NA	0.0030307864093156805	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.006567164179104477	NA
positive regulation of macrophage migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002871271335141171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007164179104477612	NA
positive regulation of MAP kinase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855	0.01373134328358209	0.041237113402061855
positive regulation of mast cell activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00417910447761194	NA
positive regulation of membrane permeability	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004020908725371934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of membrane potential	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927
positive regulation of membrane protein ectodomain proteolysis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0020736959642686232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mesenchymal cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	NA	0.020618556701030927
positive regulation of MHC class II biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0016627868307283007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of microtubule polymerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003876570010854396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of microtubule polymerization or depolymerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004031632811288572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of miRNA metabolic process	NA	NA	0.006625378078640358	NA	NA	NA	NA	NA	NA	0.005890131025363625	0.006329113924050633	0.0055996266915538965	NA	NA	0.005963590709353421	0.005892386416498682	0.006160506160506161	NA	0.0061316501352569885	NA	NA	NA	NA	NA	NA	NA	0.005861010326542004	NA	NA	0.05670103092783505	0.013134328358208954	0.041237113402061855
positive regulation of miRNA transcription	NA	NA	0.0059052282874837965	NA	NA	NA	NA	NA	NA	0.00516889049164563	0.005298793052693553	NA	NA	NA	0.005021971123666039	0.004962009613893627	0.005161505161505162	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004884175272118337	NA	NA	0.05670103092783505	0.011343283582089553	0.041237113402061855
positive regulation of mitochondrial membrane permeability	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0037528481436804716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitochondrial membrane permeability involved in apoptotic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003350757271143278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitochondrial translation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0021312224082813214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitochondrion organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	NA	NA
positive regulation of mitophagy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002871271335141171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitotic cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010854474315284614	NA	NA	NA	0.012330786757807265	NA	NA	0.01042013080589735	NA	NA	NA	NA	NA	0.01032654200390734	NA	NA	NA	NA	NA
positive regulation of mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008203963145273255	NA	NA	NA	0.009784211231738373	NA	NA	0.007981376787495843	NA	NA	NA	NA	NA	0.007814680435389338	NA	NA	NA	NA	NA
positive regulation of mitotic cell cycle spindle assembly checkpoint	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0017056908047759342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitotic cytokinesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0017056908047759342	NA	0.0016083634901487736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mitotic nuclear division	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	0.007164179104477612	NA
positive regulation of mitotic sister chromatid separation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0022785149443774293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of monoatomic ion transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01671641791044776	NA
positive regulation of monocyte chemotactic protein-1 production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004776119402985075	NA
positive regulation of monocyte chemotaxis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005373134328358209	0.020618556701030927
positive regulation of mononuclear cell migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008554985223207343	NA	NA	NA	NA	0.009324009324009324	NA	NA	0.008773329079598022	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.014328358208955224	NA
positive regulation of mononuclear cell proliferation	NA	NA	0.013106726199049403	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	0.016866400355082113	NA	0.012069473064468648	0.012599160055996267	0.011721723245547268	NA	NA	0.012094898433865716	0.014152514152514152	NA	NA	NA	0.010641835716661123	NA	NA	NA	NA	NA	0.012001116382919341	NA	NA	0.04639175257731959	0.03164179104477612	0.061855670103092786
positive regulation of monooxygenase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005373134328358209	0.020618556701030927
positive regulation of mRNA catabolic process	0.009571558796718322	0.009571558796718322	NA	NA	NA	NA	NA	NA	NA	NA	0.009567265234030026	0.008554985223207343	0.009894961181306134	0.008835037233371198	0.009102322661644695	0.009303768026050551	0.00999000999000999	0.00830987803243533	NA	NA	0.008203081698259616	NA	NA	0.008995273669766733	0.008995273669766733	0.007876599934361668	0.008931063354730673	NA	NA	NA	NA	NA
positive regulation of mRNA metabolic process	0.01078699483439684	0.01078699483439684	NA	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.010457987738910927	0.012658227848101266	0.010577072639601804	0.012635104277667834	0.011106903950523791	0.011927181418706842	0.012249961234299892	0.012987012987012988	0.010856453558504222	NA	NA	0.010641835716661123	NA	NA	0.012044518981552066	0.012044518981552066	NA	0.011582472788166341	NA	NA	NA	NA	NA
positive regulation of mRNA processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003365789157350643	0.003385340005887548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0030051688904916456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
positive regulation of myeloid cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855	0.014925373134328358	0.041237113402061855
positive regulation of myeloid dendritic cell cytokine production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029850746268656717	NA
positive regulation of myeloid leukocyte cytokine production involved in immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004162504162504163	NA	NA	0.0035093316318392086	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.00955223880597015	NA
positive regulation of myeloid leukocyte differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007761194029850746	NA
positive regulation of myeloid leukocyte mediated immunity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023540489642184556	NA	NA	NA	NA	0.002392726112617642	0.0019953441968739607	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007164179104477612	NA
