Source	Target	Path
MELK	SPTA1	MELK,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
MELK	PRCP	MELK,UBC,PRCP
MELK	HTR2A	MELK,UBC,CBL,HTR2A
MELK	NISCH	MELK,UBC,NISCH
MELK	CEL	MELK,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
MELK	GDF15	MELK,UBC,PRPF8,PRPF4,PDF,GDF15
MELK	RIPK1	MELK,UBC,RIPK1
MELK	SLC2A3	MELK,UBC,SLC2A3
MELK	FOXO3	MELK,UBC,TP53,SIRT1,FOXO3
MELK	HTR2B	MELK,UBC,GNA11,HTR2B
MELK	ALOX5	MELK,UBC,ACTB,ALOX5
KIF14	DNM1L	KIF14,UBC,DNM1L
KIF14	KIF20A	KIF14,UBC,KIF20A
KIF14	ARL4C	KIF14,UBC,ARL4C
KIF14	TXNDC9	KIF14,UBC,TXNDC9
KIF14	CDK6	KIF14,UBC,CCND1,CDK6
KIF14	CDKN1A	KIF14,UBC,CDKN1A
KIF14	STUB1	KIF14,UBC,STUB1
KIF14	IKZF1	KIF14,UBC,HDAC1,IKZF1
KIF14	HMG20B	KIF14,UBC,HDAC1,KDM1A,HMG20B
KIF14	LYPLA1	KIF14,UBC,LYPLA1
KIF14	VAT1	KIF14,UBC,VAT1
KIF14	CNPY3	KIF14,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
KIF14	YME1L1	KIF14,UBC,YME1L1
KIF14	TCFL5	KIF14,UBC,E2F1,TOPBP1,TCFL5
KIF14	MTHFD2	KIF14,UBC,ATIC,GART,MTHFD2
KIF14	PRSS23	KIF14,UBC,ELAVL1,PRSS23
KIF14	SLC2A6	KIF14,UBC,GALE,SLC2A6
KIF14	CHEK2	KIF14,UBC,TP53,CHEK2
KIF14	CLTC	KIF14,UBC,CLTC
KIF14	CANT1	KIF14,UBC,SGTA,CANT1
KIF14	CRK	KIF14,UBC,CBL,CRK
KIF14	CSRP1	KIF14,UBC,CSRP1
KIF14	ADRB2	KIF14,UBC,ADRB2
KIF14	DCTD	KIF14,UBC,PCNA,RFC4,DCTD
KIF14	GADD45A	KIF14,UBC,PCNA,GADD45A
KIF14	DLD	KIF14,UBC,DLST,DLD
KIF14	AGL	KIF14,UBC,AGL
KIF14	TSC22D3	KIF14,UBC,HSP90AA1,RAF1,TSC22D3
KIF14	DUSP3	KIF14,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,DUSP3
KIF14	DUSP4	KIF14,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
KIF14	E2F2	KIF14,UBC,E2F1,TFDP1,E2F2
KIF14	EGR1	KIF14,UBC,TP53,EGR1
KIF14	EIF4EBP1	KIF14,UBC,AKT1,MTOR,EIF4EBP1
KIF14	EIF5	KIF14,UBC,EIF3A,EIF3B,EIF5
KIF14	EPHB2	KIF14,UBC,ESR1,SRC,EPHB2
KIF14	ERBB3	KIF14,UBC,ERBB2,ERBB3
KIF14	ALAS1	KIF14,UBC,ALAS1
KIF14	COG2	KIF14,UBC,RAB1A,USO1,SCFD1,COG4,COG3,COG2
KIF14	PUF60	KIF14,UBC,RPS3,MAGOH,SRRM2,PUF60
KIF14	RAB11FIP2	KIF14,UBC,OPTN,RAB8A,RAB1B,RAB11A,RAB11FIP2
KIF14	RPIA	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RPIA
KIF14	ALDOC	KIF14,UBC,ALDOC
KIF14	RBM34	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RBM34
KIF14	GPATCH8	KIF14,UBC,GPATCH8
KIF14	RRS1	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1
KIF14	RRP12	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,RBM28,RRP12
KIF14	SIRT3	KIF14,UBC,SIRT3
KIF14	FOS	KIF14,UBC,JUN,FOS
KIF14	LSM5	KIF14,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,SNRPE,LSM3,LSM5
KIF14	PLA2G15	KIF14,UBC,ESR1,SRC,PEMT,PLA2G15
KIF14	EML3	KIF14,UBC,EML3
KIF14	TIPARP	KIF14,UBC,TP53,ATM,TIPARP
KIF14	PHGDH	KIF14,UBC,PHGDH
KIF14	TIMM9	KIF14,UBC,XIAP,HTRA2,TIMM9
KIF14	TNFRSF21	KIF14,UBC,TRAF2,TRADD,TNFRSF21
KIF14	SESN1	KIF14,UBC,SESN1
KIF14	GNA11	KIF14,UBC,GNA11
KIF14	GNAS	KIF14,UBC,GNAS
KIF14	GRB7	KIF14,UBC,ERBB2,GRB7
KIF14	GRB10	KIF14,UBC,IRS1,INSR,GRB10
KIF14	CHMP4A	KIF14,UBC,PDCD6IP,CHMP4A
KIF14	GTPBP8	KIF14,UBC,CUL1,FBXW11,CLPX,GTPBP8
KIF14	CXCL2	KIF14,UBC,RELA,IL8,CXCR2,CXCL2
KIF14	HLA-DMA	KIF14,UBC,CD74,HLA-DMA
KIF14	HMGCR	KIF14,UBC,HMGCR
KIF14	HMGCS1	KIF14,UBC,HMGCS1
KIF14	HMOX1	KIF14,UBC,HMOX1
KIF14	HSPA8	KIF14,UBC,HSPA8
KIF14	BIRC5	KIF14,UBC,AURKB,BIRC5
KIF14	HSPD1	KIF14,UBC,HSPD1
KIF14	IGFBP3	KIF14,UBC,GGA3,IGF2R,IGF2,IGFBP3
KIF14	APP	KIF14,UBC,APP
KIF14	INPP1	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,WDR12,INPP1
KIF14	INSIG1	KIF14,UBC,HMGCR,INSIG1
KIF14	ITGAE	KIF14,UBC,CDH1,ITGAE
KIF14	ITGB5	KIF14,UBC,ITGA5,ITGB1,ITGA7,ITGB5
KIF14	KIF5C	KIF14,UBC,APP,KIF5C
KIF14	KIT	KIF14,UBC,CBL,GRB2,KIT
KIF14	RHOA	KIF14,UBC,RHOA
KIF14	ACAT2	KIF14,UBC,HADHA,ACAT2
KIF14	LAMA3	KIF14,UBC,TUBG1,LAMA3
KIF14	LGALS8	KIF14,UBC,CALCOCO2,LGALS8
KIF14	FOXO4	KIF14,UBC,FOXO4
KIF14	MUC1	KIF14,UBC,CTNNB1,MUC1
KIF14	NFKB2	KIF14,UBC,NFKB2
KIF14	NFKBIA	KIF14,UBC,NFKBIA
KIF14	PNP	KIF14,UBC,PNP
KIF14	NPC1	KIF14,UBC,NPC1
KIF14	SLC11A2	KIF14,UBC,SLC11A2
KIF14	NVL	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,NVL
KIF14	OXA1L	KIF14,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,OXA1L
KIF14	PAK1	KIF14,UBC,RAC1,PAK1
KIF14	COPS7A	KIF14,UBC,CUL1,COPS5,COPS7A
KIF14	PCBD1	KIF14,UBC,CTNNB1,HNF1A,PCBD1
KIF14	GOLT1B	KIF14,UBC,GOLT1B
KIF14	PCNA	KIF14,UBC,PCNA
KIF14	ATP6V1D	KIF14,UBC,ATP6V1H,ATP6V1D
KIF14	DHRS7	KIF14,UBC,DHRS7
KIF14	PLK1	KIF14,UBC,CHEK1,CDC25C,PLK1
KIF14	PMAIP1	KIF14,UBC,MCL1,PMAIP1
KIF14	PMM2	KIF14,UBC,PMM2
KIF14	CYCS	KIF14,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,CYC1,CYCS
KIF14	POLE2	KIF14,UBC,PCNA,POLE,POLE2
KIF14	POLR2I	KIF14,UBC,POLR2A,POLR2I
KIF14	KCTD5	KIF14,UBC,KCTD5
KIF14	DDIT4	KIF14,UBC,DDIT4
KIF14	HERC6	KIF14,UBC,UBQLN2,HERC6
KIF14	PPP2R3C	KIF14,UBC,PPP2R3C
KIF14	FKBP14	KIF14,UBC,ESR1,EP300,HIST1H4A,FKBP14
KIF14	FAIM	KIF14,UBC,XIAP,FAIM
KIF14	PPP2R5E	KIF14,UBC,PPP2R1A,PPP2R5E
KIF14	STAP2	KIF14,UBC,CBL,STAP2
KIF14	KDM3A	KIF14,UBC,TCEAL4,TCEAL1,KDM3A
KIF14	PRKCH	KIF14,UBC,PRKCH
KIF14	EAPP	KIF14,UBC,EAPP
KIF14	ZNF395	KIF14,UBC,HDAC1,ZNF395
KIF14	PSMB8	KIF14,UBC,PSMA4,PSMB2,PSMB8
KIF14	MCOLN1	KIF14,UBC,CCNE1,FBXW7,MCOLN1
KIF14	BAD	KIF14,UBC,AKT1,BAD
KIF14	PTK2	KIF14,UBC,ESR1,SRC,PTK2
KIF14	TRIB3	KIF14,UBC,ATF4,TRIB3
KIF14	PTPN6	KIF14,UBC,EGFR,PTPN6
KIF14	POLD4	KIF14,UBC,POLD4
KIF14	PXN	KIF14,UBC,ESR1,SRC,PTK2,PXN
KIF14	RAC2	KIF14,UBC,RHOA,ARHGDIA,RAC2
KIF14	RAP1GAP	KIF14,UBC,RAP1B,RAP1GAP
KIF14	RELB	KIF14,UBC,NFKB2,RELB
KIF14	RGS2	KIF14,UBC,GNB1,GNAI3,RGS2
KIF14	MRPL12	KIF14,UBC,RPS3,RPL27A,RPL15,RPLP0,MRPL12
KIF14	SATB1	KIF14,UBC,HDAC1,SATB1
KIF14	SCP2	KIF14,UBC,OPTN,RAB8A,SCP2
KIF14	ABHD4	KIF14,UBC,ABHD4
KIF14	RBKS	KIF14,UBC,AHCY,RBKS
KIF14	SGCB	KIF14,UBC,SGCB
KIF14	SHB	KIF14,UBC,CBL,GRB2,SHB
KIF14	NT5DC2	KIF14,UBC,NT5DC2
KIF14	SLC1A4	KIF14,UBC,SLC1A4
KIF14	SMARCD2	KIF14,UBC,CCNE1,RB1,SMARCA4,SMARCD2
KIF14	SNAP25	KIF14,UBC,VAMP2,SNAP25
KIF14	BNIP3	KIF14,UBC,AKT1,BAD,BCL2,BNIP3
KIF14	BNIP3L	KIF14,UBC,AKT1,BAD,BCL2,BNIP3,BNIP3L
KIF14	SPAG4	KIF14,UBC,BRCA1,ACACA,SPAG4
KIF14	SPR	KIF14,UBC,POLR2A,INTS6,NABP2,SUGP1,SPR
KIF14	BPHL	KIF14,UBC,BPHL
KIF14	AURKA	KIF14,UBC,AURKA
KIF14	STK10	KIF14,UBC,STK10
KIF14	STXBP2	KIF14,UBC,VAMP2,STX4,ANXA3,STXBP2
KIF14	SUPV3L1	KIF14,UBC,SUPV3L1
KIF14	SUV39H1	KIF14,UBC,TRIM28,CBX5,SUV39H1
KIF14	TBX2	KIF14,UBC,PML,SUMO1,TBX2
KIF14	TGFBR2	KIF14,UBC,TGFBR1,TGFBR2
KIF14	TIAM1	KIF14,UBC,SQSTM1,PRKCZ,PARD6A,PARD3,TIAM1
KIF14	TLE1	KIF14,UBC,CTNNB1,LEF1,TLE1
KIF14	TLR4	KIF14,UBC,TRAF6,MYD88,TLR4
KIF14	TOP2A	KIF14,UBC,TOP2A
KIF14	TP53BP2	KIF14,UBC,TP53,TP53BP2
KIF14	TPM1	KIF14,UBC,ACTC1,TPM1
KIF14	UGDH	KIF14,UBC,UGDH
KIF14	IFRD2	KIF14,UBC,USP10,G3BP1,IFRD2
KIF14	TMEM109	KIF14,UBC,TMEM109
KIF14	CCDC86	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,NIP7,CCDC86
KIF14	CHAC1	KIF14,UBC,CHAC1
KIF14	MBOAT7	KIF14,UBC,ESR1,SRC,PEMT,MBOAT7
KIF14	CHMP6	KIF14,UBC,VPS36,VPS25,CHMP6
KIF14	FBXO11	KIF14,UBC,SKP2,SKP1,FBXO11
KIF14	FOSL1	KIF14,UBC,JUN,FOSL1
KIF14	NRIP1	KIF14,UBC,ESR1,NCOA1,RARA,NRIP1
KIF14	SMC1A	KIF14,UBC,USP15,WAPAL,SMC3,SMC1A
KIF14	CDC45	KIF14,UBC,MCM7,CDC45
KIF14	CASP2	KIF14,UBC,XIAP,CASP2
KIF14	TUBB6	KIF14,UBC,TUBB6
KIF14	MICALL1	KIF14,UBC,EHD4,EHD1,MICALL1
KIF14	AKR7A2	KIF14,UBC,AKR7A2
KIF14	PEX11A	KIF14,UBC,PEX3,PEX19,PEX11A
KIF14	INPP4B	KIF14,UBC,INPP4B
KIF14	IER3	KIF14,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,IER3
KIF14	CCNB1	KIF14,UBC,CCNB1
KIF14	TIMELESS	KIF14,UBC,MCM7,MCM5,MCM2,TIMELESS
KIF14	MAP7	KIF14,UBC,DHX9,MAP7
KIF14	DNAJA3	KIF14,UBC,HSPA9,DNAJA3
KIF14	PRPF4	KIF14,UBC,PRPF8,PRPF4
KIF14	SYNGR3	KIF14,UBC,SYNGR3
KIF14	VAPB	KIF14,UBC,VAPB
KIF14	ITGB1BP1	KIF14,UBC,RAP1B,KRIT1,ITGB1BP1
KIF14	PIGB	KIF14,UBC,SEC11A,TMED10,PIGB
KIF14	SPAG7	KIF14,UBC,SPAG7
KIF14	CD44	KIF14,UBC,ESR1,SRC,CD44
KIF14	IKBKE	KIF14,UBC,NFKBIA,IKBKE
KIF14	CD58	KIF14,UBC,PRPF8,PRPF6,CD2BP2,CD2,CD58
KIF14	EDEM1	KIF14,UBC,CANX,EDEM1
KIF14	USP6NL	KIF14,UBC,RHOA,ARHGAP1,CDC42,BAIAP2,EPS8,USP6NL
KIF14	KEAP1	KIF14,UBC,KEAP1
KIF14	CDK1	KIF14,UBC,CCNB1,CDK1
KIF14	KLHL21	KIF14,UBC,KLHL21
KIF14	CDC20	KIF14,UBC,CCNB1,CDC20
KIF14	CDC25A	KIF14,UBC,CUL1,BTRC,CDC25A
KIF14	MVP	KIF14,UBC,LDLR,LRPAP1,LRP1,MVP
KIF14	EIF4E	KIF14,UBC,AKT1,MTOR,EIF4EBP1,EIF4E
KIF14	FKBP4	KIF14,UBC,HSP90AA1,FKBP4
KIF14	RBL2	KIF14,UBC,E2F1,TFDP1,RBL1,E2F4,RBL2
KIF14	FKBP1A	KIF14,UBC,AKT1,MTOR,FKBP1A
KIF14	SCN5A	KIF14,UBC,CALM2,SCN5A
KIF14	SCAP	KIF14,UBC,HMGCR,INSIG1,SCAP
KIF14	FOXA3	KIF14,UBC,CUL1,BTRC,HIVEP1,IRF2BP2,FOXA3
KIF14	COQ2	KIF14,UBC,COQ2
KIF14	HNF1A	KIF14,UBC,CTNNB1,HNF1A
KIF14	USP24	KIF14,UBC,USP24
KIF14	LPA	KIF14,UBC,CANX,LPA
KIF14	ACTR2	KIF14,UBC,ACTR2
KIF14	PAPOLA	KIF14,UBC,POLR2A,GTF2F1,GTF2B,TBP,BRF1,GTF3C3,CPSF2,CPSF3,PAPOLA
KIF14	SLIT1	KIF14,UBC,USP33,ROBO1,SLIT1
KIF14	TBP	KIF14,UBC,POLR2A,GTF2F1,GTF2B,TBP
KIF14	PLA2G6	KIF14,UBC,HSP90AA1,SUGT1,PHLPP1,PLA2G6
KIF14	YAP1	KIF14,UBC,TP73,YAP1
KIF14	DYNC2H1	KIF14,UBC,DYNC2H1
KIF14	EWSR1	KIF14,UBC,EWSR1
KIF14	MKI67	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,MKI67
KIF14	KDM5C	KIF14,UBC,UBE2D2,CNOT4,KDM5C
KIF14	PDGFA	KIF14,UBC,CBL,CRK,PDGFRA,PDGFA
KIF14	PDGFC	KIF14,UBC,CBL,CRK,PDGFRA,PDGFC
KIF14	PDGFD	KIF14,UBC,CBL,PLCG1,PDGFRB,PDGFD
KIF14	NR1I2	KIF14,UBC,ESR1,NCOA1,NR1I2
KIF14	ADRA2A	KIF14,UBC,GNAO1,ADRA2A
KIF14	GFER	KIF14,UBC,CUL1,COPS5,GFER
KIF14	GABPA	KIF14,UBC,ESR1,EP300,GABPA
KIF14	APOB	KIF14,UBC,APOB
KIF14	HSF1	KIF14,UBC,YWHAE,HSF1
KIF14	PON1	KIF14,UBC,CCNB1,CDC20,BUB1B,BUB1,CASC5,MIS12,APOA1,PON1
KIF14	CD34	KIF14,UBC,CBL,CRKL,CD34
KIF14	MBP	KIF14,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,MBP
KIF14	CDC25C	KIF14,UBC,CHEK1,CDC25C
KIF14	PKN1	KIF14,UBC,RHOA,PKN1
KIF14	PKN3	KIF14,UBC,PKN3
KIF14	CYP2A13	KIF14,UBC,USP7,GMPS,CAD,CYP2A13
KIF14	CTSB	KIF14,UBC,ATP5A1,ATP5B,ATP5C1,NDUFB9,NDUFA2,NDUFB10,GOPC,CTSL1,CSTA,CTSB
KIF14	CAMK2A	KIF14,UBC,CBL,FYN,GRIN2A,DLG4,GRIN2B,CAMK2A
KIF14	HSD17B3	KIF14,UBC,MAP3K7,EIF2AK2,EIF2S1,EIF2B1,HSD17B3
KIF14	IAPP	KIF14,UBC,IDE,IAPP
KIF14	SMAD2	KIF14,UBC,SMAD2
KIF14	THBD	KIF14,UBC,ATXN3,KCTD10,SERPINC1,F2,THBD
KIF14	DFFB	KIF14,UBC,HM13,DFFB
KIF14	DNMT3B	KIF14,UBC,HDAC1,DNMT3B
KIF14	HDAC6	KIF14,UBC,RPS3,RPS27A,HDAC6
KIF14	CHD4	KIF14,UBC,HDAC1,CHD4
KIF14	PDE6H	KIF14,UBC,GNB2,GNGT1,PDE6H
KIF14	PDE6G	KIF14,UBC,CBL,GRB2,DNM2,PDE6G
KIF14	PDE6B	KIF14,UBC,PPIA,PPP3CA,PDE6B
KIF14	PDE6C	KIF14,UBC,PPIA,PPP3CA,PDE6C
KIF14	PDE6D	KIF14,UBC,AKT1,MTOR,RHEB,PDE6D
KIF14	PDE6A	KIF14,UBC,HSPA8,BCAS2,PLRG1,SF3B1,SF3A2,CHERP,PDE6A
KIF14	PDE1A	KIF14,UBC,HSP90AA1,RAF1,YWHAZ,PDE1A
KIF14	PDE1C	KIF14,UBC,ACTB,NCALD,PDE1C
KIF14	PDE1B	KIF14,UBC,TERF1,TINF2,POT1,PDE1B
KIF14	PGR	KIF14,UBC,ESR1,NCOA1,PGR
KIF14	HLA-DQA1	KIF14,UBC,HLA-DQA1
KIF14	EEF2K	KIF14,UBC,CUL1,FBXW11,EEF2K
KIF14	NF2	KIF14,UBC,NF2
KIF14	SREBF1	KIF14,UBC,SREBF1
KIF14	SLC15A1	KIF14,UBC,CFTR,PDZD3,SLC15A1
KIF14	LIPC	KIF14,UBC,APOB,LIPC
KIF14	CYP3A7	KIF14,UBC,USP7,GMPS,CAD,CYP3A7
KIF14	DDR2	KIF14,UBC,DDR2
KIF14	NFE2	KIF14,UBC,NFE2L2,NFE2
KIF14	TIGD1	KIF14,UBC,PCNA,TIGD1
KIF14	EIF4E2	KIF14,UBC,EIF3A,EIF3H,EIF4E2
KIF14	MAD1L1	KIF14,UBC,CCNB1,CDC20,MAD2L1,MAD1L1
KIF14	FGD4	KIF14,UBC,ACTA1,FGD4
KIF14	DSCAM	KIF14,UBC,RAC1,PAK1,DSCAM
KIF14	FZD3	KIF14,UBC,MYO6,GIPC1,FZD3
KIF14	ARHGEF10	KIF14,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,LSM6,SART3,ARHGEF10
KIF14	EPHA5	KIF14,UBC,EPHA2,EFNA1,EPHA5
KIF14	EPHA6	KIF14,UBC,EPHA2,EFNA1,EPHA6
KIF14	PDCD4	KIF14,UBC,EIF4A1,PDCD4
KIF14	KRT19	KIF14,UBC,RPS3,MAGOH,KRT19
KIF14	S100A10	KIF14,UBC,S100A10
KIF14	SDS	KIF14,UBC,EPRS,SDS
KIF14	UBR1	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,NSA2,ZNF593,UBR1
KIF14	CHKA	KIF14,UBC,SKP2,CHKA
KIF14	FABP1	KIF14,UBC,ESR1,NCOA1,PPARG,FABP1
KIF14	ACTC1	KIF14,UBC,ACTC1
KIF14	MT1F	KIF14,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,MT1F
KIF14	TEAD1	KIF14,UBC,TP73,YAP1,TEAD1
KIF14	CRISPLD2	KIF14,UBC,CALM2,IQCB1,CRISPLD2
KIF14	KCNMB1	KIF14,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,MT-CO1,KCNMB1
KIF14	GRK4	KIF14,UBC,RHOA,ARHGAP1,CDC42,IQGAP1,CALM1,GRK4
KIF14	NOS1AP	KIF14,UBC,ACTA2,CNN2,ZYX,NOS1AP
KIF14	KCNIP1	KIF14,UBC,ESR1,SRC,KCND3,KCNIP1
KIF14	PLEKHH2	KIF14,UBC,ESR1,SRC,PTK2,TGFB1I1,PLEKHH2
KIF14	KCNJ5	KIF14,UBC,GNB1,KCNJ3,KCNJ5
KIF14	KCNA4	KIF14,UBC,CBL,FYN,GRIN2A,DLG4,KCNA4
KIF14	MYO9B	KIF14,UBC,RHOA,MYO9B
KIF14	CACNA2D1	KIF14,UBC,RPN1,STT3B,CACNA2D1
KIF14	DRD2	KIF14,UBC,HSP90AA1,SUGT1,USP46,PPP1R3D,DRD2
KIF14	FDFT1	KIF14,UBC,FDFT1
KIF14	HNMT	KIF14,UBC,DSP,HNMT
KIF14	SIRT4	KIF14,UBC,SIRT4
KIF14	SIRT6	KIF14,UBC,SIRT6
KIF14	SIRT7	KIF14,UBC,POLR2A,POLR2B,POLR2E,POLR1A,SIRT7
KIF14	SMARCB1	KIF14,UBC,CCNE1,RB1,SMARCA4,SMARCB1
KIF14	ACTL6A	KIF14,UBC,CCNE1,RB1,SMARCA4,ACTL6A
KIF14	PIP	KIF14,UBC,USP25,PIP
KIF14	TFF3	KIF14,UBC,CTNNB1,HNF1A,PCBD1,TFF3
KIF14	PLD1	KIF14,UBC,RHOA,PLD1
KIF14	PLD2	KIF14,UBC,PLD2
KIF14	ZNF423	KIF14,UBC,SMAD1,ZNF423
KIF14	FMO1	KIF14,UBC,PCNA,MSH6,MSH2,MLH1,PMS2,FMO1
KIF14	RRAS2	KIF14,UBC,CBL,PIK3R1,PIK3CA,RRAS2
KIF14	TUBA1A	KIF14,UBC,TUBA1A
KIF14	TUBB4B	KIF14,UBC,TUBB4B
KIF14	ADRA2B	KIF14,UBC,HSP90AA1,RAF1,YWHAZ,ADRA2B
KIF14	APC	KIF14,UBC,CTNNB1,APC
KIF14	FZD1	KIF14,UBC,AKT1,GSK3B,FZD1
KIF14	STAT3	KIF14,UBC,EGFR,STAT3
KIF14	SLC12A3	KIF14,UBC,SLC12A3
KIF14	ASS1	KIF14,UBC,USP7,GMPS,CAD,CPS1,ASS1
KIF14	HMOX2	KIF14,UBC,HMOX2
KIF14	PTGER4	KIF14,UBC,MDM2,ARRB1,PTGER4
KIF14	ERCC6	KIF14,UBC,NEDD8,CUL4A,DDB1,ERCC8,ERCC6
KIF14	TBX21	KIF14,UBC,ESR1,EP300,TBX21
KIF14	HIF1A	KIF14,UBC,HIF1A
KIF14	GLCCI1	KIF14,UBC,DCAF7,DYRK1B,GLCCI1
KIF14	CD1A	KIF14,UBC,TFRC,HFE,B2M,CD1A
KIF14	SPG7	KIF14,UBC,TOMM70A,SFXN2,SPG7
KIF14	CHST3	KIF14,UBC,CCNE1,RB1,KDM5B,CHST3
KIF14	SULT1C4	KIF14,UBC,SLC12A2,SULT1C4
KIF14	MECOM	KIF14,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
KIF14	TEK	KIF14,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
KIF14	SULT1A1	KIF14,UBC,PRDX1,SRXN1,SULT1A1
KIF14	KCNJ1	KIF14,UBC,KCNJ1
KIF14	CYP11A1	KIF14,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
KIF14	CCL11	KIF14,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
KIF14	AGTR1	KIF14,UBC,ARRB2,AGTR1
KIF14	ICMT	KIF14,UBC,HSP90AA1,RAF1,HRAS,ICMT
KIF14	SYK	KIF14,UBC,CBL,SYK
KIF14	DBH	KIF14,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
KIF14	ANKK1	KIF14,UBC,HSP90AA1,SUGT1,PHLPP1,ANKK1
KIF14	NTS	KIF14,UBC,GGA1,SORT1,NTS
KIF14	EPM2A	KIF14,UBC,NHLRC1,EPM2A
KIF14	CCK	KIF14,UBC,TRAF2,CCK
KIF14	G6PD	KIF14,UBC,G6PD
KIF14	HTR4	KIF14,UBC,ADRB2,HTR4
KIF14	EHF	KIF14,UBC,TRAF2,TNFRSF1B,EHF
KIF14	CDH4	KIF14,UBC,CTNNB1,CDH4
KIF14	CNTN4	KIF14,UBC,APP,CNTN4
KIF14	BCHE	KIF14,UBC,USP7,GMPS,CAD,BCHE
KIF14	LTF	KIF14,UBC,LTF
KIF14	MSH6	KIF14,UBC,PCNA,MSH6
KIF14	AFP	KIF14,UBC,AFP
KIF14	ESRRA	KIF14,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
KIF14	SERPINA6	KIF14,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
KIF14	CYP2D6	KIF14,UBC,POR,CYP2D6
KIF14	CACNG1	KIF14,UBC,VAPA,CACNG1
KIF14	CYP3A5	KIF14,UBC,CYB5A,CYP3A5
KIF14	DPEP1	KIF14,UBC,PCNA,CHAF1A,MBD1,DPEP1
KIF14	HRH1	KIF14,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
KIF14	ABCC9	KIF14,UBC,LDHA,ABCC9
KIF14	GLP1R	KIF14,UBC,GLP1R
KIF14	SPTA1	KIF14,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
KIF14	PRCP	KIF14,UBC,PRCP
KIF14	HTR2A	KIF14,UBC,CBL,HTR2A
KIF14	NISCH	KIF14,UBC,NISCH
KIF14	CEL	KIF14,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
KIF14	GDF15	KIF14,UBC,PRPF8,PRPF4,PDF,GDF15
KIF14	RIPK1	KIF14,UBC,RIPK1
KIF14	SLC2A3	KIF14,UBC,SLC2A3
KIF14	FOXO3	KIF14,UBC,TP53,SIRT1,FOXO3
KIF14	HTR2B	KIF14,UBC,GNA11,HTR2B
KIF14	ALOX5	KIF14,UBC,ACTB,ALOX5
GNPDA1	DNM1L	GNPDA1,UBC,DNM1L
GNPDA1	KIF20A	GNPDA1,UBC,KIF20A
GNPDA1	ARL4C	GNPDA1,UBC,ARL4C
GNPDA1	TXNDC9	GNPDA1,UBC,TXNDC9
GNPDA1	CDK6	GNPDA1,UBC,CCND1,CDK6
GNPDA1	CDKN1A	GNPDA1,UBC,CDKN1A
GNPDA1	STUB1	GNPDA1,UBC,STUB1
GNPDA1	IKZF1	GNPDA1,UBC,HDAC1,IKZF1
GNPDA1	HMG20B	GNPDA1,UBC,HDAC1,KDM1A,HMG20B
GNPDA1	LYPLA1	GNPDA1,UBC,LYPLA1
GNPDA1	VAT1	GNPDA1,UBC,VAT1
GNPDA1	CNPY3	GNPDA1,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
GNPDA1	YME1L1	GNPDA1,UBC,YME1L1
GNPDA1	TCFL5	GNPDA1,UBC,E2F1,TOPBP1,TCFL5
GNPDA1	MTHFD2	GNPDA1,UBC,ATIC,GART,MTHFD2
GNPDA1	PRSS23	GNPDA1,UBC,ELAVL1,PRSS23
