gene1,gene2,weight
NISCH,UBC,0.801
KCNJ5,KCNJ3,0.918743
KCNJ5,ADRB2,0.692
KCNJ5,DRD2,0.692
ARHGEF10,SART3,0.53
ARHGEF10,UBC,0.296
KAT5,ESR1,0.955
KAT5,SIRT1,0.951
KAT5,ACTA2,0.335
KAT5,CCNB1,0.576
KAT5,EP300,0.665
KAT5,PIK3CA,0.236
KAT5,YWHAE,0.248
KAT5,STAT3,0.576
KAT5,CAD,0.402
KAT5,RB1,0.576
KAT5,TP53,0.992
KAT5,APP,0.983
KAT5,PPARG,0.576
KAT5,ACTC1,0.335
KAT5,APBB1,0.996
KAT5,YWHAZ,0.248
KAT5,HDAC6,0.308
KAT5,HSP90AA1,0.234
KAT5,USP7,0.8286959999999999
KAT5,UBC,0.979
KAT5,E2F1,0.576
KAT5,ACTB,0.8
KAT5,SMARCA4,0.474721
KAT5,HIST1H4A,0.997
KAT5,MTOR,0.29712
KAT5,ACTA1,0.627
KAT5,HDAC1,0.895
KAT5,SUV39H1,0.157637
KAT5,TP73,0.576
KAT5,PCNA,0.569
KAT5,CHEK1,0.645
KAT5,ACTL6A,0.956
KAT5,EWSR1,0.567
KAT5,CPS1,0.258
KAT5,MDM2,0.963
KAT5,LDHA,0.362
EIF4EBP1,MAPK1,0.807
EIF4EBP1,EIF4E2,0.633
EIF4EBP1,RIPK1,0.213
EIF4EBP1,AKT1,0.889
EIF4EBP1,BUB1,0.873
EIF4EBP1,UBC,0.688
EIF4EBP1,MTOR,0.999
EIF4EBP1,MAP3K7,0.213
EIF4EBP1,EIF4E,0.999
GIPC1,FZD3,0.576
GIPC1,UBC,0.921
GIPC1,DRD2,0.576
GIPC1,MYO6,0.974
PTK2,PLCG1,0.926
PTK2,NEDD8,0.475
PTK2,APC,0.685
PTK2,RIPK1,0.592
PTK2,PDGFRB,0.592
PTK2,PIK3CA,0.572
PTK2,CBL,0.912
PTK2,STAT3,0.922
PTK2,IQGAP1,0.303
PTK2,TP53,0.982
PTK2,EPHA5,0.181231
PTK2,PIK3R1,0.809
PTK2,EGFR,0.829
PTK2,NCK1,0.809
PTK2,CCR5,0.576
PTK2,KCNJ3,0.576
PTK2,CRK,0.962
PTK2,INSR,0.592
PTK2,IRS1,0.576
PTK2,GSK3B,0.592
PTK2,HSP90AA1,0.234
PTK2,GRB2,0.996
PTK2,UBC,0.994
PTK2,CRKL,0.625
PTK2,FYN,0.841
PTK2,DNM2,0.576
PTK2,RAC1,0.343
PTK2,SRC,0.999
PTK2,EPHA2,0.637288
PTK2,PARP1,0.564
PTK2,PTPN1,0.567
PTK2,SYK,0.814
PTK2,EPHA6,0.181231
PTK2,TGFB1I1,0.975
PTK2,CXCR4,0.576
PTK2,MDM2,0.564
TUBB4B,ACTA2,0.24516300000000002
TUBB4B,TBP,0.163
TUBB4B,NEDD8,0.249
TUBB4B,ATP5B,0.172261
TUBB4B,CBL,0.482
TUBB4B,MAD1L1,0.304
TUBB4B,CDK2,0.345
TUBB4B,TINF2,0.311
TUBB4B,TP53,0.397
TUBB4B,AKT1,0.573
TUBB4B,EGFR,0.293
TUBB4B,TERF1,0.311
TUBB4B,BUB1B,0.362
TUBB4B,ACTC1,0.24516300000000002
TUBB4B,MAD2L1,0.639
TUBB4B,CRK,0.523
TUBB4B,TUBA1A,0.9873719999999999
TUBB4B,DDB1,0.159
TUBB4B,BUB1,0.226
TUBB4B,IQCB1,0.304
TUBB4B,POLR2B,0.922
TUBB4B,HSP90AA1,0.400231
TUBB4B,GRB2,0.444
TUBB4B,UBC,0.996
TUBB4B,ACTB,0.24516300000000002
TUBB4B,POT1,0.311
TUBB4B,ACTA1,0.24516300000000002
TUBB4B,KIF14,0.191
TUBB4B,RNF2,0.321
TUBB4B,CDC5L,0.276
TUBB4B,CUL4A,0.154
TUBB4B,SUV39H1,0.215
TUBB4B,ACTR2,0.210272
TUBB4B,PRCP,0.418
TUBB4B,DYNC2H1,0.394
TUBB4B,ACTL6A,0.209421
GGA1,NCALD,0.179
GGA1,NEDD8,0.209
GGA1,SORT1,0.982
GGA1,RPS27A,0.646
GGA1,APP,0.576
GGA1,UBC,0.997
CYB5A,CYP3A5,0.63172
CYB5A,NEDD8,0.205166
CYB5A,CYP11A1,0.16858
CYB5A,AKT1,0.223
CYB5A,CYP2A13,0.16858
CYB5A,CYP3A7,0.16858
CYB5A,UBC,0.795
CYB5A,VAPA,0.232
CYB5A,DNM2,0.276
CYB5A,CYP2D6,0.62893
CYB5A,POR,0.566
CTSB,NEDD8,0.158
CTSB,CSTA,0.996
CTSB,UBC,0.758
CTSB,CTSL1,0.605826
CTSB,PARP1,0.576
CTSB,GOPC,0.213
CTSB,S100A10,0.576
ERBB4,MAPK1,0.306
ERBB4,PLCG1,0.846
ERBB4,BMP4,0.466
ERBB4,RAF1,0.363
ERBB4,GDF15,0.151
ERBB4,TRIM28,0.566
ERBB4,RRAS2,0.232
ERBB4,PDGFRA,0.36
ERBB4,PDGFRB,0.36
ERBB4,RHEB,0.232
ERBB4,PLD2,0.576
ERBB4,CBL,0.848
ERBB4,STAT3,0.594
ERBB4,EGF,0.992
ERBB4,TP53,0.566
ERBB4,RPS27A,0.382
ERBB4,PIK3R1,0.567
ERBB4,RASA1,0.93
ERBB4,EGFR,0.911
ERBB4,YAP1,0.961
ERBB4,DLG4,0.961
ERBB4,MAP2K1,0.339
ERBB4,SIRPG,0.963
ERBB4,HRAS,0.59
ERBB4,HSP90AA1,0.777
ERBB4,GRB2,0.819
ERBB4,CTNNB1,0.341
ERBB4,UBC,0.987
ERBB4,COPS5,0.246
ERBB4,CDH4,0.576
ERBB4,SYK,0.265
ERBB4,CD44,0.576
ERBB4,MDM2,0.566
SNRPD2,POLR2E,0.176
SNRPD2,SF3A2,0.999
SNRPD2,SART3,0.317
SNRPD2,NEDD8,0.332856
SNRPD2,PRPF6,0.995
SNRPD2,CDK2,0.309
SNRPD2,RPS27A,0.172629
SNRPD2,EGFR,0.625
SNRPD2,LSM6,0.99175
SNRPD2,SNRPD1,0.999734
SNRPD2,PRPF8,0.99
SNRPD2,CD2BP2,0.174
SNRPD2,SF3B1,0.9204399999999999
SNRPD2,GRB2,0.154
SNRPD2,UBC,0.894
SNRPD2,RPL27A,0.19991199999999998
SNRPD2,RNF2,0.321
SNRPD2,MAGOH,0.9976079999999999
SNRPD2,CDC5L,0.998
SNRPD2,PRPF4,0.89
SNRPD2,MRTO4,0.158
SNRPD2,FKBP1A,0.223
SNRPD2,ALYREF,0.20443599999999998
SNRPD2,PLRG1,0.95375
PLD1,PLCG1,0.576
PLD1,NEDD8,0.163
PLD1,RHEB,0.602
PLD1,CAD,0.157
PLD1,CHKA,0.378
PLD1,SPG7,0.298
PLD1,RPS27A,0.163
PLD1,EGFR,0.576
PLD1,PKN3,0.576
PLD1,CDC42,0.663
PLD1,POLR2A,0.248
PLD1,PKN1,0.576
PLD1,UBC,0.906
PLD1,ERCC6,0.169
PLD1,RAC1,0.663
PLD1,ACTB,0.602
PLD1,SRC,0.584
PLD1,MTOR,0.311598
PLD1,ACTA1,0.602
PLD1,BCAS2,0.227
PLD1,RHOA,0.922
SERPINA6,SIRPG,0.808
SERPINA6,F2,0.18478699999999998
SERPINA6,SERPINC1,0.204336
PKN1,GNA11,0.282684
PKN1,MAPK1,0.397281
PKN1,TRAF2,0.576
PKN1,RRAS2,0.157
PKN1,CCNB1,0.19777
PKN1,RHEB,0.157
PKN1,GNAO1,0.282684
PKN1,PHLPP1,0.331
PKN1,PIK3CA,0.251
PKN1,YWHAE,0.235
PKN1,CAD,0.204372
PKN1,MAD1L1,0.228
PKN1,AKT1,0.652
PKN1,CALM2,0.246
PKN1,EPHA5,0.17741500000000002
PKN1,PAK1,0.576
PKN1,STT3B,0.238
PKN1,RPN1,0.257
PKN1,TUBA1A,0.564
PKN1,MAP2K1,0.36
PKN1,FOXA3,0.186
PKN1,GNB2,0.212
PKN1,YWHAZ,0.235
PKN1,HRAS,0.157
PKN1,DYRK1B,0.224739
PKN1,CDC42,0.302
PKN1,CDC25C,0.57
PKN1,HSP90AA1,0.234
PKN1,FOXO3,0.186
PKN1,PLD1,0.576
PKN1,UBC,0.556
PKN1,FYN,0.18191
PKN1,RAC1,0.302
PKN1,SRC,0.18191
PKN1,EPHA2,0.17741500000000002
PKN1,MTOR,0.318
PKN1,TNFRSF1B,0.566
PKN1,GNB1,0.212
PKN1,HIVEP1,0.181882
PKN1,ITSN1,0.269
PKN1,MBP,0.57
PKN1,PPP3CA,0.3
PKN1,MYO9B,0.202
PKN1,DYNC2H1,0.289
PKN1,CHEK1,0.17
PKN1,CD44,0.576
PKN1,RHOA,0.99
USP7,BIRC2,0.533
USP7,TBP,0.566
USP7,TRAF2,0.556
USP7,NEDD8,0.157
USP7,RARA,0.576
USP7,EDEM1,0.207
USP7,ZNF423,0.24
USP7,POLR1A,0.16485999999999998
USP7,STAT3,0.606528
USP7,CAD,0.736721
USP7,CDK2,0.309
USP7,RB1,0.576
USP7,TP53,0.999
USP7,CBX4,0.349
USP7,RPS27A,0.166
USP7,YAP1,0.322312
USP7,PPARG,0.576
USP7,UBR1,0.226
USP7,BUB1,0.185
USP7,PRPF8,0.232
USP7,UQCRFS1,0.644
USP7,CDC20,0.321
USP7,POLR2A,0.24601399999999998
USP7,SIRT7,0.313
USP7,FOXO3,0.576
USP7,KAT5,0.8286959999999999
USP7,UBC,0.999064
USP7,CRKL,0.74
USP7,DNM2,0.2265
USP7,ERCC6,0.556
USP7,TEAD1,0.566
USP7,RNF2,0.849
USP7,HDAC1,0.60568
USP7,CUL4A,0.154
USP7,BMI1,0.707
USP7,CHEK1,0.566
USP7,EWSR1,0.2
USP7,CPS1,0.416049
USP7,MDM2,0.999
USP7,GMPS,0.998224
ICMT,RRAS2,0.229
ICMT,HRAS,0.611
ICMT,UBC,0.332
ICMT,RAC1,0.6
ICMT,MT-CO2,0.154
ICMT,RHOA,0.6
TTN,ACTA2,0.637696
TTN,CACNG1,0.17
TTN,NEDD8,0.317
TTN,ACTN4,0.258695
TTN,ANK1,0.576
TTN,CDK2,0.309
TTN,CALM2,0.576
TTN,ACTC1,0.203464
TTN,YWHAZ,0.323
TTN,UBC,0.84
TTN,CALM1,0.812
TTN,ACTB,0.16220199999999999
TTN,ACTN2,0.9700049999999999
TTN,ACTA1,0.647464
TTN,RNF2,0.321
TTN,OBSCN,0.9707290000000001
CTNNB1,ESR1,0.566
CTNNB1,SIRT1,0.566
CTNNB1,BMPR1A,0.335
CTNNB1,HSPA8,0.574
CTNNB1,EGR1,0.585
CTNNB1,FZD3,0.241
CTNNB1,BMP4,0.244
CTNNB1,NEDD8,0.181
CTNNB1,ACTN4,0.86
CTNNB1,APC,0.999
CTNNB1,HNF1A,0.912
CTNNB1,ATP5B,0.355312
CTNNB1,SMAD2,0.802
CTNNB1,CCNE1,0.574
CTNNB1,EP300,0.961
CTNNB1,CBL,0.576
CTNNB1,CAD,0.735
CTNNB1,FBXW11,0.986
CTNNB1,PRPF6,0.545
CTNNB1,CDK2,0.564
CTNNB1,IQGAP1,0.915
CTNNB1,AKT1,0.574
CTNNB1,RPS27A,0.723
CTNNB1,EPHA5,0.20771900000000001
CTNNB1,PIK3R1,0.962
CTNNB1,EGFR,0.958
CTNNB1,GRIN2B,0.179
CTNNB1,ATP5A1,0.46146899999999996
CTNNB1,YAP1,0.914
CTNNB1,FZD1,0.241
CTNNB1,ATP5O,0.332049
CTNNB1,CTBP1,0.567
CTNNB1,SNRPD1,0.574
CTNNB1,TUBA1A,0.574
CTNNB1,DDB1,0.564
CTNNB1,INSR,0.217
CTNNB1,YWHAZ,0.916
CTNNB1,CDK5R1,0.812
CTNNB1,CDC25C,0.262
CTNNB1,GSK3B,0.999
CTNNB1,CUL1,0.8785629999999999
CTNNB1,HIF1A,0.576
CTNNB1,FOXO3,0.601
CTNNB1,ERBB4,0.341
CTNNB1,NF2,0.655
CTNNB1,UBC,0.999
CTNNB1,FYN,0.874
CTNNB1,ATP5C1,0.34552
CTNNB1,COPS5,0.809
CTNNB1,SMARCA4,0.851
CTNNB1,SRC,0.829
CTNNB1,EPHA2,0.6490130000000001
CTNNB1,CDH4,0.888
CTNNB1,PARP1,0.545
CTNNB1,BTRC,0.999
CTNNB1,DPYD,0.157
CTNNB1,PTPN1,0.576
CTNNB1,HDAC1,0.96529
CTNNB1,CUL4A,0.664
CTNNB1,SUV39H1,0.593
CTNNB1,UBE2D2,0.692
CTNNB1,NOP2,0.151
CTNNB1,CPS1,0.52
CTNNB1,GMPS,0.6010300000000001
NF2,MAPK1,0.209
NF2,HSPA8,0.2
NF2,BMP4,0.213
NF2,AKT1,0.566
NF2,PAK1,0.811
NF2,YAP1,0.667
NF2,DDB1,0.802
NF2,CTNNB1,0.655
NF2,UBC,0.97
NF2,CUL4A,0.802
NF2,CD44,0.915
NF2,RHOA,0.152
INSIG1,MSH2,0.439
INSIG1,MSH6,0.27
INSIG1,PIK3CA,0.226
INSIG1,SCAP,0.992
INSIG1,HMGCR,0.994426
INSIG1,GSK3B,0.183
INSIG1,HDAC6,0.27
INSIG1,UBC,0.986
INSIG1,VAPA,0.576
INSIG1,SREBF1,0.567
INSIG1,SMARCA4,0.296
INSIG1,HIST1H4A,0.362
INSIG1,MTOR,0.226
INSIG1,GTF2B,0.343
INSIG1,HDAC1,0.356
INSIG1,PCNA,0.82
INSIG1,CHEK1,0.3
INSIG1,POR,0.569
INSIG1,BRF1,0.226
UBC,ESRRA,0.567
UBC,FKBP4,0.925
UBC,CFTR,0.999
UBC,SLC2A3,0.76
UBC,GNA11,0.929
UBC,TBX21,0.576
UBC,SIRT4,0.576
UBC,UQCRC1,0.906
UBC,ESR1,0.999
UBC,CBX5,0.849
UBC,SIRT1,0.96
UBC,POLR2E,0.951
UBC,MAPK1,0.969
UBC,PAPOLA,0.88
UBC,HMOX2,0.752
UBC,FDFT1,0.988
UBC,NCALD,0.504
UBC,SF3A2,0.8
UBC,BMPR1A,0.908
UBC,ACTA2,0.987
UBC,HSPA8,0.9990950000000001
UBC,BIRC2,0.999
UBC,SART3,0.878
UBC,KCTD10,0.9823870000000001
UBC,TBP,0.945307
UBC,LTF,0.867
UBC,MLH1,0.597
UBC,EIF2AK2,0.795
UBC,MSH2,0.973
UBC,APOB,0.979
UBC,MSH6,0.985
UBC,CPSF3,0.933
UBC,PLCG1,0.96
UBC,CDKN1A,0.999
UBC,BMP4,0.296
UBC,CANX,0.986
UBC,TRAF2,0.999
UBC,GFER,0.345
UBC,NEDD8,0.9990709999999999
UBC,RAF1,0.954
UBC,NDUFA2,0.296
UBC,PRKCSH,0.754
UBC,ACTN4,0.982
UBC,GDF15,0.296
UBC,ASS1,0.889
UBC,TRIM28,0.999
UBC,RARA,0.987
UBC,RRAS2,0.362
UBC,EIF2S1,0.979
UBC,CCNB1,0.999
UBC,EDEM1,0.594
UBC,SORT1,0.483
UBC,PDGFRA,0.704
UBC,APC,0.954
UBC,EIF4E2,0.562912
UBC,COX5B,0.8
UBC,RIPK1,0.999
UBC,FDX1,0.3488
UBC,ABCC9,0.36
UBC,CCND2,0.829
UBC,THOC1,0.626
UBC,PDGFRB,0.988
UBC,ATP5B,0.965002
UBC,RBL2,0.858
UBC,SMAD2,0.999
UBC,RHEB,0.753
UBC,SLC12A2,0.933
UBC,GNAO1,0.947
UBC,CCNE1,0.999
UBC,PHLPP1,0.98
UBC,PRDX1,0.996
UBC,EEF2K,0.961
UBC,PLD2,0.918
UBC,CNN2,0.919
UBC,SMARCB1,0.893
UBC,EP300,0.9
UBC,POLR1A,0.983
UBC,GTF3C3,0.826
UBC,PIK3CA,0.34
UBC,CBL,0.999
UBC,YWHAE,0.9953799999999999
UBC,CSTA,0.626
UBC,STAT3,0.997
UBC,CAD,0.8794799999999999
UBC,PPARGC1A,0.962
UBC,ERCC8,0.296
UBC,FBXW11,0.879
UBC,SCAP,0.647
UBC,CHKA,0.448
UBC,ANK1,0.705
UBC,PMS2,0.845
UBC,MAD1L1,0.797
UBC,IDE,0.953
UBC,PRPF6,0.859
UBC,CDK2,0.966
UBC,RB1,0.987
UBC,TINF2,0.576
UBC,IQGAP1,0.99
UBC,UQCRC2,0.97
UBC,NDUFB10,0.903379
UBC,ARRB2,0.999
UBC,TP53,0.999
UBC,CBX4,0.629
UBC,AKT1,0.999
UBC,CALM2,0.973088
UBC,RPS27A,0.999128
UBC,EPHA5,0.603
UBC,SKP2,0.999
UBC,PIK3R1,0.937
UBC,RASA1,0.709
UBC,EGFR,0.999
UBC,DOK2,0.483
UBC,TERF1,0.994
UBC,NDUFB9,0.721
UBC,PAK1,0.76
UBC,GRIN2B,0.576
UBC,PDCD4,0.981
UBC,ATP5A1,0.997
UBC,YAP1,0.984
UBC,TOMM70A,0.964
UBC,APP,0.99
UBC,USP25,0.997
UBC,MKI67IP,0.721
UBC,BUB1B,0.909
UBC,PDE6D,0.483
UBC,PPARG,0.992
UBC,FZD1,0.495
UBC,HMGCR,0.999
UBC,KIT,0.964
UBC,NCK1,0.683
UBC,ATP5O,0.894
UBC,ACTC1,0.993
UBC,UBR1,0.967
UBC,CTBP1,0.979
UBC,PIP,0.491
UBC,PKN3,0.685
UBC,DLG4,0.821
UBC,EIF4A1,0.996308
UBC,USP24,0.98
UBC,STT3B,0.889
UBC,RPN1,0.992
UBC,MAD2L1,0.921
UBC,LSM6,0.312
UBC,NSA2,0.8314
UBC,MELK,0.896
UBC,CPSF2,0.897
UBC,PCBD1,0.729
UBC,APBB1,0.827
UBC,HSP90B1,0.979001
UBC,SNRPD1,0.507
UBC,CRK,0.498
UBC,TUBA1A,0.998
UBC,CHAF1A,0.296
UBC,DDB1,0.996
UBC,MAP2K1,0.943
UBC,BUB1,0.62
UBC,PTGER4,0.483
UBC,INSR,0.983
UBC,PRPF8,0.998
UBC,IRS1,0.998
UBC,CD2BP2,0.296
UBC,GNB2,0.983
UBC,ADRB2,0.998
UBC,SIRPG,0.296
UBC,SMAD1,0.999
UBC,UQCRFS1,0.721
UBC,DCAF7,0.946
UBC,CDC20,0.996
UBC,ALAS1,0.819
UBC,YWHAZ,0.992608
UBC,HRAS,0.829
UBC,ARHGAP1,0.764
UBC,COQ2,0.509
UBC,IQCB1,0.662
UBC,GNPDA1,0.858
UBC,POLR2B,0.995
UBC,DYRK1B,0.356
UBC,CDC42,0.972
UBC,TSC22D3,0.495
UBC,POLR2A,0.999
UBC,CDK5R1,0.564
UBC,CALR,0.849
UBC,NCOA1,0.576
UBC,CDC25C,0.991
UBC,SULT1A1,0.483
UBC,HMGCS1,0.979
UBC,ZYX,0.721
UBC,GSK3B,0.966
UBC,PGR,0.812
UBC,SRSF7,0.924
UBC,CUL1,0.999
UBC,NRIP1,0.626
UBC,DNMT3B,0.842
UBC,SCN5A,0.924
UBC,PDE1A,0.296
UBC,GRIN2A,0.296
UBC,MT1F,0.296
UBC,HSP90AA1,0.999135
UBC,SF3B1,0.98
UBC,CASC5,0.795
UBC,CCK,0.296
UBC,NR1I2,0.803
UBC,SIRT6,0.945
UBC,HIF1A,0.999
UBC,GRB2,0.939
UBC,HLA-DQA1,0.683
UBC,FOXO3,0.962
UBC,NISCH,0.801
UBC,ARHGEF10,0.296
UBC,KAT5,0.979
UBC,EIF4EBP1,0.688
UBC,GIPC1,0.921
UBC,PTK2,0.994
UBC,TUBB4B,0.996
UBC,GGA1,0.997
UBC,CYB5A,0.795
UBC,CTSB,0.758
UBC,ERBB4,0.987
UBC,SNRPD2,0.894
UBC,PLD1,0.906
UBC,PKN1,0.556
UBC,USP7,0.999064
UBC,ICMT,0.332
UBC,TTN,0.84
UBC,CTNNB1,0.999
UBC,NF2,0.97
UBC,INSIG1,0.986
UBC,CTSL1,0.296
UBC,NHLRC1,0.913
UBC,PLSCR1,0.854
UBC,E2F1,0.999
UBC,VAPA,0.932
UBC,RPL27A,0.9921610000000001
UBC,CRKL,0.925
UBC,FYN,0.989
UBC,GABPA,0.795
UBC,DNM2,0.85895
UBC,SREBF1,0.99
UBC,ERCC6,0.976
UBC,RAC1,0.998
UBC,UBE2C,0.997
UBC,ATP5C1,0.812
UBC,CALM1,0.92576
UBC,CHD4,0.949
UBC,ANAPC11,0.98
UBC,ACTB,0.998
UBC,USP33,0.934
UBC,POT1,0.296
UBC,COPS5,0.993
UBC,SMARCA4,0.879
UBC,SRC,0.992
UBC,EPHA2,0.979
UBC,HIST1H4A,0.9935459999999999
UBC,TFRC,0.98
UBC,HTR4,0.296
UBC,MT-CO1,0.36288000000000004
UBC,MTOR,0.966
UBC,TEAD1,0.783
UBC,MT-CO2,0.574
UBC,KRT19,0.734
UBC,ACTN2,0.872
UBC,IRF2BP2,0.483
UBC,ACTA1,0.998
UBC,PARP1,0.997
UBC,EPRS,0.9972190000000001
UBC,KDM5B,0.905
UBC,KIF14,0.83
UBC,RNF2,0.997
UBC,EPM2A,0.818
UBC,SERPINC1,0.812
UBC,DDR2,0.832
UBC,SPTA1,0.722
UBC,GOPC,0.296
UBC,MKI67,0.944
UBC,S100A10,0.978
UBC,EIF3A,0.998
UBC,MAP3K7,0.999
UBC,CD2,0.504
UBC,BCAS2,0.797
UBC,SFXN2,0.637
UBC,MYO6,0.984
UBC,BTRC,0.882
UBC,DPYD,0.84
UBC,RPL5,0.997693
UBC,GTF2B,0.95086
UBC,PPP1R3D,0.688
UBC,MAGOH,0.926609
UBC,CDC5L,0.738
UBC,PTPN1,0.643
UBC,CHST3,0.296
UBC,GLP1R,0.576
UBC,HDAC1,0.999
UBC,RBL1,0.682
UBC,PRPF4,0.7
UBC,ZNF593,0.296
UBC,MRTO4,0.78
UBC,HSD17B3,0.303
UBC,TFDP1,0.933
UBC,CUL4A,0.986
UBC,SYK,0.993
UBC,TNFRSF1B,0.835
UBC,SLC15A1,0.303
UBC,BMI1,0.977
UBC,SUV39H1,0.859
UBC,SUGT1,0.967
UBC,ACTR2,0.995
UBC,DFFB,0.795
UBC,TP73,0.998
UBC,GNB1,0.982
UBC,PCNA,0.999
UBC,E2F4,0.681
UBC,HIVEP1,0.74
UBC,DSP,0.855
UBC,TEK,0.606
UBC,MIS12,0.296
UBC,ITSN1,0.738
UBC,FKBP1A,0.8736860000000001
UBC,MBP,0.296
UBC,EPHA6,0.367
UBC,SPTB,0.661
UBC,KCNJ1,0.576
UBC,PDGFD,0.296
UBC,ATXN3,0.999
UBC,PRCP,0.62
UBC,G6PD,0.988
UBC,GTF2F1,0.864
UBC,PPP3CA,0.937
UBC,TGFB1I1,0.296
UBC,AFP,0.923
UBC,HRH1,0.483
UBC,NFE2L2,0.999
UBC,MYO9B,0.663
UBC,GRK4,0.296
UBC,DYNC2H1,0.635
UBC,HM13,0.988
UBC,CAMK2A,0.483
UBC,UBE2D2,0.999074
UBC,GRB10,0.296
UBC,NOP2,0.76
UBC,DSCAM,0.296
UBC,ESRRG,0.567
UBC,CXCR4,0.999
UBC,CHEK1,0.998
UBC,ACTL6A,0.905
UBC,CD44,0.908
UBC,EWSR1,0.929
UBC,RHOA,0.999
UBC,SLC12A3,0.728
UBC,CPS1,0.9628
UBC,MBD1,0.483
UBC,USP46,0.832
UBC,ARRB1,0.808
UBC,EIF2B1,0.763
UBC,MDM2,0.999
UBC,HFE,0.569
UBC,PPIA,0.9962840000000001
UBC,CDK5,0.949
UBC,GMPS,0.9829190000000001
UBC,POR,0.969
UBC,ROBO1,0.721
UBC,ALYREF,0.97
UBC,PLRG1,0.897
UBC,EIF4E,0.98144
UBC,EIF3H,0.9685159999999999
UBC,RPS3,0.9992270000000001
UBC,CHERP,0.893
UBC,LDHA,0.993
UBC,CNOT4,0.809
UBC,BRF1,0.658
UBC,B2M,0.734
UBC,OBSCN,0.219
UBC,FDXR,0.663
CTSL1,CSTA,0.98
CTSL1,CTSB,0.605826
CTSL1,UBC,0.296
CTSL1,GOPC,0.858
CTSL1,EIF3A,0.205
NHLRC1,HSPA8,0.228
NHLRC1,HSP90AA1,0.234
NHLRC1,UBC,0.913
NHLRC1,EPM2A,0.998
NHLRC1,UBE2D2,0.569
PLSCR1,PDE6A,0.27
PLSCR1,EP300,0.159
PLSCR1,SPG7,0.423
PLSCR1,EGFR,0.812
PLSCR1,CRK,0.205
PLSCR1,UBC,0.854
PLSCR1,CRKL,0.299
PLSCR1,DNM2,0.162
PLSCR1,SRC,0.606104
PLSCR1,PDE6C,0.27
PLSCR1,RBL1,0.159
PLSCR1,EWSR1,0.265
PLSCR1,PDE6B,0.27
E2F1,ESR1,0.576
E2F1,SIRT1,0.915
E2F1,BIRC2,0.564
E2F1,TBP,0.914
E2F1,CDKN1A,0.576
E2F1,NEDD8,0.812
E2F1,TRIM28,0.812
E2F1,RARA,0.576
E2F1,CCNB1,0.257752
E2F1,CCND2,0.184
E2F1,RBL2,0.755
E2F1,CCNE1,0.71
E2F1,EP300,0.569
E2F1,FBXW11,0.163
E2F1,CDK2,0.85
E2F1,RB1,0.999
E2F1,TP53,0.576
E2F1,SKP2,0.982
E2F1,DDB1,0.566
E2F1,GSK3B,0.59
E2F1,CUL1,0.818
E2F1,NRIP1,0.812
E2F1,KAT5,0.576
E2F1,UBC,0.999
E2F1,MTOR,0.164
E2F1,PARP1,0.812
E2F1,BTRC,0.164
E2F1,CDC5L,0.161
E2F1,HDAC1,0.915
E2F1,RBL1,0.989
E2F1,TFDP1,0.999073
E2F1,TP73,0.385
E2F1,E2F4,0.576
E2F1,MDM2,0.812
E2F1,CDK5,0.244
VAPA,SIRT1,0.271
VAPA,FDFT1,0.201
VAPA,CACNG1,0.603
VAPA,PIK3CA,0.217
VAPA,FBXW11,0.333
VAPA,CDK2,0.248
VAPA,EPHA5,0.307
VAPA,EGFR,0.43
VAPA,PAK1,0.215
VAPA,ATP5A1,0.181
VAPA,STT3B,0.167
VAPA,RPN1,0.201
VAPA,ADRB2,0.159
VAPA,CYB5A,0.232
VAPA,INSIG1,0.576
VAPA,UBC,0.932
VAPA,COPS5,0.228
VAPA,EPHA2,0.304
VAPA,MTOR,0.217
VAPA,MRTO4,0.644
VAPA,HM13,0.174648
VAPA,UBE2D2,0.261962
RPL27A,NEDD8,0.392042
RPL27A,EIF2S1,0.564652
RPL27A,COX5B,0.156
RPL27A,ATP5B,0.383
RPL27A,POLR1A,0.654172
RPL27A,CAD,0.347808
RPL27A,CDK2,0.309
RPL27A,RPS27A,0.97557
RPL27A,PAK1,0.572
RPL27A,ATP5A1,0.499
RPL27A,MKI67IP,0.8985799999999999
RPL27A,ATP5O,0.322
RPL27A,EIF4A1,0.193
RPL27A,LSM6,0.213427
RPL27A,NSA2,0.603212
RPL27A,POLR2B,0.8317829999999999
RPL27A,POLR2A,0.654172
RPL27A,GRB2,0.155
RPL27A,SNRPD2,0.19991199999999998
RPL27A,UBC,0.9921610000000001
RPL27A,ATP5C1,0.543
RPL27A,EPRS,0.183
RPL27A,RNF2,0.321
RPL27A,RPL5,0.999984
RPL27A,MAGOH,0.996308
RPL27A,ZNF593,0.209846
RPL27A,MRTO4,0.980152
RPL27A,FKBP1A,0.177
RPL27A,NOP2,0.20856999999999998
RPL27A,CPS1,0.22712100000000002
RPL27A,MDM2,0.158
RPL27A,GMPS,0.288
RPL27A,EIF4E,0.182
RPL27A,EIF3H,0.242
RPL27A,RPS3,0.9997309999999999
CRKL,MAPK1,0.73146
CRKL,RAF1,0.625
CRKL,PDGFRA,0.881
CRKL,APC,0.361
CRKL,PDGFRB,0.83
CRKL,CBL,0.999
CRKL,EPHA5,0.25
CRKL,PIK3R1,0.984
CRKL,EGFR,0.901
CRKL,KIT,0.564
CRKL,CRK,0.576
CRKL,INSR,0.564
CRKL,CD34,0.576
CRKL,GRB2,0.564
CRKL,PTK2,0.625
CRKL,USP7,0.74
