organism_ch1	series_id	geo_accession	CLASSIFICATION	title	SAMPLE_TYPE	CELL	TISSUE	TIME_POINT	SAMPLE_CONDITION	source_name_ch1	characteristics_ch1	characteristics_ch1.1	characteristics_ch1.2	molecule_ch1	platform_id	library_source	library_strategy	cell.type.ch1	tissue.ch1	time.ch1
Homo sapiens	GSE165708	GSM5048580	healthy control without treatment	RNA-Seq Healthy control sample 21, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 57	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048581	disease without treatment	RNA-Seq Healthy control sample 21, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: M	age: 57	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048582	healthy control without treatment	RNA-Seq Healthy control sample 22, Alveolar macrophage, Mycobacterium tuberculosis non-challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 42	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE165708	GSM5048583	disease without treatment	RNA-Seq Healthy control sample 22, Alveolar macrophage, Mycobacterium tuberculosis challenged library	primary_sample	bronchoalveolar_lavage	BAL		BAL_bronchoalveolar_lavage	bronchoalveolar lavage	ethnicity: Caucasian	Sex: F	age: 42	total RNA	GPL20301	transcriptomic	RNA-Seq			
Homo sapiens	GSE183912	GSM5573709	disease without treatment	18k_DMSO	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Infected with Mycobacterium tuberculosis	treatment: 0.2% DMSO	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573712	healthy control without treatment	18k_Uninfected	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Uninfected	treatment: media	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573714	disease without treatment	18o_DMSO	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Infected with Mycobacterium tuberculosis	treatment: 0.2% DMSO	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573717	healthy control without treatment	18o_Uninfected	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Uninfected	treatment: media	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573719	disease without treatment	18p_DMSO	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Infected with Mycobacterium tuberculosis	treatment: 0.2% DMSO	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573722	healthy control without treatment	18p_Uninfected	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Uninfected	treatment: media	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573724	disease without treatment	19a_DMSO	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Infected with Mycobacterium tuberculosis	treatment: 0.2% DMSO	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE183912	GSM5573727	healthy control without treatment	19a_Uninfected	primary_sample	marcophages	blood		blood_marcophages	Human macrophages (MO-GMCSF)	cell type: Macrophages (MO-GMCSF)	infection status: Uninfected	treatment: media	total RNA	GPL21697	transcriptomic	RNA-Seq	Macrophages (MO-GMCSF)		
Homo sapiens	GSE211974	GSM6506628	healthy control without treatment	WT_NI_2	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506629	healthy control without treatment	WT_NI_3	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506630	healthy control without treatment	PPM1A KO_NI_2	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506631	healthy control without treatment	PPM1A KO_NI_3	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506632	healthy control without treatment	PPM1A OE_NI_2	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506633	healthy control without treatment	PPM1A OE_NI_3	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506634	disease without treatment	WT_Mtb_2	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506635	disease without treatment	WT_Mtb_3	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506636	disease without treatment	PPM1A KO_Mtb_2	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506637	disease without treatment	PPM1A KO_Mtb_3	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506638	disease without treatment	PPM1A OE_Mtb_2	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506639	disease without treatment	PPM1A OE_Mtb_3	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506640	healthy control without treatment	WT_NI_4	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506641	healthy control without treatment	PPM1A KO_NI_4	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506642	healthy control without treatment	PPM1A OE_NI_4	cell_line_sample	THP-1	blood		blood_THP-1	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		
Homo sapiens	GSE211974	GSM6506643	disease without treatment	WT_Mtb_4	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: WT	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506644	disease without treatment	PPM1A KO_Mtb_4	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A knockout	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE211974	GSM6506645	disease without treatment	PPM1A OE_Mtb_4	cell_line_sample	THP-1	blood	48h	blood_THP-1_48h	THP-1	cell line: THP-1	cell type: Macrophage	genotype: PPM1A overexpression	total RNA	GPL24676	transcriptomic	RNA-Seq	Macrophage		48 h
Homo sapiens	GSE236156	GSM7518958	healthy control without treatment	AM10_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518959	disease without treatment	AM10_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518960	healthy control without treatment	AM10_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518961	disease without treatment	AM10_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518962	healthy control without treatment	AM12_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518963	disease without treatment	AM12_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518964	healthy control without treatment	AM12_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518965	disease without treatment	AM12_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518966	healthy control without treatment	AM15_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518967	disease without treatment	AM15_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518968	healthy control without treatment	AM15_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518969	disease without treatment	AM15_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518970	healthy control without treatment	AM17_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518971	disease without treatment	AM17_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518972	healthy control without treatment	AM17_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518973	disease without treatment	AM17_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518974	healthy control without treatment	AM18_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518975	disease without treatment	AM18_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518976	healthy control without treatment	AM18_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518977	disease without treatment	AM18_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518978	healthy control without treatment	AM19_AM_Media	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518979	disease without treatment	AM19_AM_TB	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7518980	healthy control without treatment	AM19_MDM_Media	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518981	disease without treatment	AM19_MDM_TB	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518986	healthy control without treatment	BB1_MDM_untreated	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518991	healthy control without treatment	BB2_MDM_untreated	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7518996	healthy control without treatment	C352_MDM_untreated	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7519001	healthy control without treatment	TRIMA21_MDM_untreated	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7519006	healthy control without treatment	TRIMA22_MDM_untreated	primary_sample	monocyte_derived_macrophage	blood		blood_monocyte_derived_macrophage	blood	tissue: blood	cell type: monocyte-derived macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	monocyte-derived macrophage	blood	
Homo sapiens	GSE236156	GSM7519007	healthy control without treatment	AM18_AM_Media_Cryo	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7519008	disease without treatment	AM18_AM_TB_Cryo	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7519009	healthy control without treatment	AM21_AM_Media_Cryo	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7519010	healthy control without treatment	AM21_AM_Media_Fresh	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: Media	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7519011	disease without treatment	AM21_AM_TB_Cryo	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
Homo sapiens	GSE236156	GSM7519012	disease without treatment	AM21_AM_TB_Fresh	primary_sample	alveolar_macrophage	BALF		BALF_alveolar_macrophage	bronchoalveolar lavage	tissue: bronchoalveolar lavage	cell type: alveolar macrophage	treatment: M. tuberculosis	total RNA	GPL24676	transcriptomic	RNA-Seq	alveolar macrophage	bronchoalveolar lavage	
